time,tracking_error,contact_force
5.762000,0.189996,-0.000000
5.802000,0.189923,-0.000000
5.842000,0.189828,-0.000000
5.882000,0.189664,-0.000000
5.922000,0.189045,-0.000000
5.962000,0.189007,-0.000000
6.002000,0.188958,-0.000000
6.042000,0.188911,-0.000000
6.082000,0.188866,-0.000000
6.122000,0.188823,-0.000000
6.162000,0.188782,-0.000000
6.202000,0.188742,-0.000000
6.242000,0.188704,-0.000000
6.282000,0.188666,-0.000000
6.322000,0.188632,-0.000000
6.362000,0.188596,-0.000000
6.402000,0.188553,-0.000000
6.442000,0.188502,-0.000000
6.482000,0.188445,-0.000000
6.522000,0.188381,-0.000000
6.562000,0.188311,-0.000000
6.602000,0.188236,-0.000000
6.642000,0.188159,-0.000000
6.682000,0.188084,-0.000000
6.722000,0.188014,-0.000000
6.762000,0.187948,-0.000000
6.802000,0.187884,-0.000000
6.842000,0.187819,-0.000000
6.882000,0.187747,-0.000000
6.922000,0.187666,-0.000000
6.962000,0.187570,-0.000000
7.002000,0.187456,-0.000000
7.042000,0.187325,-0.000000
7.082000,0.187158,-0.000000
7.122000,0.186993,-0.000000
7.162000,0.186846,-0.000000
7.202000,0.186699,-0.000000
7.242000,0.186549,-0.000000
7.282000,0.186396,-0.000000
7.322000,0.186242,-0.000000
7.362000,0.186087,-0.000000
7.402000,0.185933,-0.000000
7.442000,0.185780,-0.000000
7.482000,0.185629,-0.000000
7.522000,0.185481,-0.000000
7.562000,0.185335,-0.000000
7.602000,0.185191,-0.000000
7.642000,0.185051,-0.000000
7.682000,0.184914,-0.000000
7.722000,0.184779,-0.000000
7.762000,0.184648,-0.000000
7.802000,0.184520,-0.000000
7.842000,0.184396,-0.000000
7.882000,0.184274,-0.000000
7.922000,0.184156,-0.000000
7.962000,0.184042,-0.000000
8.002000,0.183930,-0.000000
8.042000,0.183822,-0.000000
8.082000,0.183717,-0.000000
8.122000,0.183615,-0.000000
8.162000,0.183516,-0.000000
8.202000,0.183420,-0.000000
8.242000,0.183326,-0.000000
8.282000,0.183234,-0.000000
8.322000,0.183143,-0.000000
8.362000,0.183053,-0.000000
8.402000,0.182964,-0.000000
8.442000,0.182877,-0.000000
8.482000,0.182791,-0.000000
8.522000,0.182708,-0.000000
8.562000,0.182628,-0.000000
8.602000,0.182550,-0.000000
8.642000,0.182475,-0.000000
8.682000,0.182403,-0.000000
8.722000,0.182333,-0.000000
8.762000,0.182265,-0.000000
8.802000,0.182200,-0.000000
8.842000,0.182137,-0.000000
8.882000,0.182076,-0.000000
8.922000,0.182017,-0.000000
8.962000,0.181959,-0.000000
9.002000,0.181904,-0.000000
9.042000,0.181851,-0.000000
9.082000,0.181799,-0.000000
9.122000,0.181749,-0.000000
9.162000,0.181701,-0.000000
9.202000,0.181654,-0.000000
9.242000,0.181609,-0.000000
9.282000,0.181566,-0.000000
9.322000,0.181524,-0.000000
9.362000,0.181483,-0.000000
9.402000,0.181444,-0.000000
9.442000,0.181406,-0.000000
9.482000,0.181370,-0.000000
9.522000,0.181335,-0.000000
9.562000,0.181301,-0.000000
9.602000,0.181268,-0.000000
9.642000,0.181237,-0.000000
9.682000,0.181207,-0.000000
9.722000,0.181177,-0.000000
9.762000,0.181149,-0.000000
9.802000,0.181122,-0.000000
9.842000,0.181096,-0.000000
9.882000,0.181071,-0.000000
9.922000,0.181046,-0.000000
9.962000,0.181023,-0.000000
10.002000,0.181000,-0.000000
10.042000,0.180979,-0.000000
10.082000,0.180958,-0.000000
10.122000,0.180938,-0.000000
10.162000,0.180918,-0.000000
10.202000,0.180899,-0.000000
10.242000,0.180881,-0.000000
10.282000,0.180864,-0.000000
10.322000,0.180848,-0.000000
10.362000,0.180831,-0.000000
10.402000,0.180816,-0.000000
10.442000,0.180801,-0.000000
10.482000,0.180787,-0.000000
10.522000,0.180773,-0.000000
10.562000,0.180760,-0.000000
10.602000,0.180747,-0.000000
10.642000,0.180735,-0.000000
10.682000,0.180723,-0.000000
10.722000,0.180712,-0.000000
10.762000,0.180701,-0.000000
10.802000,0.180690,-0.000000
10.842000,0.180680,-0.000000
10.882000,0.180671,-0.000000
10.922000,0.180661,-0.000000
10.962000,0.180652,-0.000000
11.002000,0.180644,-0.000000
11.042000,0.180635,-0.000000
11.082000,0.180627,-0.000000
11.122000,0.180620,-0.000000
11.162000,0.180612,-0.000000
11.202000,0.180605,-0.000000
11.242000,0.180599,-0.000000
11.282000,0.180592,-0.000000
11.322000,0.180586,-0.000000
11.362000,0.180580,-0.000000
11.402000,0.180574,-0.000000
11.442000,0.180568,-0.000000
11.482000,0.180563,-0.000000
11.522000,0.180558,-0.000000
11.562000,0.180553,-0.000000
11.602000,0.180548,-0.000000
11.642000,0.180543,-0.000000
11.682000,0.180539,-0.000000
11.722000,0.180535,-0.000000
11.762000,0.180530,-0.000000
11.802000,0.180527,-0.000000
11.842000,0.180523,-0.000000
11.882000,0.180519,-0.000000
11.922000,0.180516,-0.000000
11.962000,0.180512,-0.000000
12.002000,0.180509,-0.000000
12.042000,0.180506,-0.000000
12.082000,0.180503,-0.000000
12.122000,0.180500,-0.000000
12.162000,0.180497,-0.000000
12.202000,0.180495,-0.000000
12.242000,0.180492,-0.000000
12.282000,0.180490,-0.000000
12.322000,0.180487,-0.000000
12.362000,0.180485,-0.000000
12.402000,0.180483,-0.000000
12.442000,0.180481,-0.000000
12.482000,0.180479,-0.000000
12.522000,0.180477,-0.000000
12.562000,0.180475,-0.000000
12.602000,0.180473,-0.000000
12.642000,0.180472,-0.000000
12.682000,0.180470,-0.000000
12.722000,0.180468,-0.000000
12.762000,0.180467,-0.000000
12.802000,0.180465,-0.000000
12.842000,0.180464,-0.000000
12.882000,0.180463,-0.000000
12.922000,0.180461,-0.000000
12.962000,0.180460,-0.000000
13.002000,0.180459,-0.000000
13.042000,0.180458,-0.000000
13.082000,0.180457,-0.000000
13.122000,0.180456,-0.000000
13.162000,0.180455,-0.000000
13.202000,0.180454,-0.000000
13.242000,0.180453,-0.000000
13.282000,0.180452,-0.000000
13.322000,0.180451,-0.000000
13.362000,0.180450,-0.000000
13.402000,0.180449,-0.000000
13.442000,0.180449,-0.000000
13.482000,0.180448,-0.000000
13.522000,0.180447,-0.000000
13.562000,0.180446,-0.000000
13.602000,0.180446,-0.000000
13.642000,0.180445,-0.000000
13.682000,0.180445,-0.000000
13.722000,0.180444,-0.000000
13.762000,0.180443,-0.000000
13.802000,0.180443,-0.000000
13.842000,0.180442,-0.000000
13.882000,0.180442,-0.000000
13.922000,0.180441,-0.000000
13.962000,0.180441,-0.000000
14.002000,0.180441,-0.000000
14.042000,0.180440,-0.000000
14.082000,0.180440,-0.000000
14.122000,0.180439,-0.000000
14.162000,0.180439,-0.000000
14.202000,0.180439,-0.000000
14.242000,0.180438,-0.000000
14.282000,0.180438,-0.000000
14.322000,0.180438,-0.000000
14.362000,0.180437,-0.000000
14.402000,0.180437,-0.000000
14.442000,0.180437,-0.000000
14.482000,0.180436,-0.000000
14.522000,0.180436,-0.000000
14.562000,0.180436,-0.000000
14.602000,0.180436,-0.000000
14.642000,0.180435,-0.000000
14.682000,0.180435,-0.000000
14.722000,0.180435,-0.000000
14.762000,0.180435,-0.000000
14.802000,0.180435,-0.000000
14.842000,0.180434,-0.000000
14.882000,0.180434,-0.000000
14.922000,0.180434,-0.000000
14.962000,0.180434,-0.000000
15.002000,0.180434,-0.000000
15.042000,0.180434,-0.000000
15.082000,0.180433,-0.000000
15.122000,0.180433,-0.000000
15.162000,0.180433,-0.000000
15.202000,0.180433,-0.000000
15.242000,0.180433,-0.000000
15.282000,0.180433,-0.000000
15.322000,0.180433,-0.000000
15.362000,0.180433,-0.000000
15.402000,0.180432,-0.000000
15.442000,0.180432,-0.000000
15.482000,0.180432,-0.000000
15.522000,0.180432,-0.000000
15.562000,0.180432,-0.000000
15.602000,0.180432,-0.000000
15.642000,0.180432,-0.000000
15.682000,0.180432,-0.000000
15.722000,0.180432,-0.000000
15.762000,0.180432,-0.000000
15.802000,0.180432,-0.000000
15.842000,0.180431,-0.000000
15.882000,0.180431,-0.000000
15.922000,0.180431,-0.000000
15.962000,0.180431,-0.000000
