time,tracking_error,contact_force
5.522000,0.004997,77.307182
5.562000,0.004775,77.352012
5.602000,0.004621,77.143842
5.642000,0.004395,77.849592
5.682000,0.004208,77.903502
5.722000,0.004013,78.153678
5.762000,0.003824,77.828729
5.802000,0.003696,78.119333
5.842000,0.003511,78.913529
5.882000,0.003361,78.668867
5.922000,0.003230,78.524858
5.962000,0.003075,78.765405
6.002000,0.002914,79.328569
6.042000,0.002775,79.216082
6.082000,0.002662,78.872622
6.122000,0.002585,79.136494
6.162000,0.002420,79.853606
6.202000,0.002309,79.354062
6.242000,0.002269,79.191320
6.282000,0.002106,79.412624
6.322000,0.002003,80.065315
6.362000,0.001914,79.934720
6.402000,0.001826,79.230917
6.442000,0.001829,79.516587
6.482000,0.001668,80.034865
6.522000,0.001603,80.144694
6.562000,0.001517,80.052546
6.602000,0.001432,79.738342
6.642000,0.001426,79.885343
6.682000,0.001322,80.799544
6.722000,0.001253,80.430524
6.762000,0.001269,79.990855
6.802000,0.001177,80.639324
6.842000,0.001083,80.568500
6.882000,0.001078,80.330340
6.922000,0.001036,80.628536
6.962000,0.000926,80.582607
7.002000,0.000904,80.309133
7.042000,0.000845,80.712006
7.082000,0.000796,80.796219
7.122000,0.000725,80.722276
7.162000,0.000694,80.730490
7.202000,0.000673,80.767853
7.242000,0.000643,80.599469
7.282000,0.000609,80.515916
7.322000,0.000580,80.467028
7.362000,0.000552,80.394658
7.402000,0.000525,80.393883
7.442000,0.000498,80.680470
7.482000,0.000471,81.003892
7.522000,0.000447,81.197572
7.562000,0.000407,81.137384
7.602000,0.000375,81.024612
7.642000,0.000340,81.080819
7.682000,0.000321,81.061623
7.722000,0.000311,80.910259
7.762000,0.000281,80.600240
7.802000,0.000267,80.563375
7.842000,0.000273,80.761896
7.882000,0.000268,81.303146
7.922000,0.000235,81.304220
7.962000,0.000159,81.020978
8.002000,0.000130,80.959758
8.042000,0.000103,81.027702
8.082000,0.000083,81.114873
8.122000,0.000074,81.052088
8.162000,0.000066,81.034550
8.202000,0.000058,81.075104
8.242000,0.000050,81.091096
8.282000,0.000046,81.285717
8.322000,0.000028,81.462355
8.362000,0.000014,81.437279
8.402000,0.000041,81.176569
8.442000,0.000012,81.112802
8.482000,0.000024,81.210555
8.522000,0.000147,81.071393
8.562000,0.000059,81.040761
8.602000,0.000042,81.087251
8.642000,0.000035,81.156445
8.682000,0.000026,81.202390
8.722000,0.000043,81.269892
8.762000,0.000010,81.353635
8.802000,0.000024,81.475205
8.842000,0.000025,81.342799
8.882000,0.000010,81.227201
8.922000,0.000023,81.073157
8.962000,0.000023,81.017841
9.002000,0.000067,81.119482
9.042000,0.000071,81.205369
9.082000,0.000028,81.290645
9.122000,0.000024,81.435902
9.162000,0.000015,81.432011
9.202000,0.000063,81.335033
9.242000,0.000009,81.151170
9.282000,0.000040,81.113743
9.322000,0.000016,81.107868
9.362000,0.000011,81.027877
9.402000,0.000001,80.936346
9.442000,0.000034,80.949550
9.482000,0.000084,81.219601
9.522000,0.000084,81.382119
9.562000,0.000104,81.373729
9.602000,0.000082,81.157981
9.642000,0.000064,81.106210
9.682000,0.000052,81.080743
9.722000,0.000102,80.997604
9.762000,0.000127,80.998507
9.802000,0.000021,81.176334
9.842000,0.000006,81.278020
9.882000,0.000046,81.236379
9.922000,0.000027,81.234590
9.962000,0.000018,81.316933
10.002000,0.000020,81.435333
10.042000,0.000015,81.328650
10.082000,0.000033,81.064390
10.122000,0.000031,80.939544
10.162000,0.000016,80.988938
10.202000,0.000047,81.259958
10.242000,0.000073,81.076925
10.282000,0.000031,80.990386
10.322000,0.000037,81.088814
10.362000,0.000037,81.294188
10.402000,0.000011,81.454294
10.442000,0.000022,81.253500
10.482000,0.000012,81.211887
10.522000,0.000034,81.154026
10.562000,0.000028,81.126185
10.602000,0.000020,81.106987
10.642000,0.000023,81.054931
10.682000,0.000010,80.957961
10.722000,0.000005,80.949862
10.762000,0.000040,81.264295
10.802000,0.000057,81.416635
10.842000,0.000038,81.325201
10.882000,0.000022,81.200847
10.922000,0.000025,80.988308
10.962000,0.000023,80.914943
11.002000,0.000015,80.837098
11.042000,0.000062,80.967838
11.082000,0.000141,81.405743
11.122000,0.000066,81.471219
11.162000,0.000096,81.331664
11.202000,0.000009,81.299561
11.242000,0.000037,81.259228
11.282000,0.000033,81.325039
11.322000,0.000024,81.350413
11.362000,0.000049,81.297690
11.402000,0.000012,81.092003
11.442000,0.000108,80.889907
11.482000,0.000096,80.940980
11.522000,0.000137,81.227895
11.562000,0.000179,81.365680
11.602000,0.000049,81.285808
11.642000,0.000027,81.264977
11.682000,0.000016,81.279349
11.722000,0.000007,81.304288
11.762000,0.000025,81.144311
11.802000,0.000015,81.102960
11.842000,0.000009,80.964250
11.882000,0.000068,81.009208
11.922000,0.000029,81.180876
11.962000,0.000047,81.253054
12.002000,0.000058,81.197709
12.042000,0.000049,81.215913
12.082000,0.000039,81.282706
12.122000,0.000035,81.354810
12.162000,0.000019,81.367066
12.202000,0.000051,81.011654
12.242000,0.000022,80.958791
12.282000,0.000099,81.076639
12.322000,0.000030,81.192493
12.362000,0.000030,81.320383
12.402000,0.000167,81.325805
12.442000,0.000077,81.392275
12.482000,0.000036,81.319448
12.522000,0.000040,81.012447
12.562000,0.000052,80.983378
12.602000,0.000095,81.124453
12.642000,0.000017,81.248600
12.682000,0.000052,81.090445
12.722000,0.000041,81.145579
12.762000,0.000021,81.196250
12.802000,0.000040,81.013376
12.842000,0.000034,81.120157
12.882000,0.000029,81.358581
12.922000,0.000011,81.407212
12.962000,0.000033,81.311552
13.002000,0.000021,81.156691
13.042000,0.000029,81.138719
13.082000,0.000121,81.000225
13.122000,0.000119,80.969205
13.162000,0.000108,80.974176
13.202000,0.000142,81.056850
13.242000,0.000081,81.505913
13.282000,0.000052,81.186549
13.322000,0.000031,81.187509
13.362000,0.000019,81.276212
13.402000,0.000049,81.280270
13.442000,0.000112,81.243668
13.482000,0.000101,81.252425
13.522000,0.000119,80.956173
13.562000,0.000332,80.558067
13.602000,0.000415,81.467139
13.642000,0.000525,81.158164
13.682000,0.000612,80.943209
13.722000,0.000051,81.293241
13.762000,0.000175,81.068928
13.802000,0.000017,80.998429
13.842000,0.000034,81.066913
13.882000,0.000055,81.159716
13.922000,0.000032,81.303169
13.962000,0.000026,81.390168
14.002000,0.000047,81.391314
14.042000,0.000032,81.303498
14.082000,0.000029,81.135102
14.122000,0.000012,81.055157
14.162000,0.000003,81.005643
14.202000,0.000040,80.980024
14.242000,0.000119,81.073965
14.282000,0.000085,81.350006
14.322000,0.000016,81.266675
14.362000,0.000004,81.227740
14.402000,0.000032,81.146941
14.442000,0.000023,81.112149
14.482000,0.000014,81.032422
14.522000,0.000019,80.803612
14.562000,0.000099,80.788956
14.602000,0.000246,81.117943
14.642000,0.000048,81.589363
14.682000,0.000348,81.000240
14.722000,0.000600,80.828156
14.762000,0.000064,81.518297
14.802000,0.000253,81.052989
14.842000,0.000178,81.250787
14.882000,0.000037,81.178527
14.922000,0.000023,81.093842
14.962000,0.000027,81.044134
15.002000,0.000022,80.961977
15.042000,0.000009,81.003122
15.082000,0.000044,81.265540
15.122000,0.000057,81.394602
15.162000,0.000062,81.350032
15.202000,0.000068,81.261248
15.242000,0.000028,81.204455
15.282000,0.000022,81.168239
15.322000,0.000011,81.096228
15.362000,0.000066,80.992178
15.402000,0.000090,80.732276
15.442000,0.000160,81.210807
15.482000,0.000055,81.318943
15.522000,0.000052,81.226084
15.562000,0.000044,81.274914
15.602000,0.000033,81.259361
15.642000,0.000026,81.110621
15.682000,0.000014,80.943401
15.722000,0.000112,80.828169
15.762000,0.000153,80.991600
15.802000,0.000090,81.031654
15.842000,0.000079,81.142663
15.882000,0.000066,81.393828
15.922000,0.000052,81.390962
15.962000,0.000055,81.296662
