time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
1.242000,12.587838,0.564488,0.351258,-0.009883,0.020958,-0.351258,-0.002605,0.133892,-0.237214
1.282000,12.094268,0.562054,0.352250,-0.010051,0.020630,-0.352250,-0.002678,0.136407,-0.233524
1.322000,11.620064,0.559691,0.353157,-0.010212,0.020319,-0.353157,-0.002747,0.138765,-0.230041
1.362000,11.165025,0.557317,0.353235,-0.010358,0.020751,-0.353235,-0.002802,0.140839,-0.226405
1.402000,10.889392,0.552579,0.354485,-0.010415,0.020884,-0.354485,-0.002894,0.143716,-0.224799
1.442000,10.720162,0.549147,0.356093,-0.010528,0.019972,-0.356093,-0.002976,0.146276,-0.224102
1.482000,10.592464,0.546642,0.357485,-0.010608,0.018824,-0.357485,-0.003041,0.148275,-0.223339
1.522000,10.488570,0.544458,0.358759,-0.010678,0.017652,-0.358759,-0.003099,0.150074,-0.222540
1.562000,10.390950,0.542414,0.361548,-0.010900,0.016008,-0.361548,-0.003189,0.152202,-0.222342
1.602000,10.128451,0.540553,0.361549,-0.010898,0.014123,-0.361549,-0.003190,0.152425,-0.219284
1.642000,9.774973,0.539819,0.359060,-0.010265,0.004726,-0.359060,-0.002959,0.144783,-0.212166
1.682000,10.060572,0.540048,0.344652,-0.013539,0.030976,-0.344652,-0.003517,0.169044,-0.203772
1.722000,11.525889,0.537895,0.344772,-0.012693,0.019262,-0.344772,-0.003350,0.168700,-0.201052
1.762000,12.730035,0.532839,0.339084,-0.013126,0.018785,-0.339084,-0.003427,0.174368,-0.196488
1.802000,15.365746,0.526012,0.332719,-0.013783,0.018981,-0.332719,-0.003566,0.181195,-0.191673
1.842000,18.763781,0.518210,0.317424,-0.015455,0.029412,-0.317424,-0.003844,0.190429,-0.182617
1.882000,21.610924,0.508533,0.319143,-0.015427,0.023294,-0.319143,-0.003879,0.193410,-0.179457
1.922000,25.098371,0.496952,0.352799,-0.011124,-0.016212,-0.352799,-0.003074,0.167488,-0.186723
1.962000,29.104942,0.483443,0.294767,-0.017320,0.031317,-0.294767,-0.004149,0.203181,-0.162480
2.002000,30.087580,0.469957,0.289660,-0.017823,0.030914,-0.289660,-0.004226,0.206088,-0.156474
2.042000,28.182524,0.454644,0.280496,-0.018216,0.030715,-0.280496,-0.004259,0.206499,-0.148013
2.082000,26.405623,0.445579,0.274077,-0.018764,0.031597,-0.274077,-0.004322,0.212960,-0.146264
2.122000,24.737958,0.438323,0.270284,-0.019085,0.029798,-0.270284,-0.004379,0.214381,-0.142066
2.162000,23.120440,0.429756,0.286009,-0.017462,0.013581,-0.286009,-0.003835,0.202415,-0.150939
2.202000,21.537280,0.423892,0.252972,-0.020109,0.029858,-0.252972,-0.004497,0.220267,-0.133466
2.242000,19.910957,0.414525,0.244488,-0.020656,0.029458,-0.244488,-0.004554,0.220463,-0.128033
2.282000,18.686987,0.412212,0.233067,-0.021631,0.034278,-0.233067,-0.004630,0.226396,-0.124080
2.322000,17.350014,0.399492,0.230688,-0.022033,0.034198,-0.226854,-0.004675,0.230688,-0.123619
2.362000,16.152861,0.395304,0.229913,-0.022556,0.034202,-0.218231,-0.004711,0.229913,-0.118345
2.402000,14.998087,0.389212,0.232541,-0.023113,0.035369,-0.210102,-0.004752,0.232541,-0.115693
2.442000,13.939371,0.381642,0.234252,-0.023564,0.035517,-0.202879,-0.004779,0.234252,-0.113565
2.482000,12.962820,0.374365,0.235519,-0.023905,0.034583,-0.197225,-0.004808,0.235519,-0.111852
2.522000,12.097093,0.367572,0.237362,-0.024439,0.035503,-0.188651,-0.004832,0.237362,-0.109371
2.562000,11.379632,0.361463,0.237861,-0.024972,0.036662,-0.180526,-0.004844,0.237861,-0.106593
2.602000,10.796109,0.357856,0.238288,-0.025456,0.036838,-0.173333,-0.004860,0.238288,-0.103441
2.642000,10.327903,0.351992,0.240175,-0.026159,0.039269,-0.164606,-0.004870,0.240175,-0.100268
2.682000,9.909419,0.340963,0.241682,-0.027534,0.047311,-0.151537,-0.004879,0.241682,-0.094420
2.722000,9.516744,0.334797,0.235968,-0.026896,0.035193,-0.153118,-0.004845,0.235968,-0.091080
2.762000,9.142301,0.329361,0.232265,-0.027798,0.037002,-0.139574,-0.004785,0.232265,-0.081744
2.802000,8.764001,0.324549,0.226442,-0.028505,0.035677,-0.144401,-0.004787,0.226442,-0.071413
2.842000,7.859489,0.323376,0.218112,-0.028991,0.032326,-0.128227,-0.004765,0.218112,-0.055239
2.882000,6.824996,0.323955,0.207824,-0.029512,0.032593,-0.113021,-0.004576,0.207824,-0.040834
2.922000,6.019872,0.324518,0.197804,-0.030039,0.029529,-0.106096,-0.004550,0.197804,-0.028394
2.962000,5.144085,0.324877,0.185717,-0.030233,0.025140,-0.099631,-0.004408,0.185717,-0.018115
3.002000,4.440188,0.325087,0.174601,-0.030906,0.023186,-0.090803,-0.004350,0.174601,-0.006853
3.042000,3.617325,0.325209,0.161919,-0.031321,0.019622,-0.082801,-0.004235,0.161919,0.002643
3.082000,2.987353,0.325323,0.149535,-0.031943,0.016853,-0.072827,-0.004155,0.149535,0.012276
3.122000,1.969149,0.325246,0.136161,-0.032449,0.013022,-0.061022,-0.004040,0.136161,0.019588
3.162000,1.412382,0.324890,0.123663,-0.033020,0.009366,-0.054503,-0.003954,0.123663,0.025218
3.202000,0.111771,0.324551,0.109659,-0.033598,0.005416,-0.046163,-0.003857,0.109659,0.030208
3.242000,-0.603687,0.324351,0.093056,-0.033440,-0.001216,-0.033384,-0.003542,0.093056,0.033882
3.282000,-1.901963,0.324217,0.091753,-0.034410,-0.007290,-0.052627,-0.004034,0.091753,0.035795
3.322000,0.555139,0.320568,0.086270,-0.035108,-0.002725,-0.029327,-0.003817,0.086270,0.048047
3.362000,4.740526,0.313473,0.084911,-0.035392,-0.003035,-0.026115,-0.003793,0.084911,0.055860
3.402000,9.078085,0.308999,0.078999,-0.035594,-0.005929,-0.015367,-0.003728,0.078999,0.065261
3.442000,11.293178,0.308100,0.068742,-0.035776,-0.010216,-0.012402,-0.003663,0.067682,0.068742
3.482000,11.642095,0.308338,0.073671,-0.036014,-0.014658,-0.023456,-0.003870,0.066336,0.073671
3.522000,13.161233,0.309006,0.080469,-0.036316,-0.017552,-0.003582,-0.003660,0.054810,0.080469
3.562000,13.977616,0.309091,0.079871,-0.036787,-0.021349,-0.004684,-0.003668,0.043891,0.079871
3.602000,14.575361,0.309154,0.084227,-0.037246,-0.025004,-0.008910,-0.003793,0.038967,0.084227
3.642000,15.802074,0.309296,0.086472,-0.037486,-0.028237,0.004511,-0.003569,0.025788,0.086472
3.682000,16.118526,0.309393,0.087972,-0.037932,-0.032622,0.004225,-0.003645,0.016465,0.087972
3.722000,17.320033,0.309492,0.093762,-0.038181,-0.035546,0.007079,-0.003622,0.010143,0.093762
3.762000,19.004608,0.309482,0.098628,-0.038403,-0.038691,0.004576,-0.003676,0.004258,0.098628
3.802000,20.952587,0.309386,0.105524,-0.038660,-0.039962,0.007207,-0.003664,-0.001982,0.105524
3.842000,21.088237,0.309196,0.113446,-0.038842,-0.040579,0.004915,-0.003727,-0.005173,0.113446
3.882000,20.763627,0.308931,0.122654,-0.038938,-0.040507,0.002715,-0.003781,-0.008278,0.122654
3.922000,20.545664,0.308486,0.132145,-0.039162,-0.039828,0.000436,-0.003863,-0.011429,0.132145
3.962000,20.352340,0.307780,0.141658,-0.039168,-0.039790,-0.004452,-0.003953,-0.013493,0.141658
4.002000,20.133780,0.306778,0.151554,-0.039380,-0.038443,-0.008738,-0.004041,-0.015653,0.151554
4.042000,19.820553,0.305603,0.160390,-0.039441,-0.038167,-0.011957,-0.004084,-0.019783,0.160390
4.082000,19.068019,0.304295,0.168661,-0.039820,-0.037221,-0.016077,-0.004206,-0.024312,0.168661
4.122000,18.320331,0.302805,0.176286,-0.039910,-0.038287,-0.018969,-0.004288,-0.029733,0.176286
4.162000,17.602017,0.300894,0.183093,-0.040063,-0.038908,-0.022007,-0.004348,-0.034874,0.183093
4.202000,16.915314,0.298571,0.189408,-0.040238,-0.039446,-0.024794,-0.004398,-0.039791,0.189408
4.242000,16.261935,0.295932,0.195096,-0.040261,-0.040882,-0.026374,-0.004415,-0.045077,0.195096
4.282000,15.637371,0.292993,0.200289,-0.040571,-0.040988,-0.028595,-0.004474,-0.049494,0.200289
4.322000,15.038971,0.289893,0.205088,-0.040723,-0.041983,-0.029607,-0.004504,-0.054274,0.205088
4.362000,14.463191,0.286631,0.209338,-0.040818,-0.043353,-0.029916,-0.004520,-0.059147,0.209338
4.402000,13.906955,0.283183,0.213126,-0.041105,-0.043778,-0.030839,-0.004562,-0.063341,0.213126
4.442000,13.370217,0.279658,0.216577,-0.041257,-0.044907,-0.030882,-0.004578,-0.067792,0.216577
4.482000,12.853265,0.276232,0.218692,-0.041319,-0.046020,-0.031842,-0.004560,-0.072190,0.218692
4.522000,12.355201,0.272955,0.221605,-0.041571,-0.047010,-0.030364,-0.004608,-0.076605,0.221605
4.562000,11.872937,0.269534,0.223847,-0.041777,-0.047833,-0.029996,-0.004626,-0.080587,0.223847
4.602000,11.408053,0.265977,0.225829,-0.041884,-0.049084,-0.029337,-0.004622,-0.084599,0.225829
4.642000,10.960937,0.262279,0.227581,-0.041955,-0.050562,-0.028266,-0.004611,-0.088588,0.227581
4.682000,10.531215,0.258414,0.229000,-0.042145,-0.051444,-0.027620,-0.004614,-0.092094,0.229000
4.722000,10.118303,0.254494,0.230303,-0.042313,-0.052468,-0.026606,-0.004614,-0.095569,0.230303
4.762000,9.721567,0.250592,0.231454,-0.042437,-0.053714,-0.025209,-0.004607,-0.099069,0.231454
4.802000,9.340383,0.246699,0.232386,-0.042539,-0.055066,-0.023571,-0.004596,-0.102527,0.232386
4.842000,8.974144,0.242775,0.233047,-0.042681,-0.056222,-0.021955,-0.004590,-0.105776,0.233047
4.882000,8.622263,0.238837,0.233556,-0.042874,-0.057103,-0.020496,-0.004590,-0.108764,0.233556
4.922000,8.284180,0.234949,0.233950,-0.043007,-0.058238,-0.018749,-0.004580,-0.111795,0.233950
4.962000,7.959353,0.231118,0.234213,-0.043116,-0.059453,-0.016871,-0.004566,-0.114781,0.234213
5.002000,7.647263,0.227323,0.234318,-0.043214,-0.060706,-0.014883,-0.004550,-0.117700,0.234318
5.042000,7.347447,0.219982,0.233256,-0.043424,-0.061405,-0.013727,-0.004586,-0.121118,0.233256
5.082000,7.059510,0.209236,0.231033,-0.043142,-0.063179,-0.012831,-0.004434,-0.125032,0.231033
5.122000,6.782979,0.202792,0.231317,-0.043538,-0.063658,-0.009878,-0.004514,-0.127314,0.231317
5.162000,6.517102,0.199027,0.231002,-0.043713,-0.064529,-0.007761,-0.004523,-0.129681,0.231002
5.202000,6.261589,0.195996,0.230481,-0.043799,-0.065568,-0.005893,-0.004503,-0.132040,0.230481
5.242000,6.016077,0.193139,0.229932,-0.043868,-0.066656,-0.003986,-0.004478,-0.134340,0.229932
5.282000,5.780186,0.190295,0.229362,-0.043936,-0.067760,-0.001977,-0.004454,-0.136574,0.229362
5.322000,5.553542,0.187416,0.228735,-0.044007,-0.068875,0.000149,-0.004429,-0.138745,0.228735
5.362000,5.335786,0.184490,0.228045,-0.044143,-0.069670,0.002042,-0.004414,-0.140664,0.228045
5.402000,5.126568,0.181576,0.227338,-0.044250,-0.070577,0.004046,-0.004395,-0.142582,0.227338
5.442000,4.925554,0.178713,0.226638,-0.044342,-0.071546,0.006159,-0.004375,-0.144487,0.226638
5.482000,4.732421,0.175907,0.225917,-0.044427,-0.072521,0.008290,-0.004355,-0.146345,0.225917
5.522000,4.546861,0.173153,0.225164,-0.044509,-0.073487,0.010420,-0.004335,-0.148148,0.225164
5.562000,4.368577,0.170441,0.224367,-0.044587,-0.074441,0.012549,-0.004315,-0.149896,0.224367
5.602000,4.197285,0.167760,0.223518,-0.044663,-0.075384,0.014686,-0.004294,-0.151593,0.223518
5.642000,4.032709,0.165099,0.222607,-0.044738,-0.076319,0.016836,-0.004274,-0.153241,0.222607
5.682000,3.874588,0.162451,0.221626,-0.044836,-0.077114,0.018869,-0.004256,-0.154768,0.221626
5.722000,3.722666,0.159838,0.220643,-0.044937,-0.077874,0.020876,-0.004239,-0.156232,0.220643
5.762000,3.576699,0.157288,0.219662,-0.045017,-0.078698,0.022921,-0.004219,-0.157693,0.219662
5.802000,3.436456,0.154803,0.218682,-0.045089,-0.079527,0.024948,-0.004199,-0.159120,0.218682
5.842000,3.301711,0.152383,0.217700,-0.045157,-0.080343,0.026942,-0.004179,-0.160503,0.217700
5.882000,3.172252,0.149826,0.216640,-0.045392,-0.080542,0.028186,-0.004213,-0.161437,0.216640
5.922000,3.047879,0.144385,0.214881,-0.045344,-0.081624,0.030327,-0.004171,-0.163555,0.214881
5.962000,2.928381,0.137351,0.213189,-0.045366,-0.082442,0.032127,-0.004151,-0.165330,0.213189
6.002000,2.813565,0.129952,0.211527,-0.045411,-0.083152,0.033779,-0.004139,-0.166945,0.211527
6.042000,2.703250,0.122570,0.209881,-0.045463,-0.083817,0.035364,-0.004130,-0.168473,0.209881
6.082000,2.597266,0.115315,0.208246,-0.045516,-0.084456,0.036911,-0.004121,-0.169940,0.208246
6.122000,2.495583,0.108215,0.206621,-0.045568,-0.085078,0.038430,-0.004112,-0.171353,0.206621
6.162000,2.568113,0.109827,0.206397,-0.045622,-0.084565,0.040110,-0.004103,-0.170953,0.206397
6.202000,2.809806,0.109632,0.206160,-0.045641,-0.084375,0.041616,-0.004096,-0.170651,0.206160
6.242000,3.102926,0.108882,0.205886,-0.045665,-0.084048,0.043067,-0.004088,-0.170397,0.205886
6.282000,3.412206,0.107965,0.205596,-0.045689,-0.083678,0.044489,-0.004080,-0.170146,0.205596
6.322000,3.723463,0.107002,0.205000,-0.045613,-0.083675,0.045612,-0.004042,-0.170059,0.205000
6.362000,3.876033,0.105811,0.202756,-0.045190,-0.085157,0.046153,-0.003879,-0.171652,0.202756
6.402000,3.818838,0.100757,0.203351,-0.045680,-0.084991,0.049343,-0.003985,-0.172054,0.203351
6.442000,3.700789,0.099250,0.203070,-0.046052,-0.084778,0.050564,-0.004059,-0.172178,0.203070
6.482000,3.566530,0.100457,0.201601,-0.045917,-0.085835,0.051795,-0.003983,-0.173473,0.201601
6.522000,3.431470,0.100288,0.200497,-0.045911,-0.086651,0.053242,-0.003948,-0.174529,0.200497
6.562000,3.300610,0.099697,0.199503,-0.045937,-0.087382,0.054690,-0.003925,-0.175480,0.199503
6.602000,3.175308,0.098975,0.198558,-0.045972,-0.088073,0.056118,-0.003905,-0.176373,0.198558
6.642000,3.055795,0.098209,0.197644,-0.046010,-0.088739,0.057523,-0.003887,-0.177226,0.197644
6.682000,2.941976,0.097428,0.196753,-0.046048,-0.089385,0.058908,-0.003870,-0.178046,0.196753
6.722000,2.833672,0.096642,0.195880,-0.046087,-0.090012,0.060272,-0.003853,-0.178835,0.195880
6.762000,2.730700,0.095854,0.195020,-0.046125,-0.090622,0.061617,-0.003837,-0.179595,0.195020
6.802000,2.632877,0.095065,0.194170,-0.046163,-0.091216,0.062942,-0.003821,-0.180330,0.194170
6.842000,2.540035,0.094275,0.193328,-0.046200,-0.091796,0.064250,-0.003806,-0.181039,0.193328
6.882000,2.452025,0.093486,0.192491,-0.046235,-0.092361,0.065543,-0.003791,-0.181726,0.192491
6.922000,2.368725,0.092694,0.191656,-0.046270,-0.092914,0.066821,-0.003776,-0.182390,0.191656
6.962000,2.290080,0.091900,0.190818,-0.046304,-0.093459,0.068098,-0.003761,-0.183040,0.190818
7.002000,2.216203,0.091101,0.189969,-0.046341,-0.093972,0.069324,-0.003747,-0.183655,0.189969
7.042000,2.146344,0.090304,0.189145,-0.046388,-0.094417,0.070502,-0.003735,-0.184218,0.189145
7.082000,2.079895,0.089521,0.188343,-0.046425,-0.094890,0.071685,-0.003721,-0.184786,0.188343
7.122000,2.016665,0.088757,0.187562,-0.046457,-0.095363,0.072839,-0.003708,-0.185340,0.187562
7.162000,1.956424,0.088013,0.186805,-0.046488,-0.095823,0.073959,-0.003695,-0.185873,0.186805
7.202000,1.898891,0.087291,0.186390,-0.046517,-0.096269,0.075049,-0.003682,-0.186390,0.186070
7.242000,1.844034,0.086588,0.186887,-0.046545,-0.096700,0.076105,-0.003670,-0.186887,0.185356
7.282000,1.791781,0.085904,0.187367,-0.046573,-0.097117,0.077130,-0.003658,-0.187367,0.184661
7.322000,1.742042,0.085238,0.187829,-0.046599,-0.097521,0.078123,-0.003647,-0.187829,0.183984
7.362000,1.694726,0.084590,0.188275,-0.046624,-0.097911,0.079087,-0.003636,-0.188275,0.183326
7.402000,1.649744,0.083959,0.188705,-0.046649,-0.098288,0.080023,-0.003625,-0.188705,0.182684
7.442000,1.607005,0.083344,0.189119,-0.046673,-0.098654,0.080932,-0.003615,-0.189119,0.182059
7.482000,1.566428,0.082744,0.189519,-0.046696,-0.099007,0.081815,-0.003604,-0.189519,0.181449
7.522000,1.520573,0.082159,0.189905,-0.046718,-0.099350,0.082673,-0.003594,-0.189905,0.180853
7.562000,1.460955,0.081588,0.190278,-0.046739,-0.099682,0.083507,-0.003585,-0.190278,0.180272
7.602000,1.403676,0.081031,0.190638,-0.046760,-0.100003,0.084320,-0.003575,-0.190638,0.179703
7.642000,1.348648,0.080486,0.190985,-0.046780,-0.100315,0.085110,-0.003566,-0.190985,0.179147
7.682000,1.295776,0.079952,0.191321,-0.046800,-0.100617,0.085882,-0.003557,-0.191321,0.178603
7.722000,1.244982,0.079430,0.191645,-0.046818,-0.100911,0.086634,-0.003549,-0.191645,0.178068
7.762000,1.196188,0.078919,0.191960,-0.046836,-0.101196,0.087368,-0.003540,-0.191960,0.177543
7.802000,1.149309,0.078038,0.192255,-0.046878,-0.101367,0.087924,-0.003540,-0.192255,0.176895
7.842000,1.104264,0.076608,0.192674,-0.046877,-0.101683,0.088640,-0.003530,-0.192674,0.176229
7.882000,1.060983,0.075038,0.193036,-0.046887,-0.101948,0.089281,-0.003523,-0.193036,0.175582
7.922000,1.019395,0.073457,0.193372,-0.046900,-0.102192,0.089889,-0.003517,-0.193372,0.174950
7.962000,0.979429,0.071903,0.193693,-0.046914,-0.102425,0.090479,-0.003512,-0.193693,0.174330
8.002000,0.941029,0.070385,0.194003,-0.046927,-0.102650,0.091054,-0.003507,-0.194003,0.173723
8.042000,0.904135,0.068903,0.194302,-0.046941,-0.102869,0.091618,-0.003501,-0.194302,0.173125
8.082000,0.868730,0.067454,0.194591,-0.046954,-0.103082,0.092171,-0.003496,-0.194591,0.172537
8.122000,0.834751,0.066036,0.194871,-0.046966,-0.103290,0.092716,-0.003491,-0.194871,0.171957
8.162000,0.802133,0.064644,0.195144,-0.046978,-0.103493,0.093252,-0.003486,-0.195144,0.171384
8.202000,0.770745,0.063274,0.195409,-0.046990,-0.103692,0.093780,-0.003482,-0.195409,0.170815
8.242000,0.740557,0.061921,0.195667,-0.047002,-0.103886,0.094302,-0.003477,-0.195667,0.170251
8.282000,0.711555,0.060583,0.195919,-0.047013,-0.104077,0.094819,-0.003472,-0.195919,0.169689
8.322000,0.683710,0.059254,0.196164,-0.047024,-0.104264,0.095331,-0.003467,-0.196164,0.169129
8.362000,0.659434,0.058627,0.196355,-0.047037,-0.104374,0.095847,-0.003463,-0.196355,0.168612
8.402000,0.655840,0.058878,0.196453,-0.047044,-0.104498,0.096364,-0.003458,-0.196453,0.168186
8.442000,0.664526,0.059022,0.196542,-0.047051,-0.104586,0.096873,-0.003453,-0.196542,0.167764
8.482000,0.679486,0.059117,0.196680,-0.047007,-0.104827,0.097246,-0.003435,-0.196680,0.167216
8.522000,0.675686,0.059202,0.196861,-0.047059,-0.104846,0.097775,-0.003439,-0.196861,0.166742
8.562000,0.658726,0.058637,0.197232,-0.046842,-0.105417,0.097837,-0.003361,-0.197232,0.165848
8.602000,0.636686,0.056545,0.196701,-0.047357,-0.104641,0.099401,-0.003497,-0.196701,0.166828
8.642000,0.612917,0.058226,0.197087,-0.047161,-0.105147,0.099402,-0.003429,-0.197087,0.165925
8.682000,0.589253,0.058822,0.197315,-0.047113,-0.105410,0.099763,-0.003406,-0.197315,0.165414
8.722000,0.566261,0.059086,0.197485,-0.047104,-0.105599,0.100181,-0.003394,-0.197485,0.165013
8.762000,0.544092,0.059242,0.197634,-0.047105,-0.105763,0.100604,-0.003386,-0.197634,0.164654
8.802000,0.522770,0.059359,0.197772,-0.047110,-0.105916,0.101017,-0.003379,-0.197772,0.164320
8.842000,0.502277,0.059458,0.197902,-0.047115,-0.106062,0.101419,-0.003373,-0.197902,0.164004
8.882000,0.482586,0.059546,0.198026,-0.047121,-0.106203,0.101809,-0.003367,-0.198026,0.163703
8.922000,0.463666,0.059625,0.198145,-0.047127,-0.106338,0.102187,-0.003361,-0.198145,0.163416
8.962000,0.445489,0.059698,0.198259,-0.047134,-0.106469,0.102553,-0.003356,-0.198259,0.163141
9.002000,0.428024,0.059763,0.198368,-0.047140,-0.106595,0.102908,-0.003351,-0.198368,0.162879
9.042000,0.411243,0.059823,0.198473,-0.047146,-0.106717,0.103251,-0.003346,-0.198473,0.162628
9.082000,0.395121,0.059878,0.198574,-0.047152,-0.106835,0.103583,-0.003341,-0.198574,0.162387
9.122000,0.379631,0.059928,0.198670,-0.047157,-0.106949,0.103904,-0.003336,-0.198670,0.162157
9.162000,0.364749,0.059973,0.198763,-0.047163,-0.107058,0.104214,-0.003332,-0.198763,0.161935
9.202000,0.350451,0.060015,0.198852,-0.047169,-0.107164,0.104514,-0.003328,-0.198852,0.161722
9.242000,0.336714,0.060052,0.198937,-0.047174,-0.107266,0.104804,-0.003324,-0.198937,0.161518
9.282000,0.323516,0.060087,0.199020,-0.047180,-0.107364,0.105085,-0.003320,-0.199020,0.161321
9.322000,0.310836,0.060118,0.199099,-0.047185,-0.107459,0.105356,-0.003316,-0.199099,0.161132
9.362000,0.298653,0.060146,0.199175,-0.047190,-0.107551,0.105618,-0.003313,-0.199175,0.160950
9.402000,0.286947,0.060171,0.199248,-0.047195,-0.107639,0.105871,-0.003309,-0.199248,0.160775
9.442000,0.275701,0.060194,0.199318,-0.047200,-0.107724,0.106116,-0.003306,-0.199318,0.160606
9.482000,0.264895,0.060215,0.199385,-0.047204,-0.107807,0.106352,-0.003303,-0.199385,0.160444
9.522000,0.254513,0.060233,0.199450,-0.047209,-0.107886,0.106580,-0.003300,-0.199450,0.160288
9.562000,0.244537,0.060250,0.199513,-0.047213,-0.107962,0.106800,-0.003297,-0.199513,0.160137
9.602000,0.234953,0.060264,0.199573,-0.047218,-0.108036,0.107013,-0.003294,-0.199573,0.159991
9.642000,0.225745,0.060278,0.199631,-0.047222,-0.108107,0.107219,-0.003291,-0.199631,0.159851
9.682000,0.216897,0.060289,0.199687,-0.047226,-0.108176,0.107417,-0.003289,-0.199687,0.159716
9.722000,0.208396,0.060299,0.199740,-0.047230,-0.108242,0.107609,-0.003286,-0.199740,0.159586
9.762000,0.200228,0.060308,0.199792,-0.047233,-0.108305,0.107794,-0.003284,-0.199792,0.159460
9.802000,0.192380,0.060315,0.199841,-0.047237,-0.108367,0.107972,-0.003282,-0.199841,0.159339
9.842000,0.184839,0.060322,0.199889,-0.047241,-0.108426,0.108145,-0.003279,-0.199889,0.159222
9.882000,0.177593,0.060327,0.199935,-0.047244,-0.108483,0.108311,-0.003277,-0.199935,0.159109
9.922000,0.170631,0.060332,0.199979,-0.047247,-0.108538,0.108472,-0.003275,-0.199979,0.159000
9.962000,0.163941,0.060335,0.200022,-0.047250,-0.108591,0.108627,-0.003273,-0.200022,0.158895
10.002000,0.157515,0.060338,0.200063,-0.047253,-0.108642,0.108777,-0.003271,-0.200063,0.158793
10.042000,0.151345,0.060340,0.200102,-0.047256,-0.108692,0.108921,-0.003269,-0.200102,0.158695
10.082000,0.145414,0.060342,0.200140,-0.047259,-0.108739,0.109060,-0.003268,-0.200140,0.158601
10.122000,0.139714,0.060343,0.200177,-0.047262,-0.108785,0.109194,-0.003266,-0.200177,0.158510
10.162000,0.134238,0.060343,0.200212,-0.047265,-0.108829,0.109324,-0.003264,-0.200212,0.158422
10.202000,0.128976,0.060343,0.200246,-0.047267,-0.108872,0.109449,-0.003263,-0.200246,0.158337
10.242000,0.123920,0.060342,0.200279,-0.047270,-0.108912,0.109570,-0.003261,-0.200279,0.158255
