time,tracking_error,contact_force
6.362000,0.238474,-0.000000
6.402000,0.238466,-0.000000
6.442000,0.238458,-0.000000
6.482000,0.238451,-0.000000
6.522000,0.238443,-0.000000
6.562000,0.238437,-0.000000
6.602000,0.238430,-0.000000
6.642000,0.238423,-0.000000
6.682000,0.238417,-0.000000
6.722000,0.238411,-0.000000
6.762000,0.238405,-0.000000
6.802000,0.238400,-0.000000
6.842000,0.238395,-0.000000
6.882000,0.238389,-0.000000
6.922000,0.238384,-0.000000
6.962000,0.238380,-0.000000
7.002000,0.238375,-0.000000
7.042000,0.238371,-0.000000
7.082000,0.238366,-0.000000
7.122000,0.238362,-0.000000
7.162000,0.238358,-0.000000
7.202000,0.238355,-0.000000
7.242000,0.238351,-0.000000
7.282000,0.238347,-0.000000
7.322000,0.238344,-0.000000
7.362000,0.238341,-0.000000
7.402000,0.238338,-0.000000
7.442000,0.238334,-0.000000
7.482000,0.238332,-0.000000
7.522000,0.238329,-0.000000
7.562000,0.238326,-0.000000
7.602000,0.238323,-0.000000
7.642000,0.238321,-0.000000
7.682000,0.238319,-0.000000
7.722000,0.238316,-0.000000
7.762000,0.238314,-0.000000
7.802000,0.238312,-0.000000
7.842000,0.238310,-0.000000
7.882000,0.238308,-0.000000
7.922000,0.238306,-0.000000
7.962000,0.238304,-0.000000
8.002000,0.238302,-0.000000
8.042000,0.238301,-0.000000
8.082000,0.238299,-0.000000
8.122000,0.238298,-0.000000
8.162000,0.238296,-0.000000
8.202000,0.238295,-0.000000
8.242000,0.238293,-0.000000
8.282000,0.238292,-0.000000
8.322000,0.238291,-0.000000
8.362000,0.238289,-0.000000
8.402000,0.238288,-0.000000
8.442000,0.238287,-0.000000
8.482000,0.238286,-0.000000
8.522000,0.238285,-0.000000
8.562000,0.238284,-0.000000
8.602000,0.238283,-0.000000
8.642000,0.238282,-0.000000
8.682000,0.238281,-0.000000
8.722000,0.238280,-0.000000
8.762000,0.238279,-0.000000
8.802000,0.238279,-0.000000
8.842000,0.238278,-0.000000
8.882000,0.238277,-0.000000
8.922000,0.238276,-0.000000
8.962000,0.238276,-0.000000
9.002000,0.238275,-0.000000
9.042000,0.238274,-0.000000
9.082000,0.238274,-0.000000
9.122000,0.238273,-0.000000
9.162000,0.238273,-0.000000
9.202000,0.238272,-0.000000
9.242000,0.238272,-0.000000
9.282000,0.238271,-0.000000
9.322000,0.238271,-0.000000
9.362000,0.238270,-0.000000
9.402000,0.238270,-0.000000
9.442000,0.238269,-0.000000
9.482000,0.238269,-0.000000
9.522000,0.238269,-0.000000
9.562000,0.238268,-0.000000
9.602000,0.238268,-0.000000
9.642000,0.238267,-0.000000
9.682000,0.238267,-0.000000
9.722000,0.238267,-0.000000
9.762000,0.238267,-0.000000
9.802000,0.238266,-0.000000
9.842000,0.238266,-0.000000
9.882000,0.238266,-0.000000
9.922000,0.238265,-0.000000
9.962000,0.238265,-0.000000
10.002000,0.238265,-0.000000
10.042000,0.238265,-0.000000
10.082000,0.238264,-0.000000
10.122000,0.238264,-0.000000
10.162000,0.238264,-0.000000
10.202000,0.238264,-0.000000
10.242000,0.238264,-0.000000
10.282000,0.238263,-0.000000
10.322000,0.238263,-0.000000
10.362000,0.238263,-0.000000
10.402000,0.238263,-0.000000
10.442000,0.238263,-0.000000
10.482000,0.238263,-0.000000
10.522000,0.238263,-0.000000
10.562000,0.238262,-0.000000
10.602000,0.238262,-0.000000
10.642000,0.238262,-0.000000
10.682000,0.238262,-0.000000
10.722000,0.238262,-0.000000
10.762000,0.238262,-0.000000
10.802000,0.238262,-0.000000
10.842000,0.238262,-0.000000
10.882000,0.238261,-0.000000
10.922000,0.238261,-0.000000
10.962000,0.238261,-0.000000
11.002000,0.238261,-0.000000
11.042000,0.238261,-0.000000
11.082000,0.238261,-0.000000
11.122000,0.238261,-0.000000
11.162000,0.238261,-0.000000
11.202000,0.238261,-0.000000
11.242000,0.238261,-0.000000
11.282000,0.238261,-0.000000
11.322000,0.238261,-0.000000
11.362000,0.238261,-0.000000
11.402000,0.238260,-0.000000
11.442000,0.238260,-0.000000
11.482000,0.238260,-0.000000
11.522000,0.238260,-0.000000
11.562000,0.238260,-0.000000
11.602000,0.238260,-0.000000
11.642000,0.238260,-0.000000
11.682000,0.238260,-0.000000
11.722000,0.238260,-0.000000
11.762000,0.238260,-0.000000
11.802000,0.238260,-0.000000
11.842000,0.238260,-0.000000
11.882000,0.238260,-0.000000
11.922000,0.238260,-0.000000
11.962000,0.238260,-0.000000
12.002000,0.238260,-0.000000
12.042000,0.238260,-0.000000
12.082000,0.238260,-0.000000
12.122000,0.238260,-0.000000
12.162000,0.238260,-0.000000
12.202000,0.238260,-0.000000
12.242000,0.238260,-0.000000
12.282000,0.238260,-0.000000
12.322000,0.238260,-0.000000
12.362000,0.238260,-0.000000
12.402000,0.238260,-0.000000
12.442000,0.238260,-0.000000
12.482000,0.238259,-0.000000
12.522000,0.238259,-0.000000
12.562000,0.238259,-0.000000
12.602000,0.238259,-0.000000
12.642000,0.238259,-0.000000
12.682000,0.238259,-0.000000
12.722000,0.238259,-0.000000
12.762000,0.238259,-0.000000
12.802000,0.238259,-0.000000
12.842000,0.238259,-0.000000
12.882000,0.238259,-0.000000
12.922000,0.238259,-0.000000
12.962000,0.238259,-0.000000
13.002000,0.238259,-0.000000
13.042000,0.238259,-0.000000
13.082000,0.238259,-0.000000
13.122000,0.238259,-0.000000
13.162000,0.238259,-0.000000
13.202000,0.238259,-0.000000
13.242000,0.238259,-0.000000
13.282000,0.238259,-0.000000
13.322000,0.238259,-0.000000
13.362000,0.238259,-0.000000
13.402000,0.238259,-0.000000
13.442000,0.238259,-0.000000
13.482000,0.238259,-0.000000
13.522000,0.238259,-0.000000
13.562000,0.238259,-0.000000
13.602000,0.238259,-0.000000
13.642000,0.238259,-0.000000
13.682000,0.238259,-0.000000
13.722000,0.238259,-0.000000
13.762000,0.238259,-0.000000
13.802000,0.238259,-0.000000
13.842000,0.238259,-0.000000
13.882000,0.238259,-0.000000
13.922000,0.238259,-0.000000
13.962000,0.238259,-0.000000
14.002000,0.238259,-0.000000
14.042000,0.238259,-0.000000
14.082000,0.238259,-0.000000
14.122000,0.238259,-0.000000
14.162000,0.238259,-0.000000
14.202000,0.238259,-0.000000
14.242000,0.238259,-0.000000
14.282000,0.238259,-0.000000
14.322000,0.238259,-0.000000
14.362000,0.238259,-0.000000
14.402000,0.238259,-0.000000
14.442000,0.238259,-0.000000
14.482000,0.238259,-0.000000
14.522000,0.238259,-0.000000
14.562000,0.238259,-0.000000
14.602000,0.238259,-0.000000
14.642000,0.238259,-0.000000
14.682000,0.238259,-0.000000
14.722000,0.238259,-0.000000
14.762000,0.238259,-0.000000
14.802000,0.238259,-0.000000
14.842000,0.238259,-0.000000
14.882000,0.238259,-0.000000
14.922000,0.238259,-0.000000
14.962000,0.238259,-0.000000
15.002000,0.238259,-0.000000
15.042000,0.238259,-0.000000
15.082000,0.238259,-0.000000
15.122000,0.238259,-0.000000
15.162000,0.238259,-0.000000
15.202000,0.238259,-0.000000
15.242000,0.238259,-0.000000
15.282000,0.238259,-0.000000
15.322000,0.238259,-0.000000
15.362000,0.238259,-0.000000
15.402000,0.238259,-0.000000
15.442000,0.238259,-0.000000
15.482000,0.238259,-0.000000
15.522000,0.238259,-0.000000
15.562000,0.238259,-0.000000
15.602000,0.238259,-0.000000
15.642000,0.238259,-0.000000
15.682000,0.238259,-0.000000
15.722000,0.238259,-0.000000
15.762000,0.238259,-0.000000
15.802000,0.238259,-0.000000
15.842000,0.238259,-0.000000
15.882000,0.238259,-0.000000
15.922000,0.238259,-0.000000
15.962000,0.238259,-0.000000
