time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
2.402000,17.795949,0.556247,0.387755,-0.006772,-0.071122,-0.387755,-0.004244,0.184430,-0.296884
2.442000,18.396268,0.556937,0.391967,-0.006025,-0.082984,-0.391967,-0.004019,0.172769,-0.289199
2.482000,19.905947,0.561365,0.385830,-0.008667,-0.055511,-0.385830,-0.004425,0.186761,-0.289329
2.522000,21.361103,0.564375,0.393242,-0.008075,-0.063306,-0.393242,-0.004313,0.185493,-0.291171
2.562000,22.881456,0.566561,0.391695,-0.007880,-0.065954,-0.391695,-0.004290,0.188053,-0.292919
2.602000,24.247391,0.568468,0.388386,-0.008085,-0.065503,-0.388386,-0.004354,0.192913,-0.294567
2.642000,25.681049,0.569337,0.375720,-0.009177,-0.055701,-0.375720,-0.004518,0.200293,-0.297697
2.682000,26.617796,0.568680,0.382039,-0.009648,-0.058438,-0.382039,-0.004661,0.205119,-0.301543
2.722000,27.653507,0.567104,0.370917,-0.010015,-0.055572,-0.370917,-0.004717,0.211451,-0.301592
2.762000,28.837112,0.563739,0.365960,-0.010566,-0.052912,-0.365960,-0.004835,0.217618,-0.302204
2.802000,28.176713,0.558380,0.362082,-0.011198,-0.049969,-0.362082,-0.004978,0.224150,-0.302520
2.842000,27.542380,0.551795,0.357213,-0.011752,-0.048408,-0.357213,-0.005116,0.230189,-0.301742
2.882000,26.932965,0.544322,0.351998,-0.012543,-0.042689,-0.351998,-0.005254,0.237305,-0.301340
2.922000,26.347457,0.537171,0.346670,-0.013207,-0.039406,-0.346670,-0.005386,0.243682,-0.300478
2.962000,25.784895,0.529428,0.340016,-0.013787,-0.036370,-0.340016,-0.005499,0.249698,-0.298741
3.002000,25.244391,0.520989,0.334468,-0.014330,-0.033872,-0.334468,-0.005605,0.255498,-0.297075
3.042000,24.725081,0.514123,0.328164,-0.014937,-0.030531,-0.328164,-0.005713,0.261540,-0.295493
3.082000,24.226152,0.506561,0.322428,-0.015541,-0.027022,-0.322428,-0.005811,0.266918,-0.292864
3.122000,23.746781,0.500052,0.319080,-0.016081,-0.025247,-0.319080,-0.005916,0.272128,-0.291341
3.162000,23.286202,0.492585,0.313787,-0.016725,-0.021619,-0.313787,-0.006010,0.277008,-0.287451
3.202000,22.843685,0.479920,0.307214,-0.017388,-0.017691,-0.307214,-0.006090,0.281245,-0.280363
3.242000,22.418512,0.466409,0.302728,-0.017958,-0.014144,-0.302728,-0.006159,0.285692,-0.274551
3.282000,22.009986,0.453154,0.296454,-0.018662,-0.008519,-0.296454,-0.006216,0.289687,-0.267142
3.322000,21.617480,0.441018,0.291268,-0.018292,-0.015706,-0.291268,-0.006173,0.289398,-0.260067
3.362000,21.240358,0.430443,0.293958,-0.019321,-0.008920,-0.288185,-0.006284,0.293958,-0.252666
3.402000,20.878043,0.421185,0.297343,-0.020236,-0.003839,-0.285056,-0.006366,0.297343,-0.245143
3.442000,20.889645,0.417832,0.298839,-0.021095,0.001086,-0.284459,-0.006381,0.298839,-0.232359
3.482000,20.656171,0.415678,0.299268,-0.020931,0.001617,-0.268064,-0.006242,0.299268,-0.217797
3.522000,20.170515,0.413296,0.300349,-0.021799,0.005741,-0.268071,-0.006290,0.300349,-0.207586
3.562000,19.849810,0.412876,0.300319,-0.022283,0.008343,-0.267507,-0.006280,0.300319,-0.193672
3.602000,20.210093,0.413338,0.299569,-0.022594,0.010350,-0.260598,-0.006220,0.299569,-0.177925
3.642000,20.236371,0.414002,0.299236,-0.023145,0.013685,-0.254630,-0.006202,0.299236,-0.162994
3.682000,19.967384,0.414541,0.298200,-0.023687,0.016568,-0.249671,-0.006182,0.298200,-0.148039
3.722000,19.654979,0.414879,0.296787,-0.024133,0.018788,-0.245942,-0.006160,0.296787,-0.133438
3.762000,19.354823,0.415027,0.295010,-0.024608,0.021085,-0.242314,-0.006142,0.295010,-0.118836
3.802000,19.066436,0.414434,0.292967,-0.025168,0.023432,-0.236192,-0.006128,0.292967,-0.104258
3.842000,18.824533,0.414013,0.290331,-0.025705,0.025298,-0.231158,-0.006121,0.290331,-0.089790
3.882000,18.829354,0.410218,0.286444,-0.026186,0.026543,-0.223437,-0.006102,0.286444,-0.074471
3.922000,19.123825,0.407294,0.283319,-0.026673,0.027938,-0.222630,-0.006095,0.283319,-0.061256
3.962000,19.704811,0.406073,0.279731,-0.027102,0.028812,-0.216354,-0.006066,0.279731,-0.047456
4.002000,20.567312,0.405242,0.275688,-0.027531,0.029509,-0.210975,-0.006040,0.275688,-0.033913
4.042000,21.631501,0.403731,0.268949,-0.027664,0.027530,-0.209921,-0.005997,0.268949,-0.022076
4.082000,22.606686,0.396954,0.264983,-0.028485,0.030656,-0.194071,-0.006022,0.264983,-0.005763
4.122000,24.150856,0.392774,0.260687,-0.028978,0.031504,-0.195516,-0.006005,0.260687,0.004390
4.162000,25.248550,0.390731,0.255154,-0.029343,0.030948,-0.190544,-0.005966,0.255154,0.016043
4.202000,25.956643,0.389265,0.249114,-0.029731,0.030348,-0.184851,-0.005931,0.249114,0.028057
4.242000,26.950636,0.387867,0.242860,-0.030169,0.029653,-0.179411,-0.005915,0.242860,0.039717
4.282000,28.234405,0.386437,0.236315,-0.030586,0.028902,-0.174042,-0.005889,0.236315,0.051197
4.322000,29.759024,0.384983,0.229875,-0.030935,0.027926,-0.169507,-0.005863,0.229875,0.062078
4.362000,31.477323,0.383537,0.223384,-0.031311,0.027185,-0.163977,-0.005831,0.223384,0.072794
4.402000,31.114922,0.381981,0.216831,-0.031747,0.026475,-0.159304,-0.005823,0.216831,0.082857
4.442000,30.586008,0.380347,0.210057,-0.032145,0.025565,-0.154687,-0.005806,0.210057,0.092538
4.482000,30.141009,0.378653,0.202991,-0.032505,0.024463,-0.150062,-0.005779,0.202991,0.101898
4.522000,29.773986,0.376874,0.195558,-0.032835,0.023191,-0.145500,-0.005744,0.195558,0.110989
4.562000,29.470622,0.374971,0.187947,-0.033221,0.022024,-0.141190,-0.005726,0.187947,0.119717
4.602000,29.227958,0.372984,0.180161,-0.033608,0.020810,-0.136850,-0.005707,0.180161,0.128075
4.642000,29.048348,0.370954,0.171978,-0.033947,0.019383,-0.132457,-0.005674,0.171978,0.136133
4.682000,28.486191,0.368874,0.163347,-0.034245,0.017709,-0.128194,-0.005632,0.163347,0.143863
4.722000,27.854622,0.366715,0.154515,-0.034563,0.016019,-0.123962,-0.005598,0.154515,0.151320
4.762000,27.286109,0.364487,0.158290,-0.034941,0.014524,-0.119936,-0.005578,0.145834,0.158290
4.802000,26.925136,0.362287,0.164738,-0.035124,0.011886,-0.117620,-0.005567,0.138990,0.164738
4.842000,26.817448,0.360140,0.171491,-0.035410,0.010694,-0.114193,-0.005537,0.132248,0.171491
4.882000,26.846171,0.357996,0.178097,-0.035685,0.009315,-0.112475,-0.005539,0.126322,0.178097
4.922000,26.960158,0.355896,0.184916,-0.036047,0.008633,-0.109644,-0.005548,0.120512,0.184916
4.962000,27.075618,0.353809,0.191439,-0.036290,0.007372,-0.107808,-0.005546,0.114352,0.191439
5.002000,27.158667,0.351691,0.196221,-0.036122,0.003923,-0.114401,-0.005573,0.108817,0.196221
5.042000,27.214175,0.349906,0.205817,-0.036886,0.007249,-0.101881,-0.005542,0.104757,0.205817
5.082000,26.960271,0.348519,0.211338,-0.037031,0.005253,-0.104852,-0.005597,0.097892,0.211338
5.122000,26.400850,0.346731,0.216935,-0.037151,0.003483,-0.105326,-0.005596,0.090772,0.216935
5.162000,25.845425,0.344744,0.222655,-0.037276,0.001923,-0.105106,-0.005585,0.083561,0.222655
5.202000,25.341612,0.342723,0.227862,-0.037217,0.000094,-0.109136,-0.005591,0.078468,0.227862
5.242000,24.965830,0.341078,0.235405,-0.037680,0.001230,-0.106499,-0.005651,0.074604,0.235405
5.282000,24.625389,0.339572,0.241878,-0.037918,0.001179,-0.104883,-0.005678,0.070731,0.241878
5.322000,24.130341,0.337927,0.247213,-0.037960,0.000430,-0.107613,-0.005691,0.066187,0.247213
5.362000,23.654704,0.336076,0.253039,-0.038105,0.000083,-0.107103,-0.005686,0.060647,0.253039
5.402000,23.197716,0.333817,0.258028,-0.038298,-0.000735,-0.108051,-0.005718,0.054599,0.258028
5.442000,22.758646,0.331315,0.262830,-0.038477,-0.001538,-0.108563,-0.005738,0.048692,0.262830
5.482000,22.336794,0.328732,0.266940,-0.038614,-0.002285,-0.108912,-0.005739,0.042691,0.266940
5.522000,21.931482,0.326097,0.271694,-0.038795,-0.003087,-0.107403,-0.005757,0.036765,0.271694
5.562000,21.542064,0.323339,0.275254,-0.038825,-0.004399,-0.107101,-0.005725,0.030766,0.275254
5.602000,21.167914,0.320389,0.278504,-0.039049,-0.004902,-0.107090,-0.005733,0.025306,0.278504
5.642000,20.808436,0.317360,0.281613,-0.039234,-0.005640,-0.106481,-0.005733,0.019857,0.281613
5.682000,20.463052,0.314321,0.284514,-0.039373,-0.006610,-0.105438,-0.005723,0.014401,0.284514
5.722000,20.131225,0.311256,0.287139,-0.039490,-0.007710,-0.104124,-0.005707,0.008974,0.287139
5.762000,19.812725,0.308158,0.288907,-0.039610,-0.008598,-0.103248,-0.005690,0.003616,0.288907
5.802000,19.511220,0.304986,0.291224,-0.039796,-0.009502,-0.100784,-0.005699,-0.001615,0.291224
5.842000,19.237060,0.301724,0.292657,-0.039966,-0.010167,-0.100187,-0.005685,-0.006299,0.292657
5.882000,18.984121,0.298470,0.294049,-0.040081,-0.011147,-0.098975,-0.005661,-0.011037,0.294049
5.922000,18.749287,0.295239,0.295388,-0.040192,-0.012198,-0.097337,-0.005639,-0.015706,0.295388
5.962000,18.533320,0.292008,0.296551,-0.040294,-0.013305,-0.095469,-0.005616,-0.020293,0.296551
6.002000,18.339036,0.288729,0.297468,-0.040385,-0.014481,-0.093377,-0.005591,-0.024815,0.297468
6.042000,18.169477,0.285361,0.298062,-0.040580,-0.015147,-0.091793,-0.005583,-0.028910,0.298062
6.082000,18.019156,0.281984,0.298561,-0.040740,-0.015963,-0.089979,-0.005569,-0.032957,0.298561
6.122000,17.873815,0.278656,0.298201,-0.040822,-0.016856,-0.088685,-0.005533,-0.037149,0.298201
6.162000,17.657427,0.275395,0.298716,-0.041007,-0.017659,-0.085813,-0.005539,-0.041165,0.298716
6.202000,17.437167,0.272183,0.298768,-0.041084,-0.018702,-0.083743,-0.005510,-0.045032,0.298768
6.242000,17.224527,0.268980,0.298696,-0.041143,-0.019820,-0.081682,-0.005475,-0.048781,0.298696
6.282000,17.019838,0.265739,0.298405,-0.041192,-0.020978,-0.079627,-0.005436,-0.052434,0.298405
6.322000,16.823057,0.262443,0.298015,-0.041365,-0.021602,-0.077880,-0.005422,-0.055680,0.298015
6.362000,16.633958,0.259169,0.297636,-0.041495,-0.022435,-0.075784,-0.005401,-0.058944,0.297636
6.402000,16.452263,0.255957,0.297224,-0.041600,-0.023364,-0.073552,-0.005377,-0.062161,0.297224
6.442000,16.277689,0.252804,0.296753,-0.041695,-0.024318,-0.071281,-0.005352,-0.065296,0.296753
6.482000,16.109959,0.249695,0.296206,-0.041783,-0.025279,-0.068985,-0.005326,-0.068345,0.296206
6.522000,15.948805,0.246610,0.295562,-0.041866,-0.026249,-0.066651,-0.005299,-0.071315,0.295562
6.562000,15.793970,0.243524,0.294802,-0.041944,-0.027231,-0.064257,-0.005271,-0.074216,0.294802
6.602000,15.645205,0.240313,0.293628,-0.042237,-0.027345,-0.063635,-0.005324,-0.076324,0.293628
6.642000,15.502881,0.234212,0.291269,-0.041948,-0.029034,-0.061328,-0.005153,-0.080572,0.291269
6.682000,15.365867,0.229890,0.290827,-0.042260,-0.029399,-0.057924,-0.005208,-0.083004,0.290827
6.722000,15.233992,0.226680,0.289762,-0.042374,-0.030099,-0.055666,-0.005195,-0.085446,0.289762
6.762000,15.107216,0.223852,0.288621,-0.042434,-0.030920,-0.053613,-0.005165,-0.087838,0.288621
6.802000,14.985390,0.221176,0.287518,-0.042487,-0.031765,-0.051556,-0.005134,-0.090152,0.287518
6.842000,14.868334,0.218740,0.286451,-0.042542,-0.032611,-0.049452,-0.005103,-0.092387,0.286451
6.882000,14.755866,0.216306,0.285393,-0.042601,-0.033455,-0.047295,-0.005075,-0.094551,0.285393
6.922000,14.647807,0.213849,0.284307,-0.042661,-0.034299,-0.045102,-0.005047,-0.096651,0.284307
6.962000,14.543986,0.211370,0.283155,-0.042722,-0.035138,-0.042884,-0.005019,-0.098694,0.283155
7.002000,14.444235,0.208871,0.281950,-0.042825,-0.035785,-0.040791,-0.004999,-0.100577,0.281950
7.042000,14.348396,0.206390,0.280756,-0.042925,-0.036432,-0.038691,-0.004978,-0.102398,0.280756
7.082000,14.256315,0.203962,0.279585,-0.043004,-0.037158,-0.036524,-0.004955,-0.104209,0.279585
7.122000,14.167846,0.201591,0.278428,-0.043073,-0.037897,-0.034369,-0.004932,-0.105973,0.278428
7.162000,14.082852,0.199275,0.277272,-0.043138,-0.038629,-0.032253,-0.004908,-0.107681,0.277272
7.202000,14.001188,0.197010,0.276116,-0.043201,-0.039348,-0.030170,-0.004885,-0.109337,0.276116
7.242000,13.922724,0.194790,0.274955,-0.043262,-0.040055,-0.028113,-0.004862,-0.110942,0.274955
7.282000,13.847334,0.192609,0.273781,-0.043321,-0.040751,-0.026077,-0.004839,-0.112500,0.273781
7.322000,13.774901,0.190461,0.272589,-0.043379,-0.041437,-0.024059,-0.004817,-0.114013,0.272589
7.362000,13.705307,0.188340,0.271375,-0.043436,-0.042115,-0.022051,-0.004794,-0.115487,0.271375
7.402000,13.638442,0.186238,0.270133,-0.043491,-0.042786,-0.020049,-0.004772,-0.116922,0.270133
7.442000,13.574128,0.183136,0.268458,-0.043653,-0.042963,-0.018908,-0.004788,-0.118328,0.268458
7.482000,13.512344,0.177341,0.266648,-0.043642,-0.043767,-0.016803,-0.004756,-0.120453,0.266648
7.522000,13.453055,0.170635,0.264826,-0.043670,-0.044402,-0.015019,-0.004738,-0.122324,0.264826
7.562000,13.396127,0.163741,0.262873,-0.043670,-0.045028,-0.013526,-0.004708,-0.124102,0.262873
7.602000,13.341533,0.157769,0.260925,-0.043628,-0.045697,-0.012186,-0.004659,-0.125664,0.260925
7.642000,13.289522,0.154405,0.259702,-0.043741,-0.046095,-0.010232,-0.004661,-0.126741,0.259702
7.682000,13.239187,0.152923,0.258564,-0.043851,-0.046469,-0.008404,-0.004663,-0.127727,0.258564
7.722000,13.190670,0.151979,0.257319,-0.043894,-0.046967,-0.006809,-0.004644,-0.128750,0.257319
7.762000,13.144008,0.151161,0.256110,-0.043923,-0.047494,-0.005261,-0.004620,-0.129755,0.256110
7.802000,13.099159,0.150354,0.254957,-0.043951,-0.048022,-0.003721,-0.004597,-0.130726,0.254957
7.842000,13.056064,0.149531,0.253857,-0.043982,-0.048544,-0.002186,-0.004574,-0.131664,0.253857
7.882000,13.014657,0.148689,0.252797,-0.044014,-0.049057,-0.000658,-0.004553,-0.132569,0.252797
7.922000,12.974872,0.147829,0.251770,-0.044048,-0.049563,0.000861,-0.004533,-0.133445,0.251770
7.962000,12.936648,0.146954,0.250766,-0.044083,-0.050061,0.002369,-0.004514,-0.134294,0.250766
8.002000,12.899922,0.146067,0.249780,-0.044119,-0.050552,0.003865,-0.004495,-0.135118,0.249780
8.042000,12.864636,0.145169,0.248806,-0.044155,-0.051036,0.005350,-0.004477,-0.135919,0.248806
8.082000,12.830735,0.144262,0.247839,-0.044191,-0.051514,0.006823,-0.004459,-0.136700,0.247839
8.122000,12.798162,0.143346,0.246878,-0.044228,-0.051986,0.008285,-0.004442,-0.137462,0.246878
8.162000,12.766978,0.142422,0.245906,-0.044264,-0.052456,0.009727,-0.004425,-0.138212,0.245906
8.202000,12.737276,0.141490,0.244949,-0.044300,-0.052914,0.011178,-0.004409,-0.138935,0.244949
8.242000,12.712772,0.140544,0.243844,-0.044334,-0.053404,0.012777,-0.004390,-0.139801,0.243844
8.282000,12.692502,0.139583,0.242788,-0.044378,-0.053831,0.013964,-0.004377,-0.140438,0.242788
8.322000,12.671346,0.138631,0.241860,-0.044426,-0.054202,0.015443,-0.004360,-0.141080,0.241860
8.362000,12.650472,0.137699,0.240952,-0.044464,-0.054609,0.016830,-0.004345,-0.141711,0.240952
8.402000,12.630536,0.136788,0.240066,-0.044497,-0.055016,0.018166,-0.004329,-0.142325,0.240066
8.442000,12.611782,0.135900,0.239201,-0.044529,-0.055419,0.019449,-0.004315,-0.142917,0.239201
8.482000,12.594208,0.135034,0.238359,-0.044560,-0.055809,0.020701,-0.004301,-0.143491,0.238359
8.522000,12.577849,0.134188,0.237538,-0.044589,-0.056189,0.021917,-0.004287,-0.144046,0.237538
8.562000,12.562710,0.133362,0.236736,-0.044618,-0.056558,0.023100,-0.004273,-0.144583,0.236736
8.602000,12.548781,0.132556,0.235953,-0.044646,-0.056917,0.024251,-0.004260,-0.145103,0.235953
8.642000,12.536049,0.131768,0.235188,-0.044674,-0.057266,0.025372,-0.004248,-0.145606,0.235188
8.682000,12.524508,0.130997,0.234440,-0.044700,-0.057606,0.026461,-0.004235,-0.146093,0.234440
8.722000,12.514110,0.130244,0.233708,-0.044726,-0.057936,0.027523,-0.004223,-0.146563,0.233708
8.762000,12.504829,0.129507,0.232993,-0.044751,-0.058257,0.028558,-0.004211,-0.147019,0.232993
8.802000,12.496639,0.128785,0.232292,-0.044775,-0.058569,0.029567,-0.004200,-0.147461,0.232292
8.842000,12.489512,0.128080,0.231606,-0.044798,-0.058872,0.030550,-0.004189,-0.147888,0.231606
8.882000,12.483421,0.127389,0.230934,-0.044821,-0.059168,0.031508,-0.004178,-0.148302,0.230934
8.922000,12.478333,0.126712,0.230276,-0.044843,-0.059455,0.032444,-0.004167,-0.148703,0.230276
8.962000,12.474216,0.126049,0.229631,-0.044865,-0.059735,0.033357,-0.004157,-0.149091,0.229631
9.002000,12.472912,0.125395,0.228917,-0.044886,-0.060029,0.034393,-0.004145,-0.149576,0.228917
9.042000,12.474806,0.124746,0.228176,-0.044907,-0.060320,0.035287,-0.004134,-0.150021,0.228176
9.082000,12.479815,0.124103,0.227380,-0.044924,-0.060635,0.036647,-0.004117,-0.150659,0.227380
9.122000,12.492282,0.123436,0.226302,-0.044996,-0.060734,0.036213,-0.004130,-0.150792,0.226302
9.162000,12.497305,0.122265,0.225674,-0.044988,-0.061079,0.037711,-0.004109,-0.151405,0.225674
9.202000,12.496650,0.120773,0.225019,-0.044995,-0.061344,0.038657,-0.004097,-0.151862,0.225019
9.242000,12.494756,0.119214,0.224367,-0.045007,-0.061571,0.039411,-0.004089,-0.152256,0.224367
9.282000,12.492949,0.117666,0.223726,-0.045020,-0.061782,0.040095,-0.004082,-0.152621,0.223726
9.322000,12.491622,0.116154,0.223100,-0.045034,-0.061984,0.040745,-0.004076,-0.152969,0.223100
9.362000,12.490900,0.114683,0.222487,-0.045048,-0.062179,0.041375,-0.004070,-0.153304,0.222487
9.402000,12.490958,0.113257,0.221889,-0.045062,-0.062369,0.041989,-0.004064,-0.153626,0.221889
9.442000,12.491549,0.111871,0.221304,-0.045075,-0.062553,0.042587,-0.004059,-0.153939,0.221304
9.482000,12.492695,0.110524,0.220732,-0.045087,-0.062732,0.043172,-0.004053,-0.154242,0.220732
9.522000,12.494547,0.109215,0.220172,-0.045100,-0.062906,0.043744,-0.004047,-0.154534,0.220172
9.562000,12.496783,0.107940,0.219623,-0.045112,-0.063076,0.044302,-0.004042,-0.154819,0.219623
9.602000,12.489151,0.106697,0.219085,-0.045123,-0.063242,0.044849,-0.004037,-0.155095,0.219085
9.642000,12.470017,0.105485,0.218558,-0.045134,-0.063404,0.045384,-0.004032,-0.155363,0.218558
9.682000,12.451795,0.104305,0.218042,-0.045145,-0.063559,0.045907,-0.004026,-0.155621,0.218042
9.722000,12.434459,0.103155,0.217535,-0.045156,-0.063715,0.046420,-0.004022,-0.155873,0.217535
9.762000,12.417554,0.102027,0.217036,-0.045166,-0.063865,0.046923,-0.004017,-0.156119,0.217036
9.802000,12.401268,0.100949,0.216342,-0.045092,-0.064162,0.047200,-0.003983,-0.156443,0.216342
9.842000,12.385618,0.100586,0.216109,-0.045160,-0.064209,0.047882,-0.003996,-0.156526,0.216109
9.882000,12.370526,0.100652,0.215755,-0.045184,-0.064323,0.048423,-0.003995,-0.156663,0.215755
9.922000,12.356012,0.100825,0.215369,-0.045195,-0.064456,0.048922,-0.003988,-0.156813,0.215369
9.962000,12.342060,0.101010,0.214979,-0.045202,-0.064595,0.049409,-0.003981,-0.156964,0.214979
10.002000,12.328650,0.101181,0.214590,-0.045208,-0.064735,0.049895,-0.003973,-0.157114,0.214590
10.042000,12.315765,0.101329,0.214204,-0.045214,-0.064875,0.050380,-0.003966,-0.157261,0.214204
10.082000,12.303384,0.101453,0.213820,-0.045220,-0.065013,0.050865,-0.003959,-0.157405,0.213820
10.122000,12.291506,0.101554,0.213410,-0.045224,-0.065162,0.051376,-0.003951,-0.157574,0.213410
10.162000,12.280089,0.101632,0.213033,-0.045242,-0.065257,0.051809,-0.003946,-0.157681,0.213033
10.202000,12.269111,0.101694,0.212669,-0.045251,-0.065375,0.052276,-0.003939,-0.157806,0.212669
