time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
11.522000,1.000000,0.000217,0.204271,-0.027886,0.204271,-0.118161,-0.003261,0.147133,-0.020127
11.562000,1.000000,0.000214,0.204302,-0.027890,0.204302,-0.118162,-0.003261,0.147144,-0.020126
11.602000,1.000000,0.000211,0.204306,-0.027891,0.204306,-0.118163,-0.003261,0.147148,-0.020127
11.642000,1.000000,0.000208,0.204304,-0.027891,0.204304,-0.118164,-0.003261,0.147151,-0.020127
11.682000,1.000000,0.000206,0.204321,-0.027894,0.204321,-0.118158,-0.003261,0.147161,-0.020127
11.722000,1.000000,0.000203,0.204303,-0.027892,0.204303,-0.118165,-0.003261,0.147158,-0.020128
11.762000,1.000000,0.000197,0.204265,-0.027884,0.204265,-0.118145,-0.003260,0.147144,-0.020118
11.802000,1.000000,0.000193,0.204289,-0.027888,0.204289,-0.118165,-0.003261,0.147153,-0.020122
11.842000,1.000000,0.000190,0.204302,-0.027891,0.204302,-0.118168,-0.003261,0.147163,-0.020123
11.882000,1.000000,0.000180,0.204223,-0.027873,0.204223,-0.118109,-0.003259,0.147134,-0.020100
11.922000,1.000000,0.000175,0.204287,-0.027887,0.204287,-0.118159,-0.003260,0.147150,-0.020125
11.962000,1.000000,0.000173,0.204319,-0.027894,0.204319,-0.118172,-0.003261,0.147165,-0.020130
