time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
0.882000,33.179065,0.746164,0.501162,-0.000239,-0.049167,-0.501162,-0.001136,0.051706,-0.178362
0.922000,33.175441,0.746515,0.502158,-0.000272,-0.051495,-0.502158,-0.001191,0.054965,-0.173561
0.962000,33.172101,0.746704,0.502802,-0.000311,-0.053736,-0.502802,-0.001244,0.058309,-0.168788
1.002000,33.169019,0.746624,0.505027,-0.000332,-0.056508,-0.505027,-0.001299,0.061339,-0.164961
1.042000,33.166180,0.746358,0.506760,-0.000360,-0.059108,-0.506760,-0.001354,0.064422,-0.161266
1.082000,33.163577,0.746149,0.509744,-0.000361,-0.062249,-0.509744,-0.001408,0.066935,-0.158904
1.122000,33.161205,0.746134,0.509474,-0.000409,-0.064051,-0.509474,-0.001457,0.070246,-0.155351
1.162000,33.159041,0.746043,0.510182,-0.000442,-0.066248,-0.510182,-0.001505,0.073265,-0.152545
1.202000,33.157067,0.745803,0.510937,-0.000474,-0.068448,-0.510937,-0.001554,0.076224,-0.150007
1.242000,33.155268,0.745382,0.511356,-0.000514,-0.070463,-0.511356,-0.001602,0.079241,-0.147518
1.282000,33.151941,0.744741,0.512313,-0.000543,-0.072714,-0.512313,-0.001651,0.082046,-0.145463
1.322000,33.145984,0.743952,0.513104,-0.000570,-0.074897,-0.513104,-0.001698,0.084783,-0.143549
1.362000,33.140261,0.743115,0.517125,-0.000537,-0.078670,-0.517125,-0.001748,0.086358,-0.143470
1.402000,33.134761,0.742578,0.514538,-0.000627,-0.079008,-0.514538,-0.001791,0.089865,-0.140813
1.442000,33.129478,0.742144,0.514051,-0.000676,-0.080402,-0.514051,-0.001833,0.092652,-0.139284
1.482000,33.124403,0.741644,0.514154,-0.000705,-0.082127,-0.514154,-0.001872,0.095152,-0.138126
1.522000,33.119526,0.741059,0.514299,-0.000735,-0.083812,-0.514299,-0.001912,0.097578,-0.137090
1.562000,33.114840,0.740396,0.514341,-0.000769,-0.085376,-0.514341,-0.001952,0.099981,-0.136094
1.602000,33.110337,0.739654,0.514253,-0.000807,-0.086812,-0.514253,-0.001990,0.102370,-0.135099
1.642000,33.106011,0.738817,0.514030,-0.000847,-0.088114,-0.514030,-0.002028,0.104757,-0.134072
1.682000,33.101854,0.737876,0.514294,-0.000880,-0.089622,-0.514294,-0.002068,0.106913,-0.133326
1.722000,33.097861,0.736889,0.514281,-0.000917,-0.090927,-0.514281,-0.002105,0.109084,-0.132550
1.762000,33.094024,0.735890,0.514134,-0.000956,-0.092107,-0.514134,-0.002141,0.111223,-0.131807
1.802000,33.090338,0.735154,0.514912,-0.000968,-0.093818,-0.514912,-0.002178,0.112790,-0.131973
1.842000,33.086796,0.734619,0.513975,-0.001014,-0.094488,-0.513975,-0.002208,0.114958,-0.131375
1.882000,33.083393,0.734100,0.513649,-0.001047,-0.095487,-0.513649,-0.002238,0.116843,-0.131078
1.922000,33.080123,0.733551,0.513473,-0.001077,-0.096534,-0.513473,-0.002268,0.118614,-0.130870
1.962000,33.076982,0.732968,0.513315,-0.001107,-0.097545,-0.513315,-0.002297,0.120323,-0.130691
2.002000,33.073963,0.732354,0.513139,-0.001137,-0.098498,-0.513139,-0.002325,0.121983,-0.130527
2.042000,33.071064,0.731715,0.512938,-0.001167,-0.099390,-0.512938,-0.002353,0.123600,-0.130373
2.082000,33.068278,0.731054,0.512713,-0.001198,-0.100221,-0.512713,-0.002380,0.125174,-0.130228
2.122000,33.065601,0.730371,0.512466,-0.001230,-0.100991,-0.512466,-0.002406,0.126706,-0.130089
2.162000,33.063029,0.729664,0.512200,-0.001262,-0.101704,-0.512200,-0.002432,0.128199,-0.129956
2.202000,33.060558,0.728935,0.511951,-0.001290,-0.102420,-0.511951,-0.002456,0.129624,-0.129816
2.242000,33.058183,0.728188,0.511678,-0.001321,-0.103055,-0.511678,-0.002479,0.131029,-0.129667
2.282000,33.055902,0.727426,0.511398,-0.001353,-0.103638,-0.511398,-0.002503,0.132402,-0.129504
2.322000,33.053711,0.726646,0.511116,-0.001385,-0.104178,-0.511116,-0.002526,0.133738,-0.129325
2.362000,33.051605,0.725848,0.510836,-0.001417,-0.104681,-0.510836,-0.002549,0.135039,-0.129131
2.402000,33.049582,0.725031,0.510571,-0.001449,-0.105156,-0.510571,-0.002571,0.136297,-0.128929
2.442000,33.047638,0.724204,0.510409,-0.001479,-0.105661,-0.510409,-0.002593,0.137474,-0.128777
2.482000,33.045770,0.723434,0.511847,-0.001481,-0.107181,-0.511847,-0.002623,0.137898,-0.129540
2.522000,33.043976,0.722939,0.510400,-0.001524,-0.106834,-0.510400,-0.002635,0.139411,-0.129189
2.562000,33.042252,0.722553,0.509855,-0.001551,-0.107077,-0.509855,-0.002651,0.140516,-0.129244
2.602000,33.040596,0.722193,0.509577,-0.001574,-0.107478,-0.509577,-0.002667,0.141478,-0.129406
2.642000,33.039004,0.721835,0.509379,-0.001595,-0.107908,-0.509379,-0.002683,0.142377,-0.129588
2.682000,33.037475,0.721475,0.509203,-0.001615,-0.108328,-0.509203,-0.002699,0.143238,-0.129765
2.722000,33.036006,0.721113,0.509034,-0.001635,-0.108729,-0.509034,-0.002714,0.144069,-0.129933
2.762000,33.034594,0.720752,0.508868,-0.001654,-0.109109,-0.508868,-0.002728,0.144871,-0.130091
2.802000,33.033238,0.720391,0.508703,-0.001673,-0.109468,-0.508703,-0.002742,0.145646,-0.130240
2.842000,33.031935,0.720034,0.508540,-0.001692,-0.109807,-0.508540,-0.002756,0.146394,-0.130380
2.882000,33.030683,0.719681,0.508380,-0.001710,-0.110128,-0.508380,-0.002769,0.147117,-0.130514
2.922000,33.029481,0.719332,0.508223,-0.001727,-0.110432,-0.508223,-0.002782,0.147814,-0.130640
2.962000,33.028326,0.718990,0.508068,-0.001745,-0.110720,-0.508068,-0.002794,0.148486,-0.130761
3.002000,33.027216,0.718653,0.507916,-0.001761,-0.110992,-0.507916,-0.002806,0.149134,-0.130877
3.042000,33.026149,0.718323,0.507768,-0.001778,-0.111250,-0.507768,-0.002818,0.149759,-0.130988
3.082000,33.025125,0.718000,0.507623,-0.001794,-0.111495,-0.507623,-0.002829,0.150361,-0.131095
3.122000,33.024141,0.717684,0.507482,-0.001809,-0.111727,-0.507482,-0.002839,0.150941,-0.131198
3.162000,33.023195,0.717375,0.507344,-0.001824,-0.111947,-0.507344,-0.002850,0.151500,-0.131296
3.202000,33.022286,0.717074,0.507210,-0.001839,-0.112156,-0.507210,-0.002859,0.152039,-0.131391
3.242000,33.021412,0.716780,0.507080,-0.001853,-0.112354,-0.507080,-0.002869,0.152557,-0.131483
3.282000,33.020573,0.716493,0.506953,-0.001867,-0.112543,-0.506953,-0.002878,0.153057,-0.131571
3.322000,33.019767,0.716213,0.506830,-0.001881,-0.112721,-0.506830,-0.002887,0.153537,-0.131656
3.362000,33.018993,0.715941,0.506710,-0.001894,-0.112890,-0.506710,-0.002896,0.154000,-0.131737
3.402000,33.018249,0.715676,0.506594,-0.001906,-0.113051,-0.506594,-0.002904,0.154446,-0.131816
3.442000,33.017534,0.715417,0.506482,-0.001919,-0.113204,-0.506482,-0.002912,0.154875,-0.131891
3.482000,33.016847,0.715166,0.506372,-0.001931,-0.113348,-0.506372,-0.002920,0.155288,-0.131964
3.522000,33.016187,0.714921,0.506266,-0.001942,-0.113486,-0.506266,-0.002927,0.155686,-0.132034
3.562000,33.015553,0.714683,0.506164,-0.001954,-0.113616,-0.506164,-0.002934,0.156069,-0.132101
3.602000,33.014944,0.714452,0.506064,-0.001965,-0.113740,-0.506064,-0.002941,0.156438,-0.132166
3.642000,33.014358,0.714227,0.505968,-0.001975,-0.113857,-0.505968,-0.002948,0.156792,-0.132228
3.682000,33.013796,0.714008,0.505874,-0.001986,-0.113969,-0.505874,-0.002954,0.157134,-0.132288
3.722000,33.013255,0.713796,0.505784,-0.001996,-0.114074,-0.505784,-0.002960,0.157462,-0.132345
3.762000,33.012736,0.713589,0.505696,-0.002005,-0.114175,-0.505696,-0.002966,0.157778,-0.132400
3.802000,33.012237,0.713389,0.505611,-0.002015,-0.114270,-0.505611,-0.002972,0.158083,-0.132453
3.842000,33.011758,0.713194,0.505529,-0.002024,-0.114360,-0.505529,-0.002978,0.158375,-0.132504
3.882000,33.011297,0.713005,0.505450,-0.002033,-0.114446,-0.505450,-0.002983,0.158657,-0.132553
3.922000,33.010855,0.712821,0.505373,-0.002041,-0.114527,-0.505373,-0.002988,0.158928,-0.132600
3.962000,33.010430,0.712643,0.505299,-0.002049,-0.114605,-0.505299,-0.002993,0.159189,-0.132645
4.002000,33.010022,0.712471,0.505227,-0.002057,-0.114678,-0.505227,-0.002998,0.159441,-0.132688
4.042000,33.009630,0.712303,0.505158,-0.002065,-0.114747,-0.505158,-0.003002,0.159682,-0.132729
4.082000,33.009253,0.712141,0.505091,-0.002073,-0.114813,-0.505091,-0.003007,0.159915,-0.132769
4.122000,33.008890,0.711983,0.505026,-0.002080,-0.114876,-0.505026,-0.003011,0.160138,-0.132807
4.162000,33.008542,0.711831,0.504963,-0.002087,-0.114935,-0.504963,-0.003015,0.160353,-0.132844
4.202000,33.008207,0.711683,0.504902,-0.002094,-0.114992,-0.504902,-0.003019,0.160560,-0.132879
4.242000,33.007886,0.711539,0.504844,-0.002101,-0.115045,-0.504844,-0.003023,0.160760,-0.132912
4.282000,33.007578,0.711401,0.504787,-0.002107,-0.115096,-0.504787,-0.003027,0.160951,-0.132945
4.322000,33.007282,0.711266,0.504732,-0.002113,-0.115144,-0.504732,-0.003030,0.161135,-0.132976
4.362000,33.006997,0.711136,0.504680,-0.002119,-0.115190,-0.504680,-0.003033,0.161313,-0.133006
4.402000,33.006723,0.711011,0.504629,-0.002125,-0.115234,-0.504629,-0.003037,0.161483,-0.133034
4.442000,33.006460,0.710889,0.504580,-0.002131,-0.115275,-0.504580,-0.003040,0.161647,-0.133062
4.482000,33.006207,0.710771,0.504532,-0.002136,-0.115314,-0.504532,-0.003043,0.161805,-0.133088
4.522000,33.005964,0.710657,0.504486,-0.002141,-0.115352,-0.504486,-0.003046,0.161957,-0.133114
4.562000,33.005730,0.710547,0.504442,-0.002146,-0.115387,-0.504442,-0.003049,0.162103,-0.133138
4.602000,33.005506,0.710440,0.504399,-0.002151,-0.115421,-0.504399,-0.003051,0.162243,-0.133161
4.642000,33.005290,0.710337,0.504358,-0.002156,-0.115453,-0.504358,-0.003054,0.162378,-0.133184
4.682000,33.005083,0.710238,0.504318,-0.002161,-0.115483,-0.504318,-0.003057,0.162508,-0.133205
4.722000,33.004884,0.710142,0.504280,-0.002165,-0.115512,-0.504280,-0.003059,0.162633,-0.133226
4.762000,33.004693,0.710049,0.504243,-0.002169,-0.115539,-0.504243,-0.003061,0.162753,-0.133246
4.802000,33.004510,0.709959,0.504207,-0.002173,-0.115566,-0.504207,-0.003064,0.162868,-0.133265
4.842000,33.004334,0.709873,0.504173,-0.002177,-0.115590,-0.504173,-0.003066,0.162979,-0.133283
4.882000,33.004164,0.709789,0.504140,-0.002181,-0.115614,-0.504140,-0.003068,0.163086,-0.133301
4.922000,33.004000,0.709708,0.504108,-0.002185,-0.115637,-0.504108,-0.003070,0.163189,-0.133318
4.962000,33.003844,0.709630,0.504077,-0.002188,-0.115658,-0.504077,-0.003072,0.163287,-0.133334
5.002000,33.003693,0.709555,0.504047,-0.002192,-0.115678,-0.504047,-0.003074,0.163382,-0.133350
5.042000,33.003548,0.709483,0.504019,-0.002195,-0.115698,-0.504019,-0.003075,0.163473,-0.133365
5.082000,33.003409,0.709413,0.503991,-0.002198,-0.115716,-0.503991,-0.003077,0.163561,-0.133379
5.122000,33.003275,0.709345,0.503965,-0.002201,-0.115734,-0.503965,-0.003079,0.163645,-0.133393
5.162000,33.003147,0.709280,0.503939,-0.002204,-0.115751,-0.503939,-0.003080,0.163726,-0.133407
5.202000,33.003024,0.709217,0.503915,-0.002207,-0.115767,-0.503915,-0.003082,0.163804,-0.133419
5.242000,33.002905,0.709157,0.503891,-0.002210,-0.115782,-0.503891,-0.003083,0.163879,-0.133432
5.282000,33.002791,0.709098,0.503868,-0.002213,-0.115797,-0.503868,-0.003085,0.163951,-0.133444
5.322000,33.002682,0.709042,0.503846,-0.002215,-0.115810,-0.503846,-0.003086,0.164021,-0.133455
5.362000,33.002577,0.708988,0.503825,-0.002218,-0.115824,-0.503825,-0.003087,0.164087,-0.133466
5.402000,33.002476,0.708936,0.503804,-0.002220,-0.115836,-0.503804,-0.003089,0.164151,-0.133476
5.442000,33.002379,0.708885,0.503785,-0.002223,-0.115848,-0.503785,-0.003090,0.164213,-0.133486
5.482000,33.002285,0.708837,0.503766,-0.002225,-0.115860,-0.503766,-0.003091,0.164272,-0.133496
5.522000,33.002196,0.708790,0.503748,-0.002227,-0.115871,-0.503748,-0.003092,0.164328,-0.133506
5.562000,33.002110,0.708745,0.503730,-0.002229,-0.115881,-0.503730,-0.003093,0.164383,-0.133515
5.602000,33.002027,0.708702,0.503713,-0.002231,-0.115891,-0.503713,-0.003094,0.164436,-0.133523
5.642000,33.001947,0.708660,0.503697,-0.002233,-0.115900,-0.503697,-0.003095,0.164486,-0.133531
5.682000,33.001871,0.708620,0.503681,-0.002235,-0.115910,-0.503681,-0.003096,0.164535,-0.133539
5.722000,33.001798,0.708581,0.503666,-0.002236,-0.115918,-0.503666,-0.003097,0.164581,-0.133547
5.762000,33.001727,0.708543,0.503652,-0.002238,-0.115926,-0.503652,-0.003098,0.164626,-0.133554
5.802000,33.001660,0.708508,0.503638,-0.002240,-0.115934,-0.503638,-0.003099,0.164669,-0.133562
5.842000,33.001595,0.708473,0.503624,-0.002241,-0.115942,-0.503624,-0.003100,0.164710,-0.133568
5.882000,33.001532,0.708440,0.503611,-0.002243,-0.115949,-0.503611,-0.003101,0.164750,-0.133575
5.922000,33.001472,0.708408,0.503599,-0.002244,-0.115956,-0.503599,-0.003101,0.164788,-0.133581
5.962000,33.001414,0.708377,0.503587,-0.002246,-0.115963,-0.503587,-0.003102,0.164825,-0.133587
6.002000,33.001359,0.708347,0.503576,-0.002247,-0.115969,-0.503576,-0.003103,0.164860,-0.133593
6.042000,33.001306,0.708318,0.503565,-0.002248,-0.115975,-0.503565,-0.003103,0.164894,-0.133599
6.082000,33.001254,0.708291,0.503554,-0.002250,-0.115981,-0.503554,-0.003104,0.164927,-0.133604
6.122000,33.001205,0.708265,0.503544,-0.002251,-0.115986,-0.503544,-0.003105,0.164958,-0.133609
6.162000,33.001158,0.708239,0.503534,-0.002252,-0.115992,-0.503534,-0.003105,0.164988,-0.133614
6.202000,33.001113,0.708215,0.503524,-0.002253,-0.115997,-0.503524,-0.003106,0.165017,-0.133619
6.242000,33.001069,0.708191,0.503515,-0.002254,-0.116002,-0.503515,-0.003106,0.165045,-0.133623
6.282000,33.001027,0.708168,0.503507,-0.002255,-0.116006,-0.503507,-0.003107,0.165072,-0.133628
6.322000,33.000987,0.708146,0.503498,-0.002256,-0.116011,-0.503498,-0.003107,0.165098,-0.133632
6.362000,33.000948,0.708125,0.503490,-0.002257,-0.116015,-0.503490,-0.003108,0.165122,-0.133636
6.402000,33.000911,0.708105,0.503482,-0.002258,-0.116019,-0.503482,-0.003108,0.165146,-0.133640
6.442000,33.000875,0.708086,0.503475,-0.002259,-0.116023,-0.503475,-0.003109,0.165169,-0.133644
6.482000,33.000841,0.708067,0.503468,-0.002260,-0.116027,-0.503468,-0.003109,0.165191,-0.133648
6.522000,33.000808,0.708049,0.503461,-0.002261,-0.116030,-0.503461,-0.003110,0.165212,-0.133651
6.562000,33.000776,0.708032,0.503454,-0.002262,-0.116034,-0.503454,-0.003110,0.165232,-0.133654
6.602000,33.000746,0.708015,0.503448,-0.002262,-0.116037,-0.503448,-0.003110,0.165252,-0.133658
6.642000,33.000717,0.707999,0.503441,-0.002263,-0.116040,-0.503441,-0.003111,0.165270,-0.133661
6.682000,33.000689,0.707984,0.503436,-0.002264,-0.116043,-0.503436,-0.003111,0.165288,-0.133664
6.722000,33.000662,0.707969,0.503430,-0.002264,-0.116046,-0.503430,-0.003112,0.165305,-0.133666
6.762000,33.000637,0.707955,0.503424,-0.002265,-0.116049,-0.503424,-0.003112,0.165322,-0.133669
6.802000,33.000613,0.707941,0.503419,-0.002266,-0.116051,-0.503419,-0.003112,0.165338,-0.133672
6.842000,33.000589,0.707928,0.503414,-0.002266,-0.116054,-0.503414,-0.003113,0.165353,-0.133674
6.882000,33.000567,0.707916,0.503409,-0.002267,-0.116056,-0.503409,-0.003113,0.165368,-0.133677
6.922000,33.000545,0.707903,0.503405,-0.002267,-0.116059,-0.503405,-0.003113,0.165382,-0.133679
6.962000,33.000524,0.707892,0.503400,-0.002268,-0.116061,-0.503400,-0.003113,0.165396,-0.133681
7.002000,33.000504,0.707881,0.503396,-0.002268,-0.116063,-0.503396,-0.003114,0.165409,-0.133683
7.042000,33.000484,0.707870,0.503392,-0.002269,-0.116065,-0.503392,-0.003114,0.165421,-0.133686
7.082000,33.000466,0.707859,0.503388,-0.002269,-0.116067,-0.503388,-0.003114,0.165433,-0.133688
7.122000,33.000447,0.707849,0.503384,-0.002270,-0.116069,-0.503384,-0.003114,0.165445,-0.133689
7.162000,33.000430,0.707840,0.503380,-0.002270,-0.116071,-0.503380,-0.003115,0.165456,-0.133691
7.202000,33.000413,0.707831,0.503377,-0.002271,-0.116072,-0.503377,-0.003115,0.165467,-0.133693
7.242000,33.000397,0.707822,0.503373,-0.002271,-0.116074,-0.503373,-0.003115,0.165477,-0.133695
7.282000,33.000382,0.707813,0.503370,-0.002272,-0.116076,-0.503370,-0.003115,0.165487,-0.133696
7.322000,33.000367,0.707805,0.503367,-0.002272,-0.116077,-0.503367,-0.003115,0.165496,-0.133698
7.362000,33.000353,0.707797,0.503364,-0.002272,-0.116079,-0.503364,-0.003116,0.165505,-0.133699
7.402000,33.000339,0.707790,0.503361,-0.002273,-0.116080,-0.503361,-0.003116,0.165514,-0.133701
7.442000,33.000326,0.707782,0.503358,-0.002273,-0.116082,-0.503358,-0.003116,0.165523,-0.133702
7.482000,33.000313,0.707775,0.503355,-0.002273,-0.116083,-0.503355,-0.003116,0.165531,-0.133704
7.522000,33.000301,0.707769,0.503353,-0.002274,-0.116084,-0.503353,-0.003116,0.165538,-0.133705
7.562000,33.000289,0.707762,0.503350,-0.002274,-0.116085,-0.503350,-0.003116,0.165546,-0.133706
7.602000,33.000278,0.707756,0.503348,-0.002274,-0.116086,-0.503348,-0.003117,0.165553,-0.133707
7.642000,33.000267,0.707750,0.503346,-0.002274,-0.116088,-0.503346,-0.003117,0.165560,-0.133709
7.682000,33.000257,0.707744,0.503343,-0.002275,-0.116089,-0.503343,-0.003117,0.165567,-0.133710
7.722000,33.000247,0.707739,0.503341,-0.002275,-0.116090,-0.503341,-0.003117,0.165573,-0.133711
7.762000,33.000237,0.707733,0.503339,-0.002275,-0.116091,-0.503339,-0.003117,0.165579,-0.133712
7.802000,33.000228,0.707728,0.503337,-0.002275,-0.116092,-0.503337,-0.003117,0.165585,-0.133713
7.842000,33.000219,0.707723,0.503335,-0.002276,-0.116092,-0.503335,-0.003117,0.165590,-0.133714
7.882000,33.000210,0.707719,0.503334,-0.002276,-0.116093,-0.503334,-0.003117,0.165596,-0.133714
7.922000,33.000202,0.707714,0.503332,-0.002276,-0.116094,-0.503332,-0.003117,0.165601,-0.133715
7.962000,33.000194,0.707710,0.503330,-0.002276,-0.116095,-0.503330,-0.003118,0.165606,-0.133716
8.002000,33.000187,0.707706,0.503329,-0.002276,-0.116096,-0.503329,-0.003118,0.165611,-0.133717
8.042000,33.000180,0.707702,0.503327,-0.002277,-0.116096,-0.503327,-0.003118,0.165616,-0.133718
8.082000,33.000173,0.707698,0.503326,-0.002277,-0.116097,-0.503326,-0.003118,0.165620,-0.133718
8.122000,33.000166,0.707694,0.503324,-0.002277,-0.116098,-0.503324,-0.003118,0.165624,-0.133719
8.162000,33.000159,0.707691,0.503323,-0.002277,-0.116098,-0.503323,-0.003118,0.165628,-0.133720
8.202000,33.000153,0.707687,0.503322,-0.002277,-0.116099,-0.503322,-0.003118,0.165632,-0.133721
8.242000,33.000147,0.707684,0.503320,-0.002277,-0.116100,-0.503320,-0.003118,0.165636,-0.133721
8.282000,33.000142,0.707681,0.503319,-0.002278,-0.116100,-0.503319,-0.003118,0.165640,-0.133722
8.322000,33.000136,0.707678,0.503318,-0.002278,-0.116101,-0.503318,-0.003118,0.165643,-0.133722
8.362000,33.000131,0.707675,0.503317,-0.002278,-0.116101,-0.503317,-0.003118,0.165647,-0.133723
8.402000,33.000126,0.707672,0.503316,-0.002278,-0.116102,-0.503316,-0.003118,0.165650,-0.133723
8.442000,33.000121,0.707669,0.503315,-0.002278,-0.116102,-0.503315,-0.003119,0.165653,-0.133724
8.482000,33.000116,0.707667,0.503314,-0.002278,-0.116103,-0.503314,-0.003119,0.165656,-0.133724
8.522000,33.000112,0.707664,0.503313,-0.002278,-0.116103,-0.503313,-0.003119,0.165659,-0.133725
8.562000,33.000107,0.707662,0.503312,-0.002278,-0.116104,-0.503312,-0.003119,0.165661,-0.133725
8.602000,33.000103,0.707659,0.503311,-0.002279,-0.116104,-0.503311,-0.003119,0.165664,-0.133726
8.642000,33.000099,0.707657,0.503310,-0.002279,-0.116104,-0.503310,-0.003119,0.165667,-0.133726
8.682000,33.000095,0.707655,0.503309,-0.002279,-0.116105,-0.503309,-0.003119,0.165669,-0.133727
8.722000,33.000092,0.707653,0.503309,-0.002279,-0.116105,-0.503309,-0.003119,0.165671,-0.133727
8.762000,33.000088,0.707651,0.503308,-0.002279,-0.116106,-0.503308,-0.003119,0.165674,-0.133727
8.802000,33.000085,0.707649,0.503307,-0.002279,-0.116106,-0.503307,-0.003119,0.165676,-0.133728
8.842000,33.000081,0.707647,0.503306,-0.002279,-0.116106,-0.503306,-0.003119,0.165678,-0.133728
8.882000,33.000078,0.707646,0.503306,-0.002279,-0.116107,-0.503306,-0.003119,0.165680,-0.133728
8.922000,33.000075,0.707644,0.503305,-0.002279,-0.116107,-0.503305,-0.003119,0.165682,-0.133729
8.962000,33.000072,0.707642,0.503304,-0.002279,-0.116107,-0.503304,-0.003119,0.165684,-0.133729
9.002000,33.000069,0.707641,0.503304,-0.002279,-0.116107,-0.503304,-0.003119,0.165685,-0.133729
9.042000,33.000067,0.707639,0.503303,-0.002279,-0.116108,-0.503303,-0.003119,0.165687,-0.133730
9.082000,33.000064,0.707638,0.503303,-0.002280,-0.116108,-0.503303,-0.003119,0.165689,-0.133730
9.122000,33.000062,0.707637,0.503302,-0.002280,-0.116108,-0.503302,-0.003119,0.165690,-0.133730
9.162000,33.000059,0.707635,0.503302,-0.002280,-0.116108,-0.503302,-0.003119,0.165692,-0.133730
9.202000,33.000057,0.707634,0.503301,-0.002280,-0.116109,-0.503301,-0.003119,0.165693,-0.133731
9.242000,33.000055,0.707633,0.503301,-0.002280,-0.116109,-0.503301,-0.003119,0.165695,-0.133731
9.282000,33.000053,0.707632,0.503300,-0.002280,-0.116109,-0.503300,-0.003119,0.165696,-0.133731
9.322000,33.000051,0.707631,0.503300,-0.002280,-0.116109,-0.503300,-0.003119,0.165697,-0.133731
9.362000,33.000049,0.707629,0.503300,-0.002280,-0.116109,-0.503300,-0.003119,0.165699,-0.133732
9.402000,33.000047,0.707628,0.503299,-0.002280,-0.116110,-0.503299,-0.003119,0.165700,-0.133732
9.442000,33.000045,0.707627,0.503299,-0.002280,-0.116110,-0.503299,-0.003119,0.165701,-0.133732
9.482000,33.000043,0.707626,0.503298,-0.002280,-0.116110,-0.503298,-0.003119,0.165702,-0.133732
9.522000,33.000042,0.707626,0.503298,-0.002280,-0.116110,-0.503298,-0.003120,0.165703,-0.133732
9.562000,33.000040,0.707625,0.503298,-0.002280,-0.116110,-0.503298,-0.003120,0.165704,-0.133732
9.602000,33.000038,0.707624,0.503297,-0.002280,-0.116110,-0.503297,-0.003120,0.165705,-0.133733
9.642000,33.000037,0.707623,0.503297,-0.002280,-0.116111,-0.503297,-0.003120,0.165706,-0.133733
9.682000,33.000035,0.707622,0.503297,-0.002280,-0.116111,-0.503297,-0.003120,0.165707,-0.133733
9.722000,33.000034,0.707622,0.503296,-0.002280,-0.116111,-0.503296,-0.003120,0.165708,-0.133733
9.762000,33.000033,0.707621,0.503296,-0.002280,-0.116111,-0.503296,-0.003120,0.165709,-0.133733
9.802000,33.000032,0.707620,0.503296,-0.002280,-0.116111,-0.503296,-0.003120,0.165709,-0.133733
9.842000,33.000030,0.707619,0.503296,-0.002280,-0.116111,-0.503296,-0.003120,0.165710,-0.133733
9.882000,33.000029,0.707619,0.503295,-0.002280,-0.116111,-0.503295,-0.003120,0.165711,-0.133734
9.922000,33.000028,0.707618,0.503295,-0.002280,-0.116111,-0.503295,-0.003120,0.165712,-0.133734
9.962000,33.000027,0.707618,0.503295,-0.002280,-0.116112,-0.503295,-0.003120,0.165712,-0.133734
10.002000,33.000026,0.707617,0.503295,-0.002281,-0.116112,-0.503295,-0.003120,0.165713,-0.133734
10.042000,33.000025,0.707616,0.503295,-0.002281,-0.116112,-0.503295,-0.003120,0.165713,-0.133734
10.082000,33.000024,0.707616,0.503294,-0.002281,-0.116112,-0.503294,-0.003120,0.165714,-0.133734
