time,tracking_error,contact_force
2.602000,0.182442,6.716464
2.642000,0.181664,7.629635
2.682000,0.180874,8.506848
2.722000,0.180044,9.349608
2.762000,0.179180,10.159322
2.802000,0.178228,10.937286
2.842000,0.177170,11.684746
2.882000,0.176075,12.398661
2.922000,0.174916,12.870089
2.962000,0.173798,12.909078
3.002000,0.172708,12.495738
3.042000,0.171591,11.694998
3.082000,0.170472,10.432169
3.122000,0.169262,9.601901
3.162000,0.167922,10.401722
3.202000,0.166526,11.013537
3.242000,0.165188,11.564396
3.282000,0.163930,12.280922
3.322000,0.162691,12.975580
3.362000,0.161533,13.599803
3.402000,0.160341,13.104375
3.442000,0.159163,11.779654
3.482000,0.157987,10.271998
3.522000,0.156881,8.828602
3.562000,0.155523,7.237681
3.602000,0.153936,6.615022
3.642000,0.152359,6.402834
3.682000,0.150822,5.697113
3.722000,0.149318,4.499875
3.762000,0.147840,3.989991
3.802000,0.146368,4.842282
3.842000,0.144813,5.709408
3.882000,0.143054,6.573026
3.922000,0.141279,7.403991
3.962000,0.139552,8.188858
4.002000,0.137899,8.957429
4.042000,0.136362,9.594241
4.082000,0.134887,10.199389
4.122000,0.133463,10.805878
4.162000,0.132079,11.411560
4.202000,0.130677,12.006470
4.242000,0.129049,12.637942
4.282000,0.127169,13.234102
4.322000,0.125348,13.820064
4.362000,0.123599,14.395831
4.402000,0.121915,14.960116
4.442000,0.120262,15.512545
4.482000,0.118556,16.052801
4.522000,0.116638,16.579169
4.562000,0.114620,17.093360
4.602000,0.112676,17.588332
4.642000,0.110879,18.061397
4.682000,0.109171,18.513100
4.722000,0.107497,18.943897
4.762000,0.105921,19.353992
4.802000,0.104395,19.743318
4.842000,0.102642,20.111477
4.882000,0.100565,20.457677
4.922000,0.098534,20.780782
4.962000,0.096620,21.079123
5.002000,0.094731,21.350533
5.042000,0.093354,21.574475
5.082000,0.092030,21.777735
5.122000,0.090544,21.968423
5.162000,0.088838,22.146028
5.202000,0.087093,22.315209
5.242000,0.085720,22.497752
5.282000,0.084323,22.635844
5.322000,0.082761,22.784027
5.362000,0.081486,22.960105
5.402000,0.080348,23.114518
5.442000,0.079081,23.249188
5.482000,0.077743,23.389129
5.522000,0.076305,23.539959
5.562000,0.074774,23.707493
5.602000,0.073382,23.892446
5.642000,0.072049,24.087686
5.682000,0.070734,24.287941
5.722000,0.069461,24.491440
5.762000,0.068212,24.695375
5.802000,0.066949,24.897893
5.842000,0.065607,25.097226
5.882000,0.064268,25.289452
5.922000,0.062982,25.474155
5.962000,0.061747,25.651616
6.002000,0.060558,25.822118
6.042000,0.059407,25.985935
6.082000,0.058282,26.143329
6.122000,0.057158,26.294497
6.162000,0.056111,26.439172
6.202000,0.055084,26.578254
6.242000,0.053970,26.702164
6.282000,0.052849,26.813067
6.322000,0.051761,26.916180
6.362000,0.050712,27.012620
6.402000,0.049700,27.101645
6.442000,0.048718,27.181987
6.482000,0.047756,27.251620
6.522000,0.046800,27.307203
6.562000,0.045828,27.343155
6.602000,0.044816,27.351485
6.642000,0.043816,27.336158
6.682000,0.042855,27.299209
6.722000,0.041930,27.300810
6.762000,0.041040,27.333903
6.802000,0.040183,27.365439
6.842000,0.039354,27.395210
6.882000,0.038550,27.422901
6.922000,0.037766,27.448053
6.962000,0.036996,27.470020
7.002000,0.036231,27.487932
7.042000,0.035468,27.524423
7.082000,0.034744,27.554533
7.122000,0.034039,27.530231
7.162000,0.033337,27.010566
7.202000,0.032651,26.443371
7.242000,0.031991,25.892004
7.282000,0.031358,25.357494
7.322000,0.030751,24.839376
7.362000,0.030167,24.337129
7.402000,0.029607,23.850161
7.442000,0.029068,23.377857
7.482000,0.028521,23.271409
7.522000,0.027903,23.517491
7.562000,0.027329,23.764463
7.602000,0.026770,24.002132
7.642000,0.026223,24.230646
7.682000,0.025688,24.450339
7.722000,0.025163,24.661498
7.762000,0.024645,24.864398
7.802000,0.024131,25.059314
7.842000,0.023621,25.246525
7.882000,0.023111,25.426327
7.922000,0.022601,25.599031
7.962000,0.022091,25.764966
