time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
0.842000,23.233998,0.692941,0.444744,-0.001007,-0.083886,-0.444744,-0.002185,0.093620,-0.255703
0.882000,22.907806,0.689037,0.441742,-0.001143,-0.086002,-0.441742,-0.002290,0.098184,-0.257779
0.922000,22.601790,0.685120,0.438886,-0.001296,-0.087622,-0.438886,-0.002393,0.102631,-0.259843
0.962000,22.241830,0.681197,0.436152,-0.001427,-0.089263,-0.436152,-0.002487,0.106794,-0.261804
1.002000,21.898810,0.677307,0.434223,-0.001583,-0.090843,-0.434223,-0.002591,0.110594,-0.264248
1.042000,21.573357,0.673488,0.430919,-0.001735,-0.091158,-0.430919,-0.002668,0.114898,-0.265718
1.082000,21.265045,0.669656,0.428747,-0.001876,-0.092160,-0.428747,-0.002754,0.118539,-0.267605
1.122000,20.971232,0.665856,0.426622,-0.002033,-0.092732,-0.426622,-0.002837,0.122153,-0.269411
1.162000,20.690653,0.662098,0.424597,-0.002195,-0.093070,-0.424597,-0.002917,0.125640,-0.271141
1.202000,20.422542,0.658380,0.422655,-0.002341,-0.093452,-0.422655,-0.002991,0.128907,-0.272746
1.242000,20.164864,0.654603,0.421499,-0.002506,-0.094076,-0.421499,-0.003077,0.131738,-0.275028
1.282000,19.923045,0.651002,0.418869,-0.002638,-0.093644,-0.418869,-0.003127,0.135097,-0.276199
1.322000,19.701835,0.647556,0.417261,-0.002798,-0.093543,-0.417261,-0.003193,0.138012,-0.277657
1.362000,19.496352,0.644152,0.415874,-0.002953,-0.093501,-0.415874,-0.003258,0.140733,-0.278979
1.402000,19.303158,0.640787,0.414592,-0.003100,-0.093451,-0.414592,-0.003320,0.143326,-0.280200
1.442000,19.119236,0.637490,0.413331,-0.003252,-0.093193,-0.413331,-0.003379,0.145884,-0.281336
1.482000,18.943528,0.634265,0.412124,-0.003404,-0.092843,-0.412124,-0.003436,0.148350,-0.282396
1.522000,18.775688,0.631110,0.410983,-0.003555,-0.092435,-0.410983,-0.003490,0.150709,-0.283383
1.562000,18.615574,0.628016,0.409909,-0.003705,-0.091974,-0.409909,-0.003541,0.152959,-0.284295
1.602000,18.419175,0.624982,0.408869,-0.003839,-0.091602,-0.408869,-0.003588,0.155065,-0.285106
1.642000,18.220879,0.622019,0.407904,-0.003978,-0.091123,-0.407904,-0.003635,0.157118,-0.285896
1.682000,18.030211,0.619131,0.406997,-0.004118,-0.090588,-0.406997,-0.003680,0.159099,-0.286652
1.722000,17.846759,0.616316,0.406137,-0.004257,-0.090027,-0.406137,-0.003724,0.160995,-0.287362
1.762000,17.669880,0.613451,0.406164,-0.004399,-0.090171,-0.406164,-0.003781,0.162411,-0.288663
1.802000,17.496150,0.609605,0.404627,-0.004523,-0.089023,-0.404627,-0.003806,0.164480,-0.289572
1.842000,17.328724,0.605788,0.403655,-0.004651,-0.088333,-0.403655,-0.003841,0.166150,-0.290491
1.882000,17.169102,0.602436,0.402890,-0.004778,-0.087758,-0.402890,-0.003877,0.167665,-0.291292
1.922000,17.017091,0.599480,0.402177,-0.004897,-0.087238,-0.402177,-0.003911,0.169081,-0.291971
1.962000,16.870345,0.596796,0.401571,-0.005014,-0.086716,-0.401571,-0.003944,0.170452,-0.292584
2.002000,16.728527,0.594329,0.400984,-0.005133,-0.086130,-0.400984,-0.003976,0.171796,-0.293132
2.042000,16.591544,0.591983,0.400406,-0.005251,-0.085516,-0.400406,-0.004008,0.173098,-0.293640
2.082000,16.459621,0.589657,0.399862,-0.005366,-0.084942,-0.399862,-0.004038,0.174345,-0.294110
2.122000,16.339379,0.587469,0.399339,-0.005478,-0.084312,-0.399339,-0.004066,0.175527,-0.294471
2.162000,16.227027,0.585194,0.398929,-0.005586,-0.083748,-0.398929,-0.004092,0.176667,-0.294888
2.202000,16.119243,0.582624,0.398242,-0.005699,-0.082983,-0.398242,-0.004118,0.177832,-0.295340
2.242000,16.016080,0.579710,0.395923,-0.005857,-0.081027,-0.395923,-0.004143,0.179344,-0.295719
2.282000,15.916649,0.576234,0.396816,-0.005925,-0.081488,-0.396816,-0.004162,0.179658,-0.296695
2.322000,15.821620,0.572037,0.396794,-0.006009,-0.081365,-0.396794,-0.004183,0.180311,-0.297552
2.362000,15.745757,0.567808,0.396315,-0.006107,-0.080598,-0.396315,-0.004201,0.181208,-0.298319
2.402000,15.661240,0.562822,0.395909,-0.006201,-0.080020,-0.395909,-0.004221,0.182144,-0.299244
2.442000,15.616096,0.562959,0.395300,-0.006305,-0.079480,-0.395300,-0.004241,0.182896,-0.298992
2.482000,15.621384,0.562490,0.394943,-0.006406,-0.078726,-0.394943,-0.004259,0.183738,-0.298642
2.522000,15.645032,0.561560,0.394770,-0.006502,-0.078065,-0.394770,-0.004276,0.184555,-0.298251
2.562000,15.679523,0.560383,0.394655,-0.006596,-0.077435,-0.394655,-0.004293,0.185336,-0.297776
2.602000,15.716396,0.559232,0.394585,-0.006685,-0.076804,-0.394585,-0.004309,0.186129,-0.297423
2.642000,16.209108,0.560992,0.391986,-0.006088,-0.084348,-0.391986,-0.004088,0.176149,-0.289060
2.682000,17.418547,0.565815,0.383759,-0.008544,-0.056775,-0.383759,-0.004446,0.189397,-0.289566
2.722000,18.737732,0.568979,0.391965,-0.007976,-0.065201,-0.391965,-0.004353,0.187373,-0.292424
2.762000,19.887175,0.571332,0.390862,-0.007803,-0.067825,-0.390862,-0.004333,0.189132,-0.294733
2.802000,21.021271,0.573429,0.387857,-0.007979,-0.067435,-0.387857,-0.004388,0.193100,-0.296765
2.842000,22.156520,0.575232,0.369292,-0.008779,-0.056554,-0.369292,-0.004478,0.200276,-0.297893
2.882000,23.335566,0.575455,0.377552,-0.009474,-0.058117,-0.377552,-0.004659,0.204051,-0.303276
2.922000,24.673102,0.574735,0.370578,-0.009865,-0.055995,-0.370578,-0.004732,0.209962,-0.304692
2.962000,25.654826,0.573172,0.367621,-0.010344,-0.054843,-0.367621,-0.004833,0.215737,-0.306378
3.002000,25.119239,0.569897,0.362866,-0.010808,-0.052908,-0.362866,-0.004932,0.221415,-0.306757
3.042000,24.604791,0.565350,0.358314,-0.011416,-0.050039,-0.358314,-0.005066,0.227818,-0.307188
3.082000,24.110564,0.559454,0.352682,-0.012015,-0.047317,-0.352682,-0.005198,0.234041,-0.306562
3.122000,23.635733,0.552738,0.348378,-0.012690,-0.043510,-0.348378,-0.005330,0.240491,-0.306281
3.162000,23.179525,0.546050,0.342576,-0.013357,-0.039638,-0.342576,-0.005453,0.246890,-0.305299
3.202000,22.741198,0.538443,0.336638,-0.013968,-0.036469,-0.336638,-0.005568,0.252820,-0.303604
3.242000,22.320052,0.530949,0.332988,-0.014536,-0.033937,-0.332988,-0.005679,0.258442,-0.302355
3.282000,21.915420,0.523514,0.326807,-0.015128,-0.030691,-0.326807,-0.005781,0.264047,-0.300152
3.322000,21.526665,0.515413,0.319933,-0.015729,-0.026373,-0.319933,-0.005864,0.269532,-0.297571
3.362000,21.152847,0.508460,0.315332,-0.016139,-0.025882,-0.315332,-0.005955,0.274349,-0.295491
3.402000,20.793828,0.500849,0.309967,-0.016783,-0.022268,-0.309967,-0.006046,0.279274,-0.291744
3.442000,20.448996,0.491228,0.305074,-0.017371,-0.019144,-0.305074,-0.006126,0.283692,-0.286820
3.482000,20.117714,0.479680,0.301402,-0.017869,-0.016817,-0.301402,-0.006195,0.287593,-0.281283
3.522000,19.799414,0.466746,0.295984,-0.018613,-0.011909,-0.295984,-0.006266,0.291457,-0.273203
3.562000,19.493595,0.453558,0.294012,-0.018836,-0.013091,-0.292455,-0.006300,0.294012,-0.266270
3.602000,19.199744,0.442707,0.295529,-0.019209,-0.010851,-0.285969,-0.006298,0.295529,-0.257875
3.642000,18.917436,0.432512,0.299038,-0.020063,-0.005788,-0.282548,-0.006372,0.299038,-0.249978
3.682000,18.737170,0.427609,0.301576,-0.021064,-0.000209,-0.286660,-0.006442,0.301576,-0.239841
3.722000,18.968667,0.426214,0.301646,-0.020751,-0.000895,-0.265901,-0.006262,0.301646,-0.223881
3.762000,18.521206,0.424237,0.303168,-0.021660,0.003791,-0.271214,-0.006342,0.303168,-0.214707
3.802000,18.227231,0.423954,0.303484,-0.022102,0.006313,-0.268667,-0.006325,0.303484,-0.201385
3.842000,18.719589,0.424463,0.303580,-0.022537,0.009088,-0.260725,-0.006288,0.303580,-0.186848
3.882000,18.634112,0.425066,0.303356,-0.022938,0.011508,-0.256925,-0.006264,0.303356,-0.172936
3.922000,18.373985,0.425644,0.303135,-0.023468,0.014526,-0.252369,-0.006257,0.303135,-0.159287
3.962000,18.124058,0.426030,0.302258,-0.023965,0.017008,-0.248143,-0.006243,0.302258,-0.145526
4.002000,17.883930,0.426179,0.300966,-0.024366,0.018852,-0.244923,-0.006224,0.300966,-0.131918
4.042000,17.653218,0.425409,0.299365,-0.024830,0.020818,-0.240732,-0.006215,0.299365,-0.118413
4.082000,17.462447,0.425030,0.297906,-0.025362,0.023138,-0.236153,-0.006218,0.297906,-0.104903
4.122000,17.473339,0.422139,0.293843,-0.025501,0.022482,-0.219589,-0.006145,0.293843,-0.088502
4.162000,17.785918,0.417935,0.292764,-0.026371,0.026704,-0.228634,-0.006215,0.292764,-0.078186
4.202000,18.270571,0.416308,0.289536,-0.026737,0.027289,-0.222934,-0.006182,0.289536,-0.064824
4.242000,18.964574,0.415405,0.286217,-0.027071,0.027767,-0.218609,-0.006156,0.286217,-0.052004
4.282000,19.872059,0.414452,0.280951,-0.027156,0.025851,-0.217850,-0.006115,0.280951,-0.040778
4.322000,21.033636,0.407433,0.277333,-0.027933,0.029496,-0.209854,-0.006165,0.277333,-0.025198
4.362000,22.497400,0.400701,0.274200,-0.028391,0.030295,-0.204051,-0.006143,0.274200,-0.014157
4.402000,23.859089,0.398163,0.270329,-0.028772,0.030530,-0.200924,-0.006122,0.270329,-0.003489
4.442000,24.377102,0.396896,0.265855,-0.029115,0.030335,-0.196241,-0.006095,0.265855,0.007673
4.482000,25.112504,0.395920,0.260862,-0.029437,0.029652,-0.192163,-0.006074,0.260862,0.018412
4.522000,26.089991,0.394961,0.256293,-0.029902,0.029997,-0.186938,-0.006074,0.256293,0.029697
4.562000,27.318126,0.393923,0.251068,-0.030264,0.029606,-0.182532,-0.006054,0.251068,0.040418
4.602000,28.721631,0.392777,0.245516,-0.030617,0.029103,-0.178136,-0.006030,0.245516,0.051031
4.642000,29.876873,0.391486,0.239526,-0.030946,0.028357,-0.173574,-0.006001,0.239526,0.061577
4.682000,29.189602,0.390026,0.233540,-0.031342,0.027665,-0.169508,-0.005996,0.233540,0.071625
4.722000,28.560306,0.388502,0.227798,-0.031676,0.026879,-0.165882,-0.005985,0.227798,0.081117
4.762000,27.982179,0.386989,0.222027,-0.032018,0.026246,-0.161604,-0.005965,0.222027,0.090397
4.802000,27.459029,0.385426,0.216000,-0.032331,0.025442,-0.157586,-0.005942,0.216000,0.099400
4.842000,26.985092,0.383753,0.209800,-0.032659,0.024600,-0.153927,-0.005927,0.209800,0.108117
4.882000,26.556903,0.381981,0.203629,-0.033017,0.023806,-0.150460,-0.005922,0.203629,0.116461
4.922000,26.176123,0.380172,0.197246,-0.033327,0.022843,-0.146946,-0.005904,0.197246,0.124610
4.962000,25.836911,0.378325,0.190650,-0.033610,0.021779,-0.143494,-0.005881,0.190650,0.132572
5.002000,25.526285,0.376409,0.183758,-0.033868,0.020623,-0.140190,-0.005853,0.183758,0.140435
5.042000,25.228009,0.374398,0.176948,-0.034213,0.019682,-0.137116,-0.005850,0.176948,0.147980
5.082000,24.954259,0.372347,0.170009,-0.034515,0.018612,-0.133998,-0.005837,0.170009,0.155281
5.122000,24.714855,0.370273,0.162894,-0.034779,0.017431,-0.130922,-0.005813,0.162894,0.162333
5.162000,24.562482,0.368103,0.168767,-0.035001,0.015863,-0.126998,-0.005781,0.155594,0.168767
5.202000,24.459565,0.366560,0.174922,-0.035173,0.014091,-0.127067,-0.005787,0.150334,0.174922
5.242000,24.353442,0.365203,0.181626,-0.035540,0.013899,-0.123952,-0.005791,0.145020,0.181626
5.282000,24.306433,0.363867,0.187987,-0.035787,0.013008,-0.121883,-0.005787,0.139425,0.187987
5.322000,24.262226,0.362464,0.194204,-0.035987,0.011917,-0.120181,-0.005779,0.133572,0.194204
5.362000,24.196918,0.360915,0.200421,-0.036158,0.010771,-0.118642,-0.005764,0.127333,0.200421
5.402000,24.096877,0.359173,0.206360,-0.036455,0.010026,-0.117664,-0.005785,0.121308,0.206360
5.442000,23.965736,0.357332,0.212252,-0.036673,0.009064,-0.116587,-0.005785,0.114990,0.212252
5.482000,23.750816,0.355510,0.216951,-0.036561,0.006514,-0.120991,-0.005796,0.110184,0.216951
5.522000,23.290070,0.354105,0.225386,-0.037198,0.009118,-0.111678,-0.005793,0.105226,0.225386
5.562000,22.847386,0.352230,0.229565,-0.037037,0.006145,-0.116962,-0.005802,0.098552,0.229565
5.602000,22.422057,0.350216,0.235391,-0.037331,0.006150,-0.116108,-0.005823,0.093490,0.235391
5.642000,22.013403,0.348242,0.240766,-0.037520,0.005352,-0.114651,-0.005835,0.088369,0.240766
5.682000,21.620773,0.346229,0.245713,-0.037650,0.004883,-0.115360,-0.005834,0.083426,0.245713
5.722000,21.243537,0.344433,0.250429,-0.037711,0.004546,-0.117339,-0.005844,0.080419,0.250429
5.762000,20.881093,0.342731,0.256449,-0.037953,0.005064,-0.115301,-0.005864,0.076044,0.256449
5.802000,20.532861,0.340692,0.261374,-0.038112,0.004687,-0.115850,-0.005879,0.070451,0.261374
5.842000,20.198283,0.338339,0.265966,-0.038276,0.004169,-0.116181,-0.005884,0.064476,0.265966
5.882000,19.876824,0.335787,0.270199,-0.038357,0.003018,-0.116902,-0.005888,0.058326,0.270199
5.922000,19.567970,0.333157,0.274400,-0.038458,0.002134,-0.116720,-0.005882,0.052400,0.274400
5.962000,19.271226,0.330469,0.276466,-0.038354,0.000992,-0.119811,-0.005800,0.046712,0.276466
6.002000,18.986118,0.327739,0.281923,-0.038718,0.000819,-0.114791,-0.005873,0.040954,0.281923
6.042000,18.712189,0.324878,0.285027,-0.038933,0.000589,-0.114708,-0.005881,0.035783,0.285027
6.082000,18.449001,0.321972,0.287802,-0.039053,-0.000073,-0.114456,-0.005865,0.030556,0.287802
6.122000,18.196132,0.319068,0.290532,-0.039169,-0.000843,-0.113600,-0.005849,0.025366,0.290532
6.162000,17.953182,0.316154,0.293061,-0.039275,-0.001692,-0.112450,-0.005833,0.020229,0.293061
6.202000,17.722401,0.313190,0.295314,-0.039373,-0.002596,-0.111072,-0.005814,0.015165,0.295314
6.242000,17.511664,0.310129,0.297208,-0.039502,-0.003372,-0.109697,-0.005800,0.010297,0.297208
6.282000,17.314269,0.306997,0.298102,-0.039632,-0.003893,-0.109361,-0.005778,0.005552,0.298102
6.322000,17.125867,0.303882,0.299997,-0.039887,-0.004213,-0.106977,-0.005803,0.001038,0.299997
6.362000,16.954599,0.300822,0.301285,-0.039982,-0.005019,-0.105522,-0.005780,-0.003401,0.301285
6.402000,16.800847,0.297801,0.302273,-0.040032,-0.005963,-0.104329,-0.005744,-0.007730,0.302273
6.442000,16.663500,0.294788,0.303248,-0.040109,-0.006869,-0.102726,-0.005716,-0.011959,0.303248
6.482000,16.543779,0.291744,0.304067,-0.040191,-0.007795,-0.100866,-0.005691,-0.016112,0.304067
6.522000,16.444625,0.288626,0.304623,-0.040327,-0.008481,-0.099161,-0.005676,-0.020024,0.304623
6.562000,16.363615,0.285473,0.305039,-0.040491,-0.009024,-0.097578,-0.005665,-0.023721,0.305039
6.602000,16.295503,0.282360,0.305398,-0.040610,-0.009770,-0.095723,-0.005645,-0.027422,0.305398
6.642000,16.179559,0.279300,0.305672,-0.040711,-0.010580,-0.093780,-0.005623,-0.031050,0.305672
6.682000,16.016737,0.276294,0.304908,-0.040717,-0.011406,-0.093122,-0.005568,-0.034683,0.304908
6.722000,15.859562,0.273351,0.305360,-0.040915,-0.011967,-0.089969,-0.005585,-0.038236,0.305360
6.762000,15.708325,0.270440,0.305224,-0.040987,-0.012784,-0.087883,-0.005561,-0.041646,0.305224
6.802000,15.562950,0.267521,0.304923,-0.041034,-0.013683,-0.085915,-0.005528,-0.044948,0.304923
6.842000,15.423255,0.264553,0.304499,-0.041121,-0.014436,-0.084039,-0.005502,-0.048051,0.304499
6.882000,15.289030,0.261559,0.303988,-0.041247,-0.014989,-0.082427,-0.005481,-0.050903,0.303988
6.922000,15.160067,0.258610,0.303516,-0.041340,-0.015718,-0.080495,-0.005456,-0.053772,0.303516
6.962000,15.036159,0.255722,0.303052,-0.041426,-0.016483,-0.078437,-0.005432,-0.056580,0.303052
7.002000,14.917110,0.252892,0.302552,-0.041507,-0.017254,-0.076349,-0.005408,-0.059310,0.302552
7.042000,14.802729,0.250106,0.301998,-0.041584,-0.018026,-0.074250,-0.005384,-0.061963,0.301998
7.082000,14.692832,0.247349,0.301374,-0.041658,-0.018799,-0.072134,-0.005359,-0.064543,0.301374
7.122000,14.587245,0.244605,0.300668,-0.041729,-0.019576,-0.069988,-0.005335,-0.067060,0.300668
7.162000,14.485798,0.241855,0.299866,-0.041798,-0.020361,-0.067795,-0.005309,-0.069521,0.299866
7.202000,14.388328,0.239081,0.298946,-0.041906,-0.020961,-0.065777,-0.005291,-0.071809,0.298946
7.242000,14.294680,0.236321,0.298005,-0.042015,-0.021529,-0.063794,-0.005272,-0.073999,0.298005
7.282000,14.205558,0.233532,0.296258,-0.042007,-0.022236,-0.062645,-0.005219,-0.076339,0.296258
7.322000,14.119506,0.230870,0.295466,-0.042166,-0.022711,-0.059865,-0.005227,-0.078568,0.295466
7.362000,14.036529,0.228315,0.294371,-0.042230,-0.023336,-0.057827,-0.005206,-0.080689,0.294371
7.402000,13.956715,0.225835,0.293257,-0.042274,-0.023996,-0.055968,-0.005178,-0.082715,0.293257
7.442000,13.880003,0.223413,0.292182,-0.042316,-0.024659,-0.054135,-0.005150,-0.084659,0.292182
7.482000,13.806291,0.221036,0.291141,-0.042361,-0.025318,-0.052286,-0.005123,-0.086530,0.291141
7.522000,13.735467,0.218693,0.290118,-0.042409,-0.025973,-0.050412,-0.005098,-0.088338,0.290118
7.562000,13.667419,0.216372,0.289095,-0.042459,-0.026626,-0.048509,-0.005074,-0.090090,0.289095
7.602000,13.602040,0.214151,0.288055,-0.042511,-0.027278,-0.046574,-0.005050,-0.091795,0.288055
7.642000,13.539224,0.211926,0.286983,-0.042564,-0.027932,-0.044602,-0.005027,-0.093457,0.286983
7.682000,13.478873,0.209682,0.285847,-0.042638,-0.028482,-0.042748,-0.005007,-0.095015,0.285847
7.722000,13.420887,0.207451,0.284722,-0.042723,-0.028972,-0.040941,-0.004989,-0.096488,0.284722
7.762000,13.365174,0.205267,0.283631,-0.042788,-0.029541,-0.039054,-0.004969,-0.097964,0.283631
7.802000,13.311646,0.203140,0.282561,-0.042845,-0.030123,-0.037176,-0.004949,-0.099405,0.282561
7.842000,13.260215,0.201068,0.281507,-0.042900,-0.030701,-0.035329,-0.004928,-0.100802,0.281507
7.882000,13.210802,0.199048,0.280464,-0.042952,-0.031269,-0.033518,-0.004908,-0.102155,0.280464
7.922000,13.163326,0.197075,0.279429,-0.043002,-0.031826,-0.031741,-0.004889,-0.103465,0.279429
7.962000,13.117712,0.195144,0.278399,-0.043052,-0.032373,-0.029993,-0.004869,-0.104735,0.278399
8.002000,13.073886,0.193251,0.277371,-0.043100,-0.032912,-0.028272,-0.004850,-0.105967,0.277371
8.042000,13.031779,0.191391,0.276343,-0.043147,-0.033442,-0.026571,-0.004832,-0.107164,0.276343
8.082000,12.991324,0.189561,0.275312,-0.043193,-0.033965,-0.024889,-0.004813,-0.108328,0.275312
8.122000,12.952459,0.187755,0.274271,-0.043238,-0.034483,-0.023225,-0.004795,-0.109461,0.274271
8.162000,12.915117,0.185972,0.273218,-0.043282,-0.034993,-0.021581,-0.004776,-0.110564,0.273218
8.202000,12.879238,0.184211,0.272154,-0.043326,-0.035498,-0.019941,-0.004758,-0.111643,0.272154
8.242000,12.844765,0.182470,0.271078,-0.043369,-0.035999,-0.018307,-0.004740,-0.112697,0.271078
8.282000,12.811667,0.180126,0.269702,-0.043494,-0.036097,-0.017417,-0.004750,-0.113664,0.269702
8.322000,12.780039,0.175953,0.268300,-0.043484,-0.036719,-0.015658,-0.004725,-0.115217,0.268300
8.362000,12.749681,0.171158,0.266886,-0.043504,-0.037200,-0.014202,-0.004709,-0.116572,0.266886
8.402000,12.720510,0.166234,0.265471,-0.043533,-0.037626,-0.012859,-0.004697,-0.117838,0.265471
8.442000,12.692351,0.161330,0.264061,-0.043565,-0.038030,-0.011565,-0.004686,-0.119054,0.264061
8.482000,12.665276,0.156624,0.262543,-0.043554,-0.038479,-0.010488,-0.004658,-0.120228,0.262543
8.522000,12.639484,0.152893,0.261173,-0.043546,-0.038929,-0.009328,-0.004630,-0.121243,0.261173
8.562000,12.615165,0.150886,0.260203,-0.043620,-0.039224,-0.007870,-0.004628,-0.121971,0.260203
8.602000,12.591314,0.150028,0.259268,-0.043688,-0.039510,-0.006509,-0.004625,-0.122660,0.259268
8.642000,12.568213,0.149495,0.258281,-0.043717,-0.039869,-0.005285,-0.004610,-0.123372,0.258281
8.682000,12.545961,0.149035,0.257322,-0.043737,-0.040245,-0.004099,-0.004592,-0.124072,0.257322
8.722000,12.524563,0.148578,0.256406,-0.043756,-0.040620,-0.002928,-0.004574,-0.124749,0.256406
8.762000,12.503998,0.148107,0.255530,-0.043777,-0.040991,-0.001769,-0.004556,-0.125403,0.255530
8.802000,12.484237,0.147621,0.254689,-0.043798,-0.041356,-0.000623,-0.004540,-0.126035,0.254689
8.842000,12.465252,0.147121,0.253879,-0.043821,-0.041715,0.000509,-0.004524,-0.126646,0.253879
8.882000,12.447010,0.146610,0.253094,-0.043844,-0.042068,0.001625,-0.004510,-0.127238,0.253094
8.922000,12.429483,0.146089,0.252332,-0.043868,-0.042416,0.002726,-0.004495,-0.127812,0.252332
8.962000,12.412644,0.145561,0.251588,-0.043892,-0.042757,0.003811,-0.004481,-0.128370,0.251588
9.002000,12.396465,0.145027,0.250860,-0.043917,-0.043093,0.004880,-0.004468,-0.128913,0.250860
9.042000,12.380934,0.144489,0.250143,-0.043941,-0.043425,0.005932,-0.004455,-0.129443,0.250143
9.082000,12.366168,0.143947,0.249443,-0.043966,-0.043747,0.006968,-0.004442,-0.129955,0.249443
9.122000,12.352654,0.143403,0.248756,-0.043990,-0.044063,0.007989,-0.004430,-0.130450,0.248756
9.162000,12.340592,0.142857,0.248080,-0.044013,-0.044373,0.008993,-0.004418,-0.130931,0.248080
9.202000,12.331395,0.142308,0.247498,-0.044016,-0.044666,0.013377,-0.004353,-0.132468,0.247498
9.242000,12.354901,0.141679,0.245441,-0.044048,-0.045288,0.012431,-0.004370,-0.133310,0.245441
9.282000,12.391789,0.140998,0.243702,-0.044090,-0.045761,0.013205,-0.004360,-0.134294,0.243702
9.322000,12.427565,0.140304,0.242296,-0.044131,-0.046152,0.014556,-0.004340,-0.135172,0.242296
9.362000,12.457113,0.139613,0.241118,-0.044167,-0.046509,0.015967,-0.004321,-0.135926,0.241118
9.402000,12.480244,0.138935,0.240105,-0.044198,-0.046840,0.017288,-0.004303,-0.136563,0.240105
9.442000,12.497890,0.138274,0.239227,-0.044226,-0.047150,0.018497,-0.004287,-0.137101,0.239227
9.482000,12.510961,0.137632,0.238461,-0.044252,-0.047439,0.019600,-0.004273,-0.137552,0.238461
9.522000,12.520167,0.137010,0.237791,-0.044276,-0.047709,0.020608,-0.004261,-0.137929,0.237791
9.562000,12.526059,0.136408,0.237206,-0.044297,-0.047960,0.021532,-0.004251,-0.138240,0.237206
9.602000,12.529069,0.135826,0.236694,-0.044317,-0.048194,0.022381,-0.004242,-0.138495,0.236694
9.642000,12.529938,0.135263,0.236235,-0.044338,-0.048406,0.023238,-0.004233,-0.138735,0.236235
9.682000,12.530254,0.134718,0.235783,-0.044356,-0.048620,0.024009,-0.004224,-0.138963,0.235783
9.722000,12.530736,0.134190,0.235341,-0.044372,-0.048831,0.024734,-0.004217,-0.139182,0.235341
9.762000,12.531581,0.133677,0.234911,-0.044388,-0.049036,0.025430,-0.004210,-0.139393,0.234911
9.802000,12.532830,0.133179,0.234493,-0.044403,-0.049235,0.026103,-0.004203,-0.139597,0.234493
9.842000,12.534475,0.132696,0.234086,-0.044417,-0.049427,0.026754,-0.004196,-0.139795,0.234086
9.882000,12.536496,0.132227,0.233691,-0.044431,-0.049613,0.027384,-0.004189,-0.139986,0.233691
9.922000,12.538865,0.131772,0.233307,-0.044445,-0.049793,0.027995,-0.004183,-0.140172,0.233307
9.962000,12.541090,0.131330,0.232934,-0.044458,-0.049967,0.028586,-0.004177,-0.140351,0.232934
10.002000,12.519875,0.130901,0.232571,-0.044471,-0.050136,0.029159,-0.004171,-0.140525,0.232571
10.042000,12.499493,0.130485,0.232219,-0.044483,-0.050299,0.029715,-0.004165,-0.140693,0.232219
10.082000,12.479910,0.130081,0.231876,-0.044495,-0.050457,0.030253,-0.004159,-0.140855,0.231876
10.122000,12.461095,0.129689,0.231543,-0.044506,-0.050610,0.030774,-0.004154,-0.141013,0.231543
10.162000,12.443017,0.129309,0.231220,-0.044517,-0.050758,0.031278,-0.004149,-0.141165,0.231220
