Chi_0_0,Chi_0_1,Chi_0_2,Chi_1_0,Chi_1_1,Chi_1_2,Chi_2_0,Chi_2_1,Chi_2_2,Chi_3_0,Chi_3_1,Chi_3_2,Chi_4_0,Chi_4_1,Chi_4_2,Chi_5_0,Chi_5_1,Chi_5_2,Chi_6_0,Chi_6_1,Chi_6_2,Chi_7_0,Chi_7_1,Chi_7_2,Chi_8_0,Chi_8_1,Chi_8_2,Chi_9_0,Chi_9_1,Chi_9_2,Chi_10_0,Chi_10_1,Chi_10_2,Chi_11_0,Chi_11_1,Chi_11_2,Chi_12_0,Chi_12_1,Chi_12_2,Chi_13_0,Chi_13_1,Chi_13_2,Chi_14_0,Chi_14_1,Chi_14_2,Chi_15_0,Chi_15_1,Chi_15_2,Chi_16_0,Chi_16_1,Chi_16_2,Chi_17_0,Chi_17_1,Chi_17_2,Chi_18_0,Chi_18_1,Chi_18_2,Chi_19_0,Chi_19_1,Chi_19_2
0.0,0.0,0.0,0.0008595654192522506,0.006256732138962218,0.025687036488358114,0.001558148040024382,0.012533477481148103,0.05137407297671623,0.0020952869461908497,0.01882609470804022,0.07706110946507434,0.0024706277401813914,0.025130432029048952,0.10274814595343246,0.0026839227768079843,0.03144232992081237,0.12843518244179056,0.002735031326658033,0.03775762387159799,0.15412221893014869,0.0026239196689459843,0.04407214712899577,0.17980925541850679,0.0023506611137618094,0.050381733449089645,0.20549629190686491,0.001915435953701805,0.05668221984529334,0.23118332839522304,0.0013185313449140812,0.0629694493350372,0.2568703648835811,0.0005603411176361706,0.06923927368249364,0.28255740137193924,-0.00035863448364892303,0.0754875561355314,0.30824443786029737,-0.00143778913026818,0.08171017415509338,0.3339314743486555,-0.0026764108094064487,0.08790302213519635,0.35961851083701357,-0.004073682293883635,0.0940620141117591,0.3853055473253717,-0.005628681681351055,0.10018308645847032,0.41099258381372983,-0.007340383002551354,0.10626220056791903,0.43667962030208796,-0.009207656898239991,0.11229534551621731,0.4623666567904461,-0.011229271364322418,0.1182785407093581,0.4880536932788042
0.0,0.0,0.0,0.0008634972738686963,0.0062568042316206544,0.025612725497849997,0.001566475042603016,0.012533670407625213,0.05122545099569999,0.0021084721697667563,0.018826481055416146,0.07683817649354999,0.00248913311833604,0.0251311082432076,0.10245090199139999,0.0027082081839232275,0.03144341628784885,0.12806362748924996,0.0027655536585769747,0.03775926446773266,0.15367635298709997,0.0026611319250510745,0.044074509739008526,0.17928907848494996,0.0023950114814804135,0.05038500945331947,0.20490180398279997,0.001967366896448053,0.05668662407527924,0.23051452948064996,0.0013784786944721905,0.06297521989790757,0.2561272549784999,0.0006287331719891653,0.06924667175424204,0.28173998047634996,-0.0002813778560479818,0.07549686572334814,0.30735270597419995,-0.0013512573787879678,0.08172170182895176,0.33296543147205,-0.002580203581106305,0.08791709672892481,0.3585781569698999,-0.003967410303978569,0.09407898639385898,0.3841908824677499,-0.005511967573301857,0.10020332877297083,0.40980360796559995,-0.007212862196815301,0.10628610644558947,0.43541633346344993,-0.00906897842872989,0.11232332925648753,0.4610290589612999,-0.011079098701630985,0.11831103693332659,0.48664178445914996
0.0,0.0,0.0,0.0008673299193818207,0.006256904605839946,0.025536619026397287,0.0015746142291873377,0.012533915466172971,0.051073238052794574,0.0021213917210068933,0.01882693944595212,0.07660985707919186,0.0025073058502741163,0.025131872968239863,0.10214647610558915,0.0027321049687631105,0.031444604690082825,0.12768309513198642,0.0027956424886837195,0.03776101818345059,0.15321971415838373,0.0026978769782693146,0.04407699461949031,0.17875633318478099,0.002438872188793406,0.05038841545434712,0.2042929522111783,0.0020187970129990074,0.05669116511479828,0.22982957123757558,0.0014379253749658705,0.0629811336819506,0.25536619026397284,0.0006966360514896464,0.06925421957125072,0.28090280929037015,-0.00020458757491251256,0.07550633220706035,0.30643942831676746,-0.0012651578312075917,0.08173339469005328,0.33197604734316477,-0.00248438313705876,0.08793134645569392,0.35751266636956197,-0.0038614684557931322,0.09409614592206442,0.3830492853959593,-0.005395515812832347,0.10022377312531341,0.4085859044223566,-0.007085524881246724,0.10631023234100792,0.43412252344875385,-0.008930393634052347,0.11235155468967942,0.45965914247515116,-0.01092891906282406,0.11834380072486429,0.4851957615015485
0.0,0.0,0.0,0.0008709552341966686,0.006257058010328857,0.025457015770993293,0.0015823594476289116,0.012534258183153199,0.050914031541986586,0.00213375163282728,0.018827532738001203,0.07637104731297988,0.0025247744740615197,0.025132803477805173,0.10182806308397317,0.0027551745788902127,0.031445984431673846,0.12728507885496645,0.0028248026423650097,0.03776298450270217,0.15274209462595975,0.00273361354378418,0.04407971011910305,0.17819911039695302,0.0024816663759318347,0.050392067886942754,0.20365612616794634,0.0020691244067842784,0.056695967242761096,0.22911314193893964,0.0014962549737084774,0.06298732310435742,0.2545701577099329,0.0007634293102207479,0.06926205851802458,0.2800271734809262,-0.00012887769458178044,0.07551610730051547,0.3054841892519195,-0.0011800878037606932,0.08174541667402992,0.3309412050229128,-0.002389519807248469,0.0879459498925148,0.35639822079390604,-0.0037563899632891695,0.09411368885757489,0.3818552365648994,-0.005279812506322451,0.10024463672229966,0.4073122523358927,-0.006958800220981581,0.10633482048131865,0.432769268106886,-0.008792265081833311,0.11238029354540699,0.4582262838778793,-0.010779018958444825,0.11837713829897228,0.4836832996488726
0.0,0.0,0.0,0.000874287570491572,0.006257284920100116,0.02537257597387879,0.0015895473339556376,0.012534736377339548,0.05074515194775758,0.0021453188540246637,0.018828313368582955,0.07611772792163637,0.0025412443621885272,0.02513396451015537,0.10149030389551517,0.0027770689881020105,0.03144763064585189,0.12686287986939396,0.002852640923653338,0.03776524745995081,0.15223545584327275,0.0027679115206880045,0.04408274809354803,0.1776080318171515,0.002522935322325087,0.05039606576252874,0.20298060779103033,0.0021178700278463858,0.05670113637549075,0.22835318376490912,0.0015529763911797945,0.06299390114993465,0.2537257597387879,0.0008286180530437115,0.06927030922503628,0.27909833571266673,-5.4738693140959915e-05,0.07552632026931985,0.3044709116865455,-0.001096525201418841,0.08175790708155306,0.3298434876604243,-0.0022960708393564566,0.08796105818318944,0.355216063634303,-0.003652603419750655,0.0941317804006902,0.38058863960818184,-0.005165249697710955,0.1002661014360617,0.40596121558206066,-0.00683303593279605,0.10636007242395533,0.4313337915559395,-0.00865488851584284,0.11240977047368259,0.45670636752981825,-0.010629634660084347,0.11841130119450968,0.48207894350369707
0.0,0.0,0.0,0.0008773125718806452,0.006257596099301378,0.025283124048566082,0.0015961500304522147,0.01253537110314836,0.050566248097132165,0.0021560528931504064,0.01882931224325398,0.07584937214569824,0.0025566632687717417,0.02513539641789961,0.10113249619426433,0.0027977250862385172,0.03144959276351092,0.1264156202428304,0.0028790842582800957,0.03776786523119514,0.1516987442913965,0.002800688779925703,0.04408617516659282,0.17698186833996254,0.002562588761746143,0.05040048389139514,0.20226499238852866,0.002164936397823336,0.05670675528487625,0.22754811643709474,0.001607985868466888,0.0630009583637911,0.2528312404856608,0.000892093177742026,0.06927906985898917,0.2781143645342269,1.771592591073845e-05,0.0755370767870975,0.303397488582793,-0.0010145869830673893,0.08177097901562874,0.32868061263135906,-0.0022041556987879296,0.0879767918198753,0.3539637366799251,-0.0035502298461792536,0.09415054842995449,0.37924686072849123,-0.005051949011536383,0.10028830256637693,0.4045299847770573,-0.006708353292499136,0.10638613096251762,0.4298131088256234,-0.0085183839116241,0.11244013587237706,0.4550962328741895,-0.010480883893157517,0.11844644756202927,0.4803793569227556
0.0,0.0,0.0,0.000880034697063492,0.006257996165061608,0.02518877788498112,0.0016021756219894157,0.012536171820019709,0.05037755576996224,0.0021659646189776394,0.018830543832924294,0.07556633365494336,0.0025710439971812493,0.025137118796192036,0.10075511153992447,0.0028171567576403267,0.03145189556018779,0.1259438894249056,0.0029041467563325485,0.03777086777171784,0.15113266730988673,0.0028319588032374443,0.04409002641582461,0.1763214451948678,0.002600638697351082,0.050405362359270074,0.20151022307984895,0.002210333197629477,0.05671286889409416,0.2266990009648301,0.00166128992987849,0.06300854427963451,0.2518877788498112,0.0009538572296499959,0.06928839428139481,0.2770765567347923,8.848392124363724e-05,0.07554843470515085,0.30226533461977345,-0.0009342809670460361,0.08178469392468649,0.3274541125047546,-0.0021137885512552412,0.08799321540155632,0.3526428903897356,-0.003449290503429736,0.0941700601952758,0.37783166827471676,-0.004939939526394849,0.10031130946234634,0.4030204461596979,-0.00658478989131539,0.10641306694253044,0.42820922404467904,-0.008382798037704642,0.11247146143079872,0.4533980019296602,-0.010332823235502192,0.11848264923338116,0.47858677981464126
0.0,0.0,0.0,0.0008824543823396092,0.0062584855888548835,0.02508957138709277,0.0016076247851221082,0.012537139544102228,0.05017914277418554,0.002175054747247218,0.018832009744582722,0.07526871416127831,0.0025843870978983496,0.025139133861763637,0.10035828554837108,0.0028353641813653463,0.03145454185384057,0.12544785693546384,0.0029278280192265027,0.037774258464694475,0.15053742832255662,0.0028617204097888538,0.04409430572613082,0.17562699970964937,0.002637082964723203,0.050410705461825925,0.20071657109674215,0.0022540570828717965,0.05671948179140417,0.22580614248383496,0.0017128838612441022,0.06301666363307015,0.2508957138709277,0.0010139039432575936,0.06929828720322034,0.27598528525802046,0.0001575573043182399,0.07556039851146071,0.30107485664511324,-0.0008556170251230455,0.08179905584946029,0.326164428032206,-0.002024981298865719,0.08801033227207333,0.35125399941929875,-0.003349799456390745,0.09419031806916922,0.3763435708063915,-0.0048292375861765935,0.10033512322661324,0.4014331421934843,-0.006462364450607938,0.10644087987485001,0.42652271358057714,-0.008248152072146603,0.11250374472354768,0.4516122849676699,-0.01018547638039538,0.11851990148077096,0.4767018563547627
0.0,0.0,0.0,0.0008845688308082855,0.00625906140866974,0.02498547026356589,0.001612492247464986,0.012538268303924857,0.04997094052713178,0.0021833158501476657,0.01883370094581349,0.07495641079069768,0.0025966833072178785,0.025141429465603465,0.09994188105426356,0.002852336577658099,0.03145751631896843,0.12492735131782945,0.002950116072151676,0.03777801874396544,0.14991282158139535,0.0028899607527048954,0.0440989912222696,0.17489829184496122,0.002671908170749443,0.0504164879421294,0.19988376210852712,0.0022960944437012965,0.056726565261505026,0.22486923237209303,0.0017627541699906657,0.06302528416985256,0.2498547026356589,0.00107222028261586,0.06930871274701675,0.2748401728992248,0.00022492384131286847,0.07557292861769775,0.2998256431627907,-0.0007786062365299495,0.08181402139995964,0.3248111134263566,-0.0019377435060438652,0.08802809514625201,0.34979658368992245,-0.0032517643859326373,0.0942112707754213,0.37478205395348835,-0.004719848610161587,0.10035968849419305,0.39976752421705425,-0.0063410797400017815,0.10646951020661427,0.42475299448062015,-0.008114445736108589,0.1125369219099511,0.44973846474418605,-0.010038839590278542,0.11855813607554673,0.47472393500775195
0.0,0.0,0.0,0.0008863733643798,0.0062597184209539514,0.02487639913208166,0.0016167692897377794,0.0125395475780993,0.04975279826416332,0.0021907358046494296,0.018835601492296072,0.07462919739624499,0.0026079177367290263,0.025143984144470756,0.09950559652832663,0.0028680569324112948,0.03146079188648587,0.12438199566040829,0.0029709924166980706,0.03778211585673032,0.14925839479248998,0.0029166604927696738,0.044104044398935956,0.1741347939245716,0.0027050947814011295,0.050422665482723575,0.19901119305665327,0.0023364262001573655,0.056734069124380164,0.22388759218873494,0.0018108828823807932,0.06303434980636988,0.24876399132081659,0.0011287900360220926,0.06931960889408127,0.2736403904528983,0.00029056974240010414,0.07558595704831533,0.29851678958497996,-0.0007032593049836333,0.08182951663202145,0.32339318871706163,-0.0018520821214135785,0.08804642410979222,0.3482695878491432,-0.003155187811515414,0.09423283243863184,0.37314598698122486,-0.00461177000915991,0.10038491344851927,0.39802238611330654,-0.006220927376445473,0.10649886021129232,0.4228987852453882,-0.007981664161448576,0.11257088939638762,0.4477751843774699,-0.009892890814398536,0.11859724361197815,0.47265158350955155
0.0,0.0,0.0,0.0008878629342873312,0.0062604505179838146,0.024762271914827848,0.001620446541031495,0.012540965030134474,0.049524543829655696,0.002197301644813743,0.018837692709448982,0.07428681574448355,0.0026180745533999905,0.025146772788002827,0.09904908765931139,0.002882507274602486,0.03146433692413652,0.12381135957413925,0.002990437674465274,0.037786511574285836,0.1485736314889671,0.002941799576674703,0.04410942036800162,0.17333590340379493,0.0027366228031347473,0.05042918648470284,0.19809817531862278,0.0023750331556817994,0.05674193503070562,0.22286044723345064,0.0018572523389511764,0.06304379541507077,0.2476227191482785,0.0011835978244408019,0.06933090372281328,0.2723849910631063,0.00035448265585757976,0.07559940508401841,0.2971472629779342,-0.0006295848041359131,0.08184545603741185,0.3219095348927621,-0.0017680011856182343,0.08806522688693498,0.34667180680758986,-0.0030600684813586188,0.09425490404988002,0.37143407872241774,-0.004504994474792273,0.10041069239514538,0.39619635063724556,-0.006101893225758992,0.10652881757017786,0.42095862255207345,-0.007849785613707583,0.1126055283151744,0.4457208944669013,-0.009747599938032425,0.11863709876312514,0.47048316638172916
0.0,0.0,0.0,0.0008890334551348578,0.00626125188119567,0.024643018810695378,0.0016235164469586838,0.01254250894796557,0.049286037621390756,0.0022030029624047764,0.018839956921751572,0.07392905643208614,0.0026271411096516206,0.0251497716921054,0.09857207524278151,0.002895673331808346,0.03146812163887068,0.12321509405347689,0.0030084365633156196,0.037791169958925286,0.14785811286417228,0.002965362328966742,0.04411507699607095,0.17250113167486764,0.002766476785489025,0.05043600257265551,0.19714415048556302,0.002411900705660247,0.05675010832151167,0.2217871692962584,0.0019018494049697077,0.0630535600167965,0.24643018810695377,0.0012366326108683434,0.06934252990231599,0.2710732069176492,0.00041665427468734473,0.07561319901592092,0.29571622572834455,-0.0005575876736600704,0.08186175950856286,0.32035924453903997,-0.0016855016280455937,0.08808441695660124,0.34500226334973527,-0.002966402665377288,0.09427739266595841,0.3696452821604307,-0.0043995129615174156,0.10043692596672255,0.39428830097112605,-0.005983962263614417,0.10655927649680572,0.41893131978182147,-0.007718788418561745,0.11264072647326988,0.4435743385925168,-0.009602937957263274,0.11867758294994185,0.46821735740321224
0.0,0.0,0.0,0.0008898827359651862,0.006262117832868349,0.024518605274183113,0.0016259749912734267,0.012544169983891304,0.049037210548366225,0.0022078342773968473,0.01884238011119324,0.07355581582254934,0.0026351108201637663,0.02515296215982378,0.09807442109673245,0.002907547770018837,0.031472122637676056,0.12259302637091556,0.003024981356423956,0.03779606289587592,0.1471116316450987,0.0029873409863053757,0.04412098141227074,0.17163023691928178,0.0027946492864900085,0.050443076076645756,0.1961488421934649,0.0024470220901032513,0.05675854647629368,0.22066744746764802,0.0019446683669383236,0.06306359618056398,0.2451860527418311,0.0012878900978376961,0.06935443502301847,0.26970465801601423,0.00047708209316288386,0.07562728137982108,0.2942232632901974,-0.00048726824453879103,0.08187836444299273,0.31874186856438047,-0.0016045812135272175,0.08810392648716407,0.34326047383856356,-0.002874185161346937,0.09430022512846417,0.36777907911274665,-0.004295316888578676,0.10046353557418669,0.3922976843869298,-0.005867122107622802,0.10659015286188163,0.41681628966111295,-0.007588655956239171,0.11267639408652635,0.44133489493529604,-0.009458883565533427,0.11871860061443734,0.4658535002094792
0.0,0.0,0.0,0.0008904109099500679,0.006263045258201979,0.02438904098132593,0.0016278224888571224,0.012545942015123759,0.04877808196265186,0.0022117961273848685,0.018844953229937487,0.0731671229439778,0.002641984480444781,0.025156332277002865,0.09755616392530372,0.0029181316737958984,0.03147632517434451,0.12194520490662965,0.0030400734562375797,0.037801172816504705,0.1463342458879556,0.003007737297305274,0.04412711321044375,0.1707232868692815,0.0028211424304118993,0.050450383713157784,0.19511232785060745,0.002480399841407077,0.05676722326968308,0.21950136883193339,0.001985712202563855,0.06307387465015593,0.2438904098132593,0.0013373737520299411,0.06936658668459735,0.26827945079458526,0.0005357701188158093,0.07564161649409326,0.2926684917759112,-0.000418621906575517,0.08189523171704341,0.31705753275723714,-0.0015252346557415586,0.08812371272915441,0.341446573738563,-0.002783409920027319,0.09432335485585688,0.36583561471988896,-0.004192399342024783,0.10049047057583033,0.3902246557012149,-0.005751364860693192,0.10662139171432553,0.41461369668254083,-0.007459379209833805,0.11271247162497966,0.43900273766386677,-0.009315426469624188,0.11876008735882626,0.4633917786451927
0.0,0.0,0.0,0.000890620382971552,0.006264032612209337,0.024254379138182132,0.0016290634877478283,0.012547822154706371,0.048508758276364264,0.0022148949280751395,0.018847672212994316,0.0727631374145464,0.0026477700909116053,0.025159876925041125,0.09701751655272853,0.0029274343391444413,0.031480723161238226,0.12127189569091067,0.0030537231613789184,0.03780649270863443,0.1455262748290928,0.00302656226871173,0.044133464458160125,0.16978065396727493,0.0028459676384314236,0.050457916593554974,0.19403503310545706,0.002512045504619087,0.05677612878071178,0.2182894122436392,0.0020249922956574185,0.06308438435614838,0.24254379138182133,0.0013850945186819896,0.06937897251332026,0.2667981705200035,0.0005927285910446722,0.07565619048548802,0.2910525496581856,-0.0003516393811124896,0.0819123457238553,0.31530692879636774,-0.0014474538770420653,0.08814375806969613,0.33956130793454986,-0.0026940702881745326,0.09434676191919372,0.363815687072732,-0.004090755297306514,0.10051770837971763,0.3880700662109141,-0.005636687309971716,0.1066529674162705,0.4123244453490963,-0.007330956937740746,0.11274892998684176,0.4365788244872784,-0.00917256753316531,0.11880201016541256,0.46083320362546054
0.0,0.0,0.0,0.0008905154098274304,0.006265079602831454,0.0241147082701238,0.0016297059816879345,0.012549810100110335,0.0482294165402476,0.002217141882935203,0.01885053697777141,0.0723441248103714,0.002652481524894168,0.025163596419998602,0.0964588330804952,0.0029354717614917814,0.03148531743970086,0.120573541350619,0.003065948036459487,0.03781202401315797,0.1446882496207428,0.003043834479021068,0.044140037217595206,0.16880295789086658,0.002869143948010411,0.05046567737044377,0.1929176661609904,0.00254197802439482,0.05678526616904292,0.21703237443111423,0.0020625269522062117,0.06309512882953973,0.241147082701238,0.001431069527916079,0.0693915962237429,0.2652617909713618,0.0006479729383179478,0.07567100701268756,0.2893764992414856,-0.00028630745298888205,0.08192970977567084,0.3134912075116094,-0.0013712283703884998,0.08816406513352006,0.33760591578173316,-0.0026061589421587927,0.094370447864859,0.361720624051857,-0.003990381067317361,0.10054524901414116,0.3858353323219808,-0.005523089833190747,0.10668487799022511,0.4099500405921046,-0.007203393983464201,0.11278576465427065,0.43406474886222846,-0.009030316436438951,0.11884436139574235,0.45817945713235225
0.0,0.0,0.0,0.0008901014547208486,0.0062661866841189195,0.02397013960951117,0.0016297602233822928,0.012551907093576176,0.04794027921902234,0.002218551342374364,0.018853549830047472,0.07191041882853351,0.0026561365275987736,0.02516749434719343,0.09588055843804467,0.0029422643688268857,0.031490113030808585,0.11985069804755584,0.0030767704741452295,0.03781777328303116,0.14382083765706702,0.0030595775644047807,0.04414683960941612,0.16779097726657816,0.0028906955176215,0.05047367570767248,0.19176111687608935,0.002570221363300429,0.05679464655686467,0.21573125648560051,0.0020983392266886725,0.06310612050587787,0.23970139609511168,0.0014753202229881857,0.069404471359947,0.2636715357046229,0.0007015223015887639,0.0756860804640511,0.28764167531413404,-0.00022260995958764407,0.08194733878197555,0.3116118149236452,-0.0012965456095152539,0.08818464896984818,0.3355819545331563,-0.002519667629116956,0.09439442744295741,0.3595520941426675,-0.0038912732857663,0.10057310643466535,0.3835222337521787,-0.005410574537035806,0.1067171360462327,0.40749237336168986,-0.007076698483458765,0.1128229862863779,0.43146251297120103,-0.008888687870045237,0.11888714909939863,0.4554326525807122
0.0,0.0,0.0,0.0008893844998667522,0.006267354500665093,0.023820793364913117,0.0016292374418752087,0.01255411478318039,0.047641586729826234,0.002219139030975814,0.01885671371860274,0.07146238009473935,0.002658754555021625,0.025171575191084,0.09528317345965247,0.0029478345746846712,0.031495116126971257,0.11910396682456557,0.0030862150649889064,0.03782374852785485,0.1429247601894787,0.003073817508378429,0.044153881506410704,0.1667455535543918,0.002910648939268401,0.05048192332388196,0.19056634691930494,0.0025968019400543496,0.05680428342804359,0.21438714028421804,0.0021324545885797463,0.0631173744904938,0.23820793364913115,0.0015178703570947194,0.0694176144421163,0.2620287270140443,0.000753397962760638,0.0757014285055583,0.2858495203789574,-0.00016052883021300257,0.08196525122357129,0.30967031374387055,-0.001223391456688011,0.08820552848206331,0.3334911071087836,-0.002434586844832859,0.09441871952671557,0.3573119004736967,-0.0037934277583079046,0.10060129897201806,0.38113269383860987,-0.005299143186205446,0.10674975880158526,0.404953487203523,-0.006950878780524111,0.11286061035861648,0.4287742805684361,-0.008747697340928534,0.11893038632537148,0.45259507393334925
0.0,0.0,0.0,0.0008883704400864945,0.006268583403051797,0.023666786654215753,0.0016281487193358646,0.012556434229636874,0.047333573308431506,0.0022189204948533936,0.018860030713318852,0.07100035996264727,0.002660354880893112,0.02517584226866607,0.09466714661686301,0.0029522046341842745,0.03150033146869953,0.11833393327107876,0.003094306292409754,0.037829956026172534,0.14200071992529453,0.003086580265759864,0.044161170777572784,0.16566750657951027,0.0029290308815099753,0.05049042966873518,0.18933429323372603,0.0026217463815965125,0.0568141877409537,0.21300107988794179,0.0021648988731938767,0.0631289031164795,0.23666786654215752,0.001558744232318443,0.06943103898229366,0.2603346531963733,0.000803621960515144,0.07571706557104292,0.28400143985058907,-0.00010004500529453564,0.0819834621380294,0.3076682265048048,-0.001151750529695017,0.08822671893314693,0.33133501315902053,-0.0023509055622591146,0.09444333916665903,0.35500179981323626,-0.0036968384674689048,0.10062984096771829,0.37866858646745205,-0.005188795400893009,0.10678275933452958,0.4023353731216678,-0.006825940731407659,0.11289864807506517,0.42600215977588357,-0.008607357509225755,0.1189740817372447,0.44966894643009936
0.0,0.0,0.0,0.0008870646544820726,0.006269873114302931,0.023508224958823598,0.0016265041958767323,0.012558865222368584,0.047016449917647196,0.0022179100016187503,0.018863500956780577,0.0705246748764708,0.002660955254241648,0.02518029630527956,0.09403289983529439,0.0029553951219809527,0.03150576053606734,0.11754112479411798,0.0031010668940708586,0.0378363981268244,0.1410493497529416,0.0030978900706596924,0.044168710696374555,0.16455757471176516,0.0029458664072959384,0.050499198937929674,0.18806579967058878,0.002645079913957016,0.05682436455284561,0.21157402462941238,0.0021956968086251916,0.06314071218382131,0.23508224958823595,0.0015979654254333342,0.06944475134647231,0.2585904745470596,0.0008522160774326881,0.07573299835821148,0.2820986995058832,-4.113912594155833e-05,0.08200197826337105,0.3056069244647068,-0.0010816065066070468,0.08824822675350183,0.3291151494235303,-0.0022686110906456614,0.09446829208178908,0.3526233743823539,-0.003601496926040948,0.10065873697052632,0.37613159934117757,-0.0050795274451646,0.10681614051059325,0.39963982430000117,-0.006701885871811669,0.11293710005188884,0.42314804925882477,-0.00846767567256046,0.1190182330836734,0.44665627421764836
0.0,0.0,0.0,0.0008854717922521238,0.006271222580881019,0.023345197876522717,0.0016243126709510336,0.012561405973262323,0.046690395753045434,0.002216119987388021,0.018867122193806818,0.07003559362956815,0.002660571222251218,0.025184934794197457,0.09338079150609087,0.0029574241613898877,0.031511400733910636,0.11672598938261358,0.0031065170278152254,0.037843072256581976,0.1400711872591363,0.003107768569864111,0.0441764987689423,0.163416385135659,0.0029611781054793007,0.05050822872129953,0.18676158301218174,0.0026668255225810733,0.05683481148854184,0.21010678088870446,0.00222487123553039,0.06315279925063697,0.23345197876522716,0.0016355560977074357,0.06945874887160278,0.2567971766417499,0.0008992012702526697,0.0757492237759252,0.2801423745182726,1.6208047042942653e-05,0.0820207958214009,0.30348757239479535,-0.0010129423640034552,0.08827004716738376,0.326832770271318,-0.002187689103172352,0.09449357213741791,0.35017796814784075,-0.0035073919646070317,0.10068797907524071,0.3735231660243635,-0.0049713317452037276,0.10684989219314596,0.3968683639008862,-0.00657871063655821,0.11297595341169857,0.42021356177740893,-0.008328652659750302,0.11906282418979898,0.44355875965393166
0.0,0.0,0.0,0.000883595760384881,0.006272629998974866,0.023177778956679943,0.0016215815785499132,0.012564053168973594,0.046355557913359886,0.0022135610192967614,0.01887088984939767,0.06953333687003983,0.0026592160799198683,0.025189752099735986,0.09271111582671977,0.0029583073610321975,0.03151724551951701,0.11588889478339971,0.0031106741951679173,0.037849971071731096,0.13906667374007967,0.003116234733089973,0.04418452690874347,0.16224445269675958,0.0029749859877587492,0.050517510199717154,0.18542223165343955,0.0026870038359363413,0.056845518958563906,0.20860001061011949,0.0022524429774266608,0.06316515387144148,0.23177778956679942,0.0016715368519734097,0.06947302012281527,0.2549555685234794,0.0009445975138590579,0.07576572921910371,0.27813334748015933,7.20154642741555e-05,0.08203990080892751,0.30131112643683927,-0.000945740558453978,0.08829216449898489,0.32448890539351916,-0.0021081238306612238,0.09451916166457783,0.34766668435019915,-0.0034145099370381793,0.10071754725381594,0.3708444633068791,-0.004864197106056983,0.10688399158452971,0.39402224226355903,-0.006456406586952762,0.1130151821329269,0.41720002122023897,-0.008190283068057358,0.1191078253130321,0.44037780017691897
0.0,0.0,0.0,0.0008814398647840616,0.006274092975108855,0.02300602866463741,0.0016183172464314666,0.012566802297805824,0.04601205732927482,0.0022102421496324465,0.018874797526443162,0.06901808599391222,0.002656901295757852,0.02519474012924608,0.09202411465854964,0.002958058288663301,0.03152328525124411,0.11503014332318703,0.003113553739802266,0.037857083484548984,0.13803617198782445,0.0031233053525836496,0.044192782641042205,0.16104220065246183,0.0029873079659272217,0.05052702952653409,0.18404822931709927,0.002705633556995435,0.05685647171545514,0.20705425798173668,0.0022784312030987852,0.06317775932514086,0.23006028664637407,0.0017059270027966478,0.06948754678877045,0.2530663153110115,0.0009884239562331087,0.0757824946260216,0.2760723439756489,0.0001263018047734099,0.08205927121050374,0.2990783726402863,-0.0008799831699760063,0.08831455453303474,0.32208440130492366,-0.002029898387656326,0.0945450339598275,0.3450904299695611,-0.0033228352510266124,0.10074741198465634,0.36809645863419854,-0.004758109468065985,0.10691840597407509,0.39110248729883595,-0.00633496141413864,0.11305474990476443,0.41410851596347337,-0.00805255653402781,0.11915319609208741,0.4371145446281108
0.0,0.0,0.0,0.0008790070373972947,0.006275608763118501,0.022829999127395962,0.0016145253144907445,0.012569648132520735,0.045659998254791924,0.002206171489288089,0.01887883774160456,0.06848999738218789,0.0026536372039546174,0.025199889327671685,0.09131999650958385,0.002956689245524724,0.03152950844572483,0.1141499956369798,0.0031151696674498464,0.03786439618548709,0.13697999476437578,0.003128995871917395,0.0442012508907485,0.15980999389177172,0.002998160652900317,0.0505367698801438,0.1826399930191677,0.002722732199911926,0.05686765116846443,0.20546999214656367,0.00230285406246733,0.0631905951876077,0.2282999912739596,0.0017387450752668343,0.06950230650626632,0.2511299904013556,0.0010306992441423413,0.07579949554746168,0.27395998952875156,0.00017908559282586722,0.08207888030302612,0.29678998865614753,-0.0008156520293807756,0.08833718804414034,0.31961998778354345,-0.0019529951789341027,0.09457115702703463,0.3424499869109394,-0.0032323510882544815,0.10077753819296463,0.3652799860383354,-0.004653052974668559,0.1069530968615762,0.38810998516573136,-0.006214360387926998,0.11309461441677604,0.41093998429312734,-0.007915459596117308,0.11919888998423024,0.4337699834205233
