time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
0.842000,58.746137,0.748448,0.511474,-0.000136,-0.051917,-0.511474,-0.001114,0.052433,-0.169456
0.882000,58.716883,0.748698,0.512361,-0.000169,-0.054617,-0.512361,-0.001172,0.055881,-0.165244
0.922000,58.688844,0.748682,0.512981,-0.000210,-0.057185,-0.512981,-0.001231,0.059415,-0.161238
0.962000,58.661902,0.748363,0.514888,-0.000223,-0.060329,-0.514888,-0.001288,0.062541,-0.158189
1.002000,58.635971,0.747870,0.515952,-0.000250,-0.063103,-0.515952,-0.001345,0.065800,-0.155125
1.042000,58.611146,0.747483,0.517567,-0.000272,-0.066034,-0.517567,-0.001404,0.068679,-0.153164
1.082000,58.587348,0.747202,0.517104,-0.000312,-0.068158,-0.517104,-0.001454,0.072057,-0.150362
1.122000,58.564369,0.746818,0.517259,-0.000347,-0.070462,-0.517259,-0.001507,0.075232,-0.148105
1.162000,58.542255,0.746276,0.517272,-0.000387,-0.072635,-0.517272,-0.001558,0.078406,-0.145947
1.202000,58.520999,0.745536,0.517712,-0.000423,-0.074933,-0.517712,-0.001611,0.081414,-0.144136
1.242000,58.500573,0.744653,0.518060,-0.000460,-0.077137,-0.518060,-0.001663,0.084349,-0.142505
1.282000,58.480947,0.743698,0.522091,-0.000431,-0.081167,-0.522091,-0.001720,0.085975,-0.142896
1.322000,58.462089,0.742984,0.518791,-0.000520,-0.081465,-0.518791,-0.001763,0.089713,-0.140321
1.362000,58.443971,0.742392,0.517857,-0.000572,-0.082879,-0.517857,-0.001808,0.092666,-0.138999
1.402000,58.426563,0.741739,0.517522,-0.000614,-0.084539,-0.517522,-0.001852,0.095359,-0.138062
1.442000,58.409837,0.740988,0.517300,-0.000648,-0.086242,-0.517300,-0.001895,0.097923,-0.137242
1.482000,58.393768,0.740144,0.516976,-0.000686,-0.087808,-0.516976,-0.001937,0.100462,-0.136424
1.522000,58.378328,0.739207,0.516486,-0.000730,-0.089188,-0.516486,-0.001979,0.103015,-0.135550
1.562000,58.363494,0.738166,0.516465,-0.000770,-0.090728,-0.516465,-0.002022,0.105354,-0.134935
1.602000,58.349241,0.737076,0.516220,-0.000812,-0.092084,-0.516220,-0.002064,0.107683,-0.134301
1.642000,58.335548,0.735975,0.515839,-0.000856,-0.093303,-0.515839,-0.002104,0.109978,-0.133688
1.682000,58.322392,0.735070,0.516511,-0.000876,-0.095096,-0.516511,-0.002146,0.111670,-0.134024
1.722000,58.309751,0.734394,0.515198,-0.000927,-0.095714,-0.515198,-0.002178,0.114028,-0.133487
1.762000,58.297606,0.733738,0.514612,-0.000966,-0.096702,-0.514612,-0.002211,0.116067,-0.133299
1.802000,58.285937,0.733054,0.514213,-0.001003,-0.097742,-0.514213,-0.002245,0.117980,-0.133205
1.842000,58.274725,0.732333,0.513844,-0.001039,-0.098742,-0.513844,-0.002277,0.119824,-0.133135
1.882000,58.263953,0.731581,0.513462,-0.001076,-0.099676,-0.513462,-0.002309,0.121617,-0.133070
1.922000,58.253603,0.730801,0.513058,-0.001114,-0.100541,-0.513058,-0.002340,0.123363,-0.133006
1.962000,58.243660,0.729993,0.512632,-0.001152,-0.101335,-0.512632,-0.002370,0.125066,-0.132942
2.002000,58.234106,0.729157,0.512185,-0.001191,-0.102060,-0.512185,-0.002400,0.126727,-0.132876
2.042000,58.224926,0.728291,0.511765,-0.001224,-0.102792,-0.511765,-0.002427,0.128312,-0.132793
2.082000,58.216107,0.727401,0.511320,-0.001262,-0.103428,-0.511320,-0.002454,0.129879,-0.132690
2.122000,58.207633,0.726488,0.510871,-0.001300,-0.104003,-0.510871,-0.002481,0.131413,-0.132563
2.162000,58.199492,0.725548,0.510427,-0.001340,-0.104530,-0.510427,-0.002508,0.132909,-0.132410
2.202000,58.191672,0.724587,0.510165,-0.001377,-0.105124,-0.510165,-0.002535,0.134289,-0.132337
2.242000,58.184159,0.723633,0.509794,-0.001414,-0.105612,-0.509794,-0.002561,0.135663,-0.132227
2.282000,58.176951,0.722726,0.511301,-0.001423,-0.107271,-0.511301,-0.002597,0.136178,-0.133139
2.322000,58.170019,0.722098,0.509528,-0.001472,-0.106831,-0.509528,-0.002611,0.137913,-0.132774
2.362000,58.163354,0.721593,0.508801,-0.001507,-0.107055,-0.508801,-0.002629,0.139186,-0.132881
2.402000,58.156950,0.721114,0.508388,-0.001536,-0.107459,-0.508388,-0.002649,0.140296,-0.133109
2.442000,58.150796,0.720637,0.508068,-0.001564,-0.107894,-0.508068,-0.002668,0.141335,-0.133357
2.482000,58.144883,0.720157,0.507776,-0.001590,-0.108318,-0.507776,-0.002687,0.142331,-0.133598
2.522000,58.139203,0.719675,0.507496,-0.001616,-0.108720,-0.507496,-0.002705,0.143292,-0.133826
2.562000,58.133744,0.719193,0.507220,-0.001642,-0.109097,-0.507220,-0.002723,0.144220,-0.134041
2.602000,58.128500,0.718713,0.506950,-0.001667,-0.109452,-0.506950,-0.002740,0.145117,-0.134245
2.642000,58.123462,0.718237,0.506684,-0.001691,-0.109784,-0.506684,-0.002757,0.145984,-0.134438
2.682000,58.118621,0.717767,0.506423,-0.001716,-0.110095,-0.506423,-0.002773,0.146820,-0.134622
2.722000,58.113970,0.717302,0.506167,-0.001739,-0.110387,-0.506167,-0.002788,0.147628,-0.134799
2.762000,58.109501,0.716844,0.505917,-0.001762,-0.110661,-0.505917,-0.002803,0.148407,-0.134968
2.802000,58.105208,0.716394,0.505673,-0.001785,-0.110919,-0.505673,-0.002818,0.149158,-0.135131
2.842000,58.101082,0.715952,0.505435,-0.001807,-0.111161,-0.505435,-0.002832,0.149882,-0.135288
2.882000,58.097119,0.715518,0.505203,-0.001828,-0.111387,-0.505203,-0.002845,0.150580,-0.135440
2.922000,58.093311,0.715092,0.504977,-0.001849,-0.111600,-0.504977,-0.002858,0.151253,-0.135586
2.962000,58.089653,0.714675,0.504757,-0.001870,-0.111800,-0.504757,-0.002871,0.151902,-0.135726
3.002000,58.086137,0.714266,0.504543,-0.001890,-0.111987,-0.504543,-0.002883,0.152527,-0.135862
3.042000,58.082760,0.713865,0.504334,-0.001910,-0.112163,-0.504334,-0.002895,0.153129,-0.135994
3.082000,58.079515,0.713473,0.504132,-0.001929,-0.112327,-0.504132,-0.002906,0.153709,-0.136121
3.122000,58.076397,0.713088,0.503935,-0.001947,-0.112481,-0.503935,-0.002917,0.154269,-0.136243
3.162000,58.073401,0.712712,0.503744,-0.001966,-0.112625,-0.503744,-0.002927,0.154807,-0.136361
3.202000,58.070523,0.712344,0.503558,-0.001984,-0.112760,-0.503558,-0.002938,0.155327,-0.136475
3.242000,58.067758,0.711983,0.503377,-0.002001,-0.112885,-0.503377,-0.002948,0.155827,-0.136585
3.282000,58.065102,0.711631,0.503201,-0.002018,-0.113002,-0.503201,-0.002957,0.156309,-0.136692
3.322000,58.062549,0.711285,0.503031,-0.002035,-0.113111,-0.503031,-0.002966,0.156773,-0.136794
3.362000,58.060097,0.710948,0.502865,-0.002051,-0.113213,-0.502865,-0.002975,0.157220,-0.136893
3.402000,58.057740,0.710617,0.502704,-0.002067,-0.113307,-0.502704,-0.002984,0.157651,-0.136989
3.442000,58.055476,0.710294,0.502548,-0.002082,-0.113394,-0.502548,-0.002992,0.158066,-0.137081
3.482000,58.053301,0.709979,0.502396,-0.002097,-0.113475,-0.502396,-0.003000,0.158466,-0.137170
3.522000,58.051211,0.709670,0.502248,-0.002112,-0.113550,-0.502248,-0.003008,0.158852,-0.137256
3.562000,58.049203,0.709368,0.502105,-0.002126,-0.113619,-0.502105,-0.003016,0.159223,-0.137339
3.602000,58.047274,0.709073,0.501965,-0.002140,-0.113682,-0.501965,-0.003023,0.159581,-0.137420
3.642000,58.045420,0.708785,0.501830,-0.002154,-0.113741,-0.501830,-0.003030,0.159925,-0.137497
3.682000,58.043639,0.708504,0.501699,-0.002167,-0.113795,-0.501699,-0.003037,0.160257,-0.137572
3.722000,58.041928,0.708229,0.501571,-0.002180,-0.113844,-0.501571,-0.003043,0.160577,-0.137645
3.762000,58.040284,0.707961,0.501447,-0.002193,-0.113889,-0.501447,-0.003050,0.160885,-0.137716
3.802000,58.038705,0.707699,0.501327,-0.002205,-0.113930,-0.501327,-0.003056,0.161181,-0.137784
3.842000,58.037187,0.707444,0.501210,-0.002217,-0.113967,-0.501210,-0.003062,0.161467,-0.137850
3.882000,58.035729,0.707195,0.501097,-0.002229,-0.114000,-0.501097,-0.003068,0.161742,-0.137914
3.922000,58.034328,0.706953,0.500987,-0.002240,-0.114031,-0.500987,-0.003073,0.162007,-0.137976
3.962000,58.032982,0.706716,0.500880,-0.002251,-0.114058,-0.500880,-0.003078,0.162262,-0.138037
4.002000,58.031689,0.706486,0.500776,-0.002262,-0.114082,-0.500776,-0.003084,0.162508,-0.138095
4.042000,58.030446,0.706261,0.500676,-0.002273,-0.114104,-0.500676,-0.003089,0.162745,-0.138152
4.082000,58.029253,0.706043,0.500578,-0.002283,-0.114123,-0.500578,-0.003094,0.162973,-0.138207
4.122000,58.028106,0.705830,0.500483,-0.002293,-0.114140,-0.500483,-0.003098,0.163192,-0.138261
4.162000,58.027003,0.705622,0.500391,-0.002303,-0.114154,-0.500391,-0.003103,0.163404,-0.138313
4.202000,58.025945,0.705421,0.500302,-0.002312,-0.114167,-0.500302,-0.003107,0.163607,-0.138364
4.242000,58.024927,0.705225,0.500216,-0.002322,-0.114177,-0.500216,-0.003111,0.163803,-0.138414
4.282000,58.023950,0.705034,0.500132,-0.002331,-0.114186,-0.500132,-0.003115,0.163992,-0.138462
4.322000,58.023011,0.704849,0.500050,-0.002339,-0.114194,-0.500050,-0.003119,0.164173,-0.138508
4.362000,58.022109,0.704669,0.499971,-0.002348,-0.114200,-0.499971,-0.003123,0.164348,-0.138554
4.402000,58.021242,0.704493,0.499895,-0.002356,-0.114204,-0.499895,-0.003127,0.164517,-0.138598
4.442000,58.020409,0.704323,0.499821,-0.002364,-0.114207,-0.499821,-0.003130,0.164679,-0.138641
4.482000,58.019609,0.704158,0.499749,-0.002372,-0.114209,-0.499749,-0.003134,0.164834,-0.138683
4.522000,58.018840,0.703998,0.499680,-0.002380,-0.114210,-0.499680,-0.003137,0.164985,-0.138724
4.562000,58.018101,0.703842,0.499612,-0.002387,-0.114210,-0.499612,-0.003140,0.165129,-0.138764
4.602000,58.017392,0.703691,0.499547,-0.002394,-0.114209,-0.499547,-0.003143,0.165268,-0.138802
4.642000,58.016710,0.703544,0.499484,-0.002401,-0.114208,-0.499484,-0.003146,0.165402,-0.138840
4.682000,58.016055,0.703402,0.499422,-0.002408,-0.114205,-0.499422,-0.003149,0.165531,-0.138877
4.722000,58.015425,0.703264,0.499363,-0.002414,-0.114202,-0.499363,-0.003152,0.165655,-0.138912
4.762000,58.014820,0.703131,0.499306,-0.002421,-0.114199,-0.499306,-0.003155,0.165774,-0.138947
4.802000,58.014239,0.703001,0.499250,-0.002427,-0.114195,-0.499250,-0.003157,0.165889,-0.138980
4.842000,58.013681,0.702875,0.499196,-0.002433,-0.114190,-0.499196,-0.003160,0.165999,-0.139013
4.882000,58.013144,0.702754,0.499144,-0.002439,-0.114185,-0.499144,-0.003162,0.166105,-0.139045
4.922000,58.012629,0.702636,0.499094,-0.002444,-0.114179,-0.499094,-0.003164,0.166208,-0.139076
4.962000,58.012134,0.702533,0.499195,-0.002441,-0.114324,-0.499195,-0.003166,0.166218,-0.139164
5.002000,58.011658,0.702467,0.499062,-0.002451,-0.114230,-0.499062,-0.003169,0.166361,-0.139184
5.042000,58.011201,0.702417,0.499002,-0.002456,-0.114216,-0.499002,-0.003171,0.166455,-0.139224
5.082000,58.010762,0.702372,0.498965,-0.002459,-0.114226,-0.498965,-0.003172,0.166533,-0.139268
5.122000,58.010340,0.702329,0.498935,-0.002462,-0.114242,-0.498935,-0.003174,0.166604,-0.139313
5.162000,58.009935,0.702288,0.498908,-0.002465,-0.114260,-0.498908,-0.003175,0.166671,-0.139356
5.202000,58.009545,0.702248,0.498883,-0.002468,-0.114277,-0.498883,-0.003177,0.166735,-0.139397
5.242000,58.009171,0.702210,0.498858,-0.002470,-0.114293,-0.498858,-0.003178,0.166797,-0.139437
5.282000,58.008812,0.702172,0.498835,-0.002473,-0.114309,-0.498835,-0.003179,0.166856,-0.139476
5.322000,58.008467,0.702136,0.498812,-0.002475,-0.114324,-0.498812,-0.003180,0.166913,-0.139513
5.362000,58.008135,0.702102,0.498790,-0.002477,-0.114339,-0.498790,-0.003182,0.166968,-0.139548
5.402000,58.007817,0.702068,0.498769,-0.002479,-0.114352,-0.498769,-0.003183,0.167021,-0.139582
5.442000,58.007511,0.702035,0.498749,-0.002481,-0.114365,-0.498749,-0.003184,0.167071,-0.139615
5.482000,58.007216,0.702004,0.498730,-0.002483,-0.114378,-0.498730,-0.003185,0.167120,-0.139646
5.522000,58.006934,0.701973,0.498711,-0.002485,-0.114390,-0.498711,-0.003186,0.167167,-0.139677
5.562000,58.006662,0.701944,0.498693,-0.002487,-0.114401,-0.498693,-0.003187,0.167212,-0.139706
5.602000,58.006401,0.701916,0.498675,-0.002489,-0.114412,-0.498675,-0.003188,0.167255,-0.139734
5.642000,58.006150,0.701888,0.498659,-0.002491,-0.114422,-0.498659,-0.003189,0.167297,-0.139760
5.682000,58.005909,0.701862,0.498643,-0.002493,-0.114432,-0.498643,-0.003190,0.167337,-0.139786
5.722000,58.005678,0.701836,0.498627,-0.002494,-0.114441,-0.498627,-0.003191,0.167375,-0.139811
5.762000,58.005455,0.701812,0.498612,-0.002496,-0.114450,-0.498612,-0.003191,0.167412,-0.139835
5.802000,58.005241,0.701788,0.498598,-0.002497,-0.114458,-0.498598,-0.003192,0.167448,-0.139858
5.842000,58.005036,0.701765,0.498584,-0.002499,-0.114467,-0.498584,-0.003193,0.167482,-0.139880
5.882000,58.004839,0.701743,0.498570,-0.002500,-0.114474,-0.498570,-0.003194,0.167515,-0.139901
5.922000,58.004649,0.701721,0.498557,-0.002502,-0.114482,-0.498557,-0.003194,0.167547,-0.139921
5.962000,58.004467,0.701701,0.498545,-0.002503,-0.114489,-0.498545,-0.003195,0.167577,-0.139941
6.002000,58.004292,0.701681,0.498533,-0.002504,-0.114496,-0.498533,-0.003196,0.167606,-0.139959
6.042000,58.004124,0.701662,0.498522,-0.002505,-0.114502,-0.498522,-0.003196,0.167634,-0.139977
6.082000,58.003962,0.701644,0.498510,-0.002506,-0.114508,-0.498510,-0.003197,0.167661,-0.139995
6.122000,58.003807,0.701626,0.498500,-0.002508,-0.114514,-0.498500,-0.003198,0.167687,-0.140011
6.162000,58.003658,0.701609,0.498490,-0.002509,-0.114520,-0.498490,-0.003198,0.167712,-0.140027
6.202000,58.003514,0.701592,0.498480,-0.002510,-0.114525,-0.498480,-0.003199,0.167736,-0.140043
6.242000,58.003377,0.701576,0.498470,-0.002511,-0.114530,-0.498470,-0.003199,0.167759,-0.140057
6.282000,58.003244,0.701561,0.498461,-0.002512,-0.114535,-0.498461,-0.003200,0.167781,-0.140072
6.322000,58.003117,0.701546,0.498452,-0.002513,-0.114540,-0.498452,-0.003200,0.167803,-0.140085
6.362000,58.002995,0.701532,0.498444,-0.002513,-0.114544,-0.498444,-0.003201,0.167823,-0.140098
6.402000,58.002878,0.701518,0.498436,-0.002514,-0.114549,-0.498436,-0.003201,0.167843,-0.140111
6.442000,58.002765,0.701505,0.498428,-0.002515,-0.114553,-0.498428,-0.003201,0.167862,-0.140123
6.482000,58.002657,0.701492,0.498420,-0.002516,-0.114557,-0.498420,-0.003202,0.167880,-0.140135
6.522000,58.002553,0.701480,0.498413,-0.002517,-0.114561,-0.498413,-0.003202,0.167897,-0.140146
6.562000,58.002453,0.701468,0.498406,-0.002517,-0.114564,-0.498406,-0.003203,0.167914,-0.140157
6.602000,58.002357,0.701457,0.498400,-0.002518,-0.114568,-0.498400,-0.003203,0.167930,-0.140167
6.642000,58.002265,0.701446,0.498393,-0.002519,-0.114571,-0.498393,-0.003203,0.167946,-0.140177
6.682000,58.002176,0.701436,0.498387,-0.002520,-0.114574,-0.498387,-0.003204,0.167961,-0.140186
6.722000,58.002091,0.701426,0.498381,-0.002520,-0.114577,-0.498381,-0.003204,0.167975,-0.140196
6.762000,58.002009,0.701416,0.498375,-0.002521,-0.114580,-0.498375,-0.003204,0.167989,-0.140204
6.802000,58.001930,0.701407,0.498370,-0.002521,-0.114583,-0.498370,-0.003205,0.168002,-0.140213
6.842000,58.001855,0.701398,0.498365,-0.002522,-0.114586,-0.498365,-0.003205,0.168015,-0.140221
6.882000,58.001782,0.701389,0.498359,-0.002522,-0.114588,-0.498359,-0.003205,0.168027,-0.140229
6.922000,58.001713,0.701381,0.498355,-0.002523,-0.114591,-0.498355,-0.003205,0.168039,-0.140236
6.962000,58.001646,0.701373,0.498350,-0.002523,-0.114593,-0.498350,-0.003206,0.168050,-0.140244
7.002000,58.001581,0.701365,0.498345,-0.002524,-0.114595,-0.498345,-0.003206,0.168061,-0.140251
7.042000,58.001519,0.701358,0.498341,-0.002524,-0.114597,-0.498341,-0.003206,0.168071,-0.140257
7.082000,58.001460,0.701351,0.498337,-0.002525,-0.114600,-0.498337,-0.003206,0.168081,-0.140264
7.122000,58.001403,0.701344,0.498333,-0.002525,-0.114602,-0.498333,-0.003207,0.168091,-0.140270
7.162000,58.001348,0.701337,0.498329,-0.002526,-0.114603,-0.498329,-0.003207,0.168100,-0.140276
7.202000,58.001295,0.701331,0.498325,-0.002526,-0.114605,-0.498325,-0.003207,0.168109,-0.140281
7.242000,58.001245,0.701325,0.498322,-0.002526,-0.114607,-0.498322,-0.003207,0.168117,-0.140287
7.282000,58.001196,0.701319,0.498318,-0.002527,-0.114609,-0.498318,-0.003207,0.168125,-0.140292
7.322000,58.001149,0.701313,0.498315,-0.002527,-0.114610,-0.498315,-0.003207,0.168133,-0.140297
7.362000,58.001104,0.701308,0.498312,-0.002528,-0.114612,-0.498312,-0.003208,0.168141,-0.140302
7.402000,58.001061,0.701303,0.498309,-0.002528,-0.114613,-0.498309,-0.003208,0.168148,-0.140307
7.442000,58.001020,0.701298,0.498306,-0.002528,-0.114615,-0.498306,-0.003208,0.168155,-0.140311
7.482000,58.000980,0.701293,0.498303,-0.002528,-0.114616,-0.498303,-0.003208,0.168162,-0.140315
7.522000,58.000942,0.701288,0.498300,-0.002529,-0.114617,-0.498300,-0.003208,0.168168,-0.140319
7.562000,58.000905,0.701284,0.498298,-0.002529,-0.114619,-0.498298,-0.003208,0.168175,-0.140323
7.602000,58.000870,0.701279,0.498295,-0.002529,-0.114620,-0.498295,-0.003209,0.168180,-0.140327
7.642000,58.000836,0.701275,0.498293,-0.002530,-0.114621,-0.498293,-0.003209,0.168186,-0.140331
7.682000,58.000803,0.701271,0.498290,-0.002530,-0.114622,-0.498290,-0.003209,0.168192,-0.140334
7.722000,58.000772,0.701267,0.498288,-0.002530,-0.114623,-0.498288,-0.003209,0.168197,-0.140338
7.762000,58.000742,0.701264,0.498286,-0.002530,-0.114624,-0.498286,-0.003209,0.168202,-0.140341
7.802000,58.000713,0.701260,0.498284,-0.002530,-0.114625,-0.498284,-0.003209,0.168207,-0.140344
7.842000,58.000685,0.701257,0.498282,-0.002531,-0.114626,-0.498282,-0.003209,0.168212,-0.140347
7.882000,58.000658,0.701254,0.498280,-0.002531,-0.114627,-0.498280,-0.003209,0.168216,-0.140350
7.922000,58.000633,0.701251,0.498278,-0.002531,-0.114628,-0.498278,-0.003209,0.168220,-0.140353
7.962000,58.000608,0.701248,0.498277,-0.002531,-0.114629,-0.498277,-0.003210,0.168225,-0.140355
8.002000,58.000584,0.701245,0.498275,-0.002531,-0.114630,-0.498275,-0.003210,0.168229,-0.140358
8.042000,58.000562,0.701242,0.498273,-0.002532,-0.114630,-0.498273,-0.003210,0.168232,-0.140360
8.082000,58.000540,0.701239,0.498272,-0.002532,-0.114631,-0.498272,-0.003210,0.168236,-0.140363
8.122000,58.000519,0.701237,0.498270,-0.002532,-0.114632,-0.498270,-0.003210,0.168240,-0.140365
8.162000,58.000499,0.701234,0.498269,-0.002532,-0.114633,-0.498269,-0.003210,0.168243,-0.140367
8.202000,58.000479,0.701232,0.498268,-0.002532,-0.114633,-0.498268,-0.003210,0.168246,-0.140369
8.242000,58.000461,0.701230,0.498266,-0.002532,-0.114634,-0.498266,-0.003210,0.168249,-0.140371
8.282000,58.000443,0.701227,0.498265,-0.002533,-0.114634,-0.498265,-0.003210,0.168253,-0.140373
8.322000,58.000426,0.701225,0.498264,-0.002533,-0.114635,-0.498264,-0.003210,0.168255,-0.140375
8.362000,58.000409,0.701223,0.498263,-0.002533,-0.114636,-0.498263,-0.003210,0.168258,-0.140377
8.402000,58.000393,0.701221,0.498261,-0.002533,-0.114636,-0.498261,-0.003210,0.168261,-0.140379
8.442000,58.000378,0.701219,0.498260,-0.002533,-0.114637,-0.498260,-0.003210,0.168263,-0.140380
8.482000,58.000363,0.701218,0.498259,-0.002533,-0.114637,-0.498259,-0.003210,0.168266,-0.140382
8.522000,58.000349,0.701216,0.498258,-0.002533,-0.114638,-0.498258,-0.003210,0.168268,-0.140383
8.562000,58.000336,0.701214,0.498257,-0.002533,-0.114638,-0.498257,-0.003211,0.168271,-0.140385
8.602000,58.000323,0.701213,0.498256,-0.002533,-0.114638,-0.498256,-0.003211,0.168273,-0.140386
8.642000,58.000310,0.701211,0.498255,-0.002534,-0.114639,-0.498255,-0.003211,0.168275,-0.140388
8.682000,58.000298,0.701210,0.498255,-0.002534,-0.114639,-0.498255,-0.003211,0.168277,-0.140389
8.722000,58.000287,0.701208,0.498254,-0.002534,-0.114640,-0.498254,-0.003211,0.168279,-0.140390
8.762000,58.000276,0.701207,0.498253,-0.002534,-0.114640,-0.498253,-0.003211,0.168281,-0.140391
8.802000,58.000265,0.701206,0.498252,-0.002534,-0.114640,-0.498252,-0.003211,0.168283,-0.140393
8.842000,58.000255,0.701204,0.498252,-0.002534,-0.114641,-0.498252,-0.003211,0.168284,-0.140394
8.882000,58.000245,0.701203,0.498251,-0.002534,-0.114641,-0.498251,-0.003211,0.168286,-0.140395
8.922000,58.000236,0.701202,0.498250,-0.002534,-0.114641,-0.498250,-0.003211,0.168288,-0.140396
8.962000,58.000226,0.701201,0.498250,-0.002534,-0.114642,-0.498250,-0.003211,0.168289,-0.140397
9.002000,58.000218,0.701200,0.498249,-0.002534,-0.114642,-0.498249,-0.003211,0.168291,-0.140398
9.042000,58.000209,0.701199,0.498248,-0.002534,-0.114642,-0.498248,-0.003211,0.168292,-0.140399
9.082000,58.000201,0.701198,0.498248,-0.002534,-0.114643,-0.498248,-0.003211,0.168293,-0.140399
9.122000,58.000194,0.701197,0.498247,-0.002534,-0.114643,-0.498247,-0.003211,0.168295,-0.140400
9.162000,58.000186,0.701196,0.498247,-0.002534,-0.114643,-0.498247,-0.003211,0.168296,-0.140401
9.202000,58.000179,0.701195,0.498246,-0.002535,-0.114643,-0.498246,-0.003211,0.168297,-0.140402
9.242000,58.000172,0.701194,0.498246,-0.002535,-0.114643,-0.498246,-0.003211,0.168298,-0.140403
9.282000,58.000166,0.701193,0.498245,-0.002535,-0.114644,-0.498245,-0.003211,0.168299,-0.140403
9.322000,58.000159,0.701193,0.498245,-0.002535,-0.114644,-0.498245,-0.003211,0.168300,-0.140404
9.362000,58.000153,0.701192,0.498244,-0.002535,-0.114644,-0.498244,-0.003211,0.168301,-0.140405
9.402000,58.000148,0.701191,0.498244,-0.002535,-0.114644,-0.498244,-0.003211,0.168302,-0.140405
9.442000,58.000142,0.701190,0.498244,-0.002535,-0.114645,-0.498244,-0.003211,0.168303,-0.140406
9.482000,58.000137,0.701190,0.498243,-0.002535,-0.114645,-0.498243,-0.003211,0.168304,-0.140406
9.522000,58.000131,0.701189,0.498243,-0.002535,-0.114645,-0.498243,-0.003211,0.168305,-0.140407
9.562000,58.000126,0.701188,0.498242,-0.002535,-0.114645,-0.498242,-0.003211,0.168306,-0.140408
9.602000,58.000122,0.701188,0.498242,-0.002535,-0.114645,-0.498242,-0.003211,0.168307,-0.140408
9.642000,58.000117,0.701187,0.498242,-0.002535,-0.114645,-0.498242,-0.003211,0.168308,-0.140409
9.682000,58.000113,0.701187,0.498241,-0.002535,-0.114645,-0.498241,-0.003211,0.168308,-0.140409
9.722000,58.000108,0.701186,0.498241,-0.002535,-0.114646,-0.498241,-0.003211,0.168309,-0.140409
9.762000,58.000104,0.701186,0.498241,-0.002535,-0.114646,-0.498241,-0.003211,0.168310,-0.140410
9.802000,58.000101,0.701185,0.498241,-0.002535,-0.114646,-0.498241,-0.003211,0.168310,-0.140410
9.842000,58.000097,0.701185,0.498240,-0.002535,-0.114646,-0.498240,-0.003211,0.168311,-0.140411
9.882000,58.000093,0.701184,0.498240,-0.002535,-0.114646,-0.498240,-0.003211,0.168312,-0.140411
9.922000,58.000090,0.701184,0.498240,-0.002535,-0.114646,-0.498240,-0.003211,0.168312,-0.140412
9.962000,58.000086,0.701184,0.498240,-0.002535,-0.114646,-0.498240,-0.003211,0.168313,-0.140412
10.002000,58.000083,0.701183,0.498239,-0.002535,-0.114646,-0.498239,-0.003211,0.168313,-0.140412
10.042000,58.000080,0.701183,0.498239,-0.002535,-0.114647,-0.498239,-0.003212,0.168314,-0.140413
10.082000,58.000077,0.701182,0.498239,-0.002535,-0.114647,-0.498239,-0.003212,0.168314,-0.140413
